variable,regressor,regressor__n_neighbors,pca,scaler,regressor__weights,regressor__metric,score,std
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,manhattan,-0.65078107,0.1595314
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,chebyshev,-0.64592536,0.16006114
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.91721387,0.25274202
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.77490835,0.14282406
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.74957977,0.16187646
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.91670825,0.25185458
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.77325442,0.14280256
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.75041263,0.16314976
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.89493135,0.25326791
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.76376363,0.14140927
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.73110286,0.15594721
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.89382284,0.25231858
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.76114107,0.14059746
shts_max,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.73098157,0.15722225
shts_max,KNeighborsRegressor,7,None,None,uniform,euclidean,-0.65620333,0.18382749
shts_max,KNeighborsRegressor,7,None,None,uniform,manhattan,-0.66039382,0.16162895
shts_max,KNeighborsRegressor,7,None,None,uniform,chebyshev,-0.66278268,0.18802815
shts_max,KNeighborsRegressor,7,None,None,distance,euclidean,-0.65701845,0.18530839
shts_max,KNeighborsRegressor,7,None,None,distance,manhattan,-0.66086678,0.16306454
shts_max,KNeighborsRegressor,7,None,None,distance,chebyshev,-0.66363301,0.18876451
shts_max,KNeighborsRegressor,7,None,StandardScaler,uniform,euclidean,-0.64067655,0.17465958
shts_max,KNeighborsRegressor,7,None,StandardScaler,uniform,manhattan,-0.64491595,0.15427919
shts_max,KNeighborsRegressor,7,None,StandardScaler,uniform,chebyshev,-0.64301283,0.17402889
shts_max,KNeighborsRegressor,7,None,StandardScaler,distance,euclidean,-0.64072078,0.17544128
shts_max,KNeighborsRegressor,7,None,StandardScaler,distance,manhattan,-0.64511008,0.15514036
shts_max,KNeighborsRegressor,7,None,StandardScaler,distance,chebyshev,-0.64434235,0.17582829
shts_max,KNeighborsRegressor,7,None,RobustScaler,uniform,euclidean,-0.66402223,0.18011361
shts_max,KNeighborsRegressor,7,None,RobustScaler,uniform,manhattan,-0.67180281,0.15511894
shts_max,KNeighborsRegressor,7,None,RobustScaler,uniform,chebyshev,-0.67576759,0.17182287
shts_max,KNeighborsRegressor,7,None,RobustScaler,distance,euclidean,-0.664261,0.18067443
shts_max,KNeighborsRegressor,7,None,RobustScaler,distance,manhattan,-0.67208509,0.15678327
shts_max,KNeighborsRegressor,7,None,RobustScaler,distance,chebyshev,-0.67621801,0.17423412
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,euclidean,-0.65158982,0.17959346
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,manhattan,-0.65478833,0.14910228
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,chebyshev,-0.65248419,0.16055015
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,euclidean,-0.65136724,0.17957485
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,manhattan,-0.65474723,0.1499035
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,chebyshev,-0.65404978,0.16278086
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.6589478,0.18286609
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.66138757,0.1646253
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.65703238,0.18673433
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.6593139,0.18516283
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.6611908,0.1662046
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.65875163,0.18734121
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.6438696,0.17790735
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.64309529,0.15882297
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.63769,0.17876659
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.64374395,0.17936697
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.64335703,0.15996829
shts_max,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.63929767,0.17929634
shts_max,KNeighborsRegressor,10,None,None,uniform,euclidean,-0.64927235,0.17348009
shts_max,KNeighborsRegressor,10,None,None,uniform,manhattan,-0.6333247,0.14463712
shts_max,KNeighborsRegressor,10,None,None,uniform,chebyshev,-0.62497307,0.14904148
shts_max,KNeighborsRegressor,10,None,None,distance,euclidean,-0.64941835,0.17294744
shts_max,KNeighborsRegressor,10,None,None,distance,manhattan,-0.63385474,0.14463642
shts_max,KNeighborsRegressor,10,None,None,distance,chebyshev,-0.62646517,0.14939468
shts_max,KNeighborsRegressor,10,None,StandardScaler,uniform,euclidean,-0.64095499,0.17183358
shts_max,KNeighborsRegressor,10,None,StandardScaler,uniform,manhattan,-0.62019454,0.13968306
shts_max,KNeighborsRegressor,10,None,StandardScaler,uniform,chebyshev,-0.61564273,0.14700479
shts_max,KNeighborsRegressor,10,None,StandardScaler,distance,euclidean,-0.64057168,0.1711299
shts_max,KNeighborsRegressor,10,None,StandardScaler,distance,manhattan,-0.62062012,0.13933089
shts_max,KNeighborsRegressor,10,None,StandardScaler,distance,chebyshev,-0.61662155,0.14700742
shts_max,KNeighborsRegressor,10,None,RobustScaler,uniform,euclidean,-0.62124133,0.17227117
shts_max,KNeighborsRegressor,10,None,RobustScaler,uniform,manhattan,-0.63417195,0.15406198
shts_max,KNeighborsRegressor,10,None,RobustScaler,uniform,chebyshev,-0.63181407,0.15933652
shts_max,KNeighborsRegressor,10,None,RobustScaler,distance,euclidean,-0.62131917,0.1714763
shts_max,KNeighborsRegressor,10,None,RobustScaler,distance,manhattan,-0.63393844,0.15403956
shts_max,KNeighborsRegressor,10,None,RobustScaler,distance,chebyshev,-0.63223122,0.15935595
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,euclidean,-0.61489573,0.1716024
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,manhattan,-0.62415967,0.15150049
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,chebyshev,-0.62344699,0.15549008
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,euclidean,-0.6144707,0.17022799
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,manhattan,-0.6238273,0.15058263
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,chebyshev,-0.62311008,0.15493659
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.87779483,0.25847603
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.75362304,0.14007397
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.71850676,0.15985401
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.8763804,0.25739974
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.75064416,0.13890017
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.71791925,0.15978464
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.87079004,0.26185809
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.74335381,0.14187131
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.71754721,0.16030161
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.86876935,0.26097983
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.74044427,0.14008969
shts_max,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.71543412,0.15959639
shts_max,KNeighborsRegressor,15,None,None,uniform,euclidean,-0.6324149,0.17056827
shts_max,KNeighborsRegressor,15,None,None,uniform,manhattan,-0.63207702,0.14802944
shts_max,KNeighborsRegressor,15,None,None,uniform,chebyshev,-0.62588183,0.16499088
shts_max,KNeighborsRegressor,15,None,None,distance,euclidean,-0.63129611,0.17082589
shts_max,KNeighborsRegressor,15,None,None,distance,manhattan,-0.63196001,0.14812419
shts_max,KNeighborsRegressor,15,None,None,distance,chebyshev,-0.6274701,0.16628272
shts_max,KNeighborsRegressor,15,None,StandardScaler,uniform,euclidean,-0.62429895,0.17116994
shts_max,KNeighborsRegressor,15,None,StandardScaler,uniform,manhattan,-0.61941787,0.14570697
shts_max,KNeighborsRegressor,15,None,StandardScaler,uniform,chebyshev,-0.61370957,0.1601273
shts_max,KNeighborsRegressor,15,None,StandardScaler,distance,euclidean,-0.62251439,0.17003023
shts_max,KNeighborsRegressor,15,None,StandardScaler,distance,manhattan,-0.61905407,0.14513172
shts_max,KNeighborsRegressor,15,None,StandardScaler,distance,chebyshev,-0.61476739,0.16065807
shts_max,KNeighborsRegressor,15,None,RobustScaler,uniform,euclidean,-0.64221397,0.17452113
shts_max,KNeighborsRegressor,15,None,RobustScaler,uniform,manhattan,-0.63780469,0.13956842
shts_max,KNeighborsRegressor,15,None,RobustScaler,uniform,chebyshev,-0.63654198,0.1517105
shts_max,KNeighborsRegressor,15,None,RobustScaler,distance,euclidean,-0.64122952,0.17426224
shts_max,KNeighborsRegressor,15,None,RobustScaler,distance,manhattan,-0.63809517,0.14034725
shts_max,KNeighborsRegressor,15,None,RobustScaler,distance,chebyshev,-0.63786048,0.1533464
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,euclidean,-0.63637587,0.17280296
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,manhattan,-0.63113941,0.13710443
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,chebyshev,-0.62553566,0.14881356
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,euclidean,-0.63485473,0.17206688
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,manhattan,-0.63049092,0.13714199
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,chebyshev,-0.6261607,0.14931426
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.63201603,0.17524037
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.6313255,0.15564448
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.62563339,0.17837099
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.63110715,0.17628214
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.63120767,0.15526108
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.626452,0.17760534
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.62546421,0.17378617
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.62150002,0.15069441
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.61187604,0.16883539
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.6235843,0.17353081
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.62080341,0.14991225
shts_max,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.61213804,0.16876922
shts_max,KNeighborsRegressor,20,None,None,uniform,euclidean,-0.64172102,0.17338362
shts_max,KNeighborsRegressor,20,None,None,uniform,manhattan,-0.61660033,0.14059805
shts_max,KNeighborsRegressor,20,None,None,uniform,chebyshev,-0.61486823,0.14770285
shts_max,KNeighborsRegressor,20,None,None,distance,euclidean,-0.6405256,0.17193713
shts_max,KNeighborsRegressor,20,None,None,distance,manhattan,-0.6163777,0.13948049
shts_max,KNeighborsRegressor,20,None,None,distance,chebyshev,-0.6146551,0.14679337
shts_max,KNeighborsRegressor,20,None,StandardScaler,uniform,euclidean,-0.64120651,0.17318561
shts_max,KNeighborsRegressor,20,None,StandardScaler,uniform,manhattan,-0.61577166,0.14095292
shts_max,KNeighborsRegressor,20,None,StandardScaler,uniform,chebyshev,-0.61379474,0.14817969
shts_max,KNeighborsRegressor,20,None,StandardScaler,distance,euclidean,-0.6397266,0.17162912
shts_max,KNeighborsRegressor,20,None,StandardScaler,distance,manhattan,-0.61505847,0.13965091
shts_max,KNeighborsRegressor,20,None,StandardScaler,distance,chebyshev,-0.61307622,0.14693891
shts_max,KNeighborsRegressor,20,None,RobustScaler,uniform,euclidean,-0.61291668,0.17434906
shts_max,KNeighborsRegressor,20,None,RobustScaler,uniform,manhattan,-0.62133236,0.15252158
shts_max,KNeighborsRegressor,20,None,RobustScaler,uniform,chebyshev,-0.61802067,0.15607042
shts_max,KNeighborsRegressor,20,None,RobustScaler,distance,euclidean,-0.61204934,0.17248927
shts_max,KNeighborsRegressor,20,None,RobustScaler,distance,manhattan,-0.620271,0.15090244
shts_max,KNeighborsRegressor,20,None,RobustScaler,distance,chebyshev,-0.61737124,0.15491168
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,euclidean,-0.61570217,0.17469681
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,manhattan,-0.62163217,0.15576259
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,chebyshev,-0.61417149,0.15546065
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,euclidean,-0.61395641,0.17270441
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,manhattan,-0.6201723,0.15360001
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,chebyshev,-0.61349724,0.15413596
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.87120446,0.26844032
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.74325635,0.15128803
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.71423021,0.16348233
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.86841552,0.26720091
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.74002444,0.14856858
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.71200064,0.16191755
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.87310139,0.27385101
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.74417007,0.15420466
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.71721514,0.16743229
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.86985853,0.2723287
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.7407711,0.15141181
shts_max,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.71418334,0.1653692
shts_max,KNeighborsRegressor,25,None,None,uniform,euclidean,-0.62307115,0.17079364
shts_max,KNeighborsRegressor,25,None,None,uniform,manhattan,-0.6152355,0.14768548
shts_max,KNeighborsRegressor,25,None,None,uniform,chebyshev,-0.61148299,0.1550397
shts_max,KNeighborsRegressor,25,None,None,distance,euclidean,-0.62095171,0.16949167
shts_max,KNeighborsRegressor,25,None,None,distance,manhattan,-0.61443559,0.14603933
shts_max,KNeighborsRegressor,25,None,None,distance,chebyshev,-0.61132359,0.15521239
shts_max,KNeighborsRegressor,25,None,StandardScaler,uniform,euclidean,-0.62591627,0.17216773
shts_max,KNeighborsRegressor,25,None,StandardScaler,uniform,manhattan,-0.61358369,0.14480471
shts_max,KNeighborsRegressor,25,None,StandardScaler,uniform,chebyshev,-0.60882138,0.15476147
shts_max,KNeighborsRegressor,25,None,StandardScaler,distance,euclidean,-0.62282356,0.17025318
shts_max,KNeighborsRegressor,25,None,StandardScaler,distance,manhattan,-0.61236311,0.14356055
shts_max,KNeighborsRegressor,25,None,StandardScaler,distance,chebyshev,-0.60817725,0.15431757
shts_max,KNeighborsRegressor,25,None,RobustScaler,uniform,euclidean,-0.63169844,0.17433099
shts_max,KNeighborsRegressor,25,None,RobustScaler,uniform,manhattan,-0.62751068,0.13723949
shts_max,KNeighborsRegressor,25,None,RobustScaler,uniform,chebyshev,-0.62117013,0.14611896
shts_max,KNeighborsRegressor,25,None,RobustScaler,distance,euclidean,-0.6300265,0.1726007
shts_max,KNeighborsRegressor,25,None,RobustScaler,distance,manhattan,-0.62603708,0.13675453
shts_max,KNeighborsRegressor,25,None,RobustScaler,distance,chebyshev,-0.62080507,0.14601771
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),None,uniform,euclidean,-0.63166122,0.17417918
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),None,uniform,manhattan,-0.62574302,0.13863739
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),None,uniform,chebyshev,-0.61975839,0.1491404
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),None,distance,euclidean,-0.62951166,0.17249448
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),None,distance,manhattan,-0.62389315,0.13770199
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),None,distance,chebyshev,-0.61881004,0.1480754
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.6288644,0.17564334
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.61703397,0.14736906
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.6058778,0.16118968
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.62543349,0.17449718
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.61612802,0.14655096
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.60583864,0.16177316
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.63337628,0.18096132
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.61345425,0.14807152
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.60369797,0.15781573
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.62821131,0.17823917
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.61225907,0.14665377
shts_max,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.60330324,0.1581851
shts_max,KNeighborsRegressor,30,None,None,uniform,euclidean,-0.64357771,0.1739174
shts_max,KNeighborsRegressor,30,None,None,uniform,manhattan,-0.61655248,0.14141555
shts_max,KNeighborsRegressor,30,None,None,uniform,chebyshev,-0.61314532,0.14830508
shts_max,KNeighborsRegressor,30,None,None,distance,euclidean,-0.6415809,0.17223419
shts_max,KNeighborsRegressor,30,None,None,distance,manhattan,-0.61536961,0.13985445
shts_max,KNeighborsRegressor,30,None,None,distance,chebyshev,-0.61211392,0.14690605
shts_max,KNeighborsRegressor,30,None,StandardScaler,uniform,euclidean,-0.65552004,0.17891144
shts_max,KNeighborsRegressor,30,None,StandardScaler,uniform,manhattan,-0.61789244,0.1428704
shts_max,KNeighborsRegressor,30,None,StandardScaler,uniform,chebyshev,-0.61509608,0.15166234
shts_max,KNeighborsRegressor,30,None,StandardScaler,distance,euclidean,-0.65191993,0.17658401
shts_max,KNeighborsRegressor,30,None,StandardScaler,distance,manhattan,-0.61590554,0.14113949
shts_max,KNeighborsRegressor,30,None,StandardScaler,distance,chebyshev,-0.61300338,0.14943403
shts_max,KNeighborsRegressor,30,None,RobustScaler,uniform,euclidean,-0.61573117,0.17356443
shts_max,KNeighborsRegressor,30,None,RobustScaler,uniform,manhattan,-0.62132604,0.15639363
shts_max,KNeighborsRegressor,30,None,RobustScaler,uniform,chebyshev,-0.61374535,0.15574593
shts_max,KNeighborsRegressor,30,None,RobustScaler,distance,euclidean,-0.61389833,0.17161615
shts_max,KNeighborsRegressor,30,None,RobustScaler,distance,manhattan,-0.61974624,0.15422823
shts_max,KNeighborsRegressor,30,None,RobustScaler,distance,chebyshev,-0.61265169,0.15425587
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),None,uniform,euclidean,-0.62558788,0.17761068
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),None,uniform,manhattan,-0.61923674,0.15975856
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),None,uniform,chebyshev,-0.61600806,0.16315767
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),None,distance,euclidean,-0.62241233,0.17533352
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),None,distance,manhattan,-0.6172575,0.15720709
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),None,distance,chebyshev,-0.61384996,0.16036588
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.8763616,0.27795063
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.7454566,0.15858512
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.7191104,0.17064877
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.87266264,0.27615506
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.7418085,0.15570016
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.71578947,0.16800723
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.89268311,0.29177224
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.75523676,0.17104661
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.7308646,0.18474126
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.88771955,0.28900298
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.75032848,0.16694527
shts_max,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.72585531,0.18045076
shts_max,KNeighborsRegressor,50,None,None,uniform,euclidean,-0.6261944,0.17322939
shts_max,KNeighborsRegressor,50,None,None,uniform,manhattan,-0.61383727,0.14413557
shts_max,KNeighborsRegressor,50,None,None,uniform,chebyshev,-0.60606292,0.15306884
shts_max,KNeighborsRegressor,50,None,None,distance,euclidean,-0.62276116,0.171076
shts_max,KNeighborsRegressor,50,None,None,distance,manhattan,-0.61212132,0.1429836
shts_max,KNeighborsRegressor,50,None,None,distance,chebyshev,-0.60536257,0.15279487
shts_max,KNeighborsRegressor,50,None,StandardScaler,uniform,euclidean,-0.63938058,0.17779202
shts_max,KNeighborsRegressor,50,None,StandardScaler,uniform,manhattan,-0.61344485,0.14388909
shts_max,KNeighborsRegressor,50,None,StandardScaler,uniform,chebyshev,-0.60888216,0.15580135
shts_max,KNeighborsRegressor,50,None,StandardScaler,distance,euclidean,-0.63330456,0.17478676
shts_max,KNeighborsRegressor,50,None,StandardScaler,distance,manhattan,-0.61097368,0.14243534
shts_max,KNeighborsRegressor,50,None,StandardScaler,distance,chebyshev,-0.60633685,0.15419786
shts_max,KNeighborsRegressor,50,None,RobustScaler,uniform,euclidean,-0.63452404,0.17559663
shts_max,KNeighborsRegressor,50,None,RobustScaler,uniform,manhattan,-0.62693805,0.13869036
shts_max,KNeighborsRegressor,50,None,RobustScaler,uniform,chebyshev,-0.61941833,0.15037874
shts_max,KNeighborsRegressor,50,None,RobustScaler,distance,euclidean,-0.63146936,0.17348254
shts_max,KNeighborsRegressor,50,None,RobustScaler,distance,manhattan,-0.62449581,0.13760129
shts_max,KNeighborsRegressor,50,None,RobustScaler,distance,chebyshev,-0.61799213,0.14908472
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),None,uniform,euclidean,-0.64425202,0.18218142
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),None,uniform,manhattan,-0.6306473,0.14143156
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),None,uniform,chebyshev,-0.62462145,0.15283506
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),None,distance,euclidean,-0.63929289,0.17896598
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),None,distance,manhattan,-0.62721016,0.13963125
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),None,distance,chebyshev,-0.6215868,0.15100091
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.63744842,0.1824345
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.61240008,0.14528752
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.60442668,0.15848231
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.63141706,0.17940391
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.61085107,0.14435117
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.6031736,0.15833672
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.65066263,0.18732576
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.61344752,0.14591906
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.60684775,0.15925325
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.64270716,0.18364564
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.61078141,0.14450369
shts_max,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.60369501,0.15780239
