variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,score,std
mdts_cos,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-0.50448867,0.0
mdts_cos,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-0.23645301,0.0
mdts_cos,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-0.32234803,0.0
mdts_cos,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-0.16357185,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-0.21328187,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-0.17309304,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,SVR,None,None,0.1,0.01,lineal,None,-0.09816428,0.0
mdts_cos,SVR,None,None,0.1,0.1,lineal,None,-0.1306195,0.0
mdts_cos,SVR,None,None,0.1,0.2,lineal,None,-0.11381812,0.0
mdts_cos,SVR,None,None,0.1,1.0,lineal,None,-0.11841761,0.0
mdts_cos,SVR,None,None,1.0,0.01,lineal,None,-0.13587465,0.0
mdts_cos,SVR,None,None,1.0,0.1,lineal,None,-0.12985819,0.0
mdts_cos,SVR,None,None,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,None,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,None,10.0,0.01,lineal,None,-0.09875843,0.0
mdts_cos,SVR,None,None,10.0,0.1,lineal,None,-0.240012,0.0
mdts_cos,SVR,None,None,10.0,0.2,lineal,None,-0.11317933,0.0
mdts_cos,SVR,None,None,10.0,1.0,lineal,None,-0.15744332,0.0
mdts_cos,SVR,None,None,100.0,0.01,lineal,None,-0.13789506,0.0
mdts_cos,SVR,None,None,100.0,0.1,lineal,None,-0.14714864,0.0
mdts_cos,SVR,None,None,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,None,100.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,0.1,0.01,lineal,None,-0.10430213,0.0
mdts_cos,SVR,None,PCA,0.1,0.1,lineal,None,-0.37262418,0.0
mdts_cos,SVR,None,PCA,0.1,0.2,lineal,None,-0.12629835,0.0
mdts_cos,SVR,None,PCA,0.1,1.0,lineal,None,-0.21756891,0.0
mdts_cos,SVR,None,PCA,1.0,0.01,lineal,None,-0.14208535,0.0
mdts_cos,SVR,None,PCA,1.0,0.1,lineal,None,-0.15978166,0.0
mdts_cos,SVR,None,PCA,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,10.0,0.01,lineal,None,-0.12614161,0.0
mdts_cos,SVR,None,PCA,10.0,0.1,lineal,None,-0.35804367,0.0
mdts_cos,SVR,None,PCA,10.0,0.2,lineal,None,-0.15755147,0.0
mdts_cos,SVR,None,PCA,10.0,1.0,lineal,None,-0.36697364,0.0
mdts_cos,SVR,None,PCA,100.0,0.01,lineal,None,-0.16338582,0.0
mdts_cos,SVR,None,PCA,100.0,0.1,lineal,None,-0.17136006,0.0
mdts_cos,SVR,None,PCA,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,100.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.09849306,0.0
mdts_cos,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.12207914,0.0
mdts_cos,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.12817891,0.0
mdts_cos,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.1205046,0.0
mdts_cos,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.1513065,0.0
mdts_cos,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.14065585,0.0
mdts_cos,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.09854635,0.0
mdts_cos,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.21560502,0.0
mdts_cos,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.12552156,0.0
mdts_cos,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.15919171,0.0
mdts_cos,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.15019635,0.0
mdts_cos,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.15269534,0.0
mdts_cos,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.09858714,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.33313952,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.12198054,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.27171517,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.15029825,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.20893694,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.09905154,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.45929799,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.12166332,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.39116251,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.15433844,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.39161647,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,None,0.1,0.01,lineal,None,-0.09800659,0.0
mdts_cos,SVR,None,None,0.1,0.1,lineal,None,-0.10221776,0.0
mdts_cos,SVR,None,None,0.1,0.2,lineal,None,-0.10735669,0.0
mdts_cos,SVR,None,None,0.1,1.0,lineal,None,-0.12754242,0.0
mdts_cos,SVR,None,None,1.0,0.01,lineal,None,-0.12987328,0.0
mdts_cos,SVR,None,None,1.0,0.1,lineal,None,-0.15621295,0.0
mdts_cos,SVR,None,None,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,None,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,None,10.0,0.01,lineal,None,-0.09777359,0.0
mdts_cos,SVR,None,None,10.0,0.1,lineal,None,-0.12474216,0.0
mdts_cos,SVR,None,None,10.0,0.2,lineal,None,-0.10555579,0.0
mdts_cos,SVR,None,None,10.0,1.0,lineal,None,-0.14531995,0.0
mdts_cos,SVR,None,None,100.0,0.01,lineal,None,-0.1293902,0.0
mdts_cos,SVR,None,None,100.0,0.1,lineal,None,-0.15834908,0.0
mdts_cos,SVR,None,None,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,None,100.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,0.1,0.01,lineal,None,-0.09829597,0.0
mdts_cos,SVR,None,PCA,0.1,0.1,lineal,None,-0.17549383,0.0
mdts_cos,SVR,None,PCA,0.1,0.2,lineal,None,-0.10717422,0.0
mdts_cos,SVR,None,PCA,0.1,1.0,lineal,None,-0.19200203,0.0
mdts_cos,SVR,None,PCA,1.0,0.01,lineal,None,-0.13248155,0.0
mdts_cos,SVR,None,PCA,1.0,0.1,lineal,None,-0.16851492,0.0
mdts_cos,SVR,None,PCA,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,10.0,0.01,lineal,None,-0.10313074,0.0
mdts_cos,SVR,None,PCA,10.0,0.1,lineal,None,-0.27441319,0.0
mdts_cos,SVR,None,PCA,10.0,0.2,lineal,None,-0.12235146,0.0
mdts_cos,SVR,None,PCA,10.0,1.0,lineal,None,-0.24916474,0.0
mdts_cos,SVR,None,PCA,100.0,0.01,lineal,None,-0.14064503,0.0
mdts_cos,SVR,None,PCA,100.0,0.1,lineal,None,-0.18000567,0.0
mdts_cos,SVR,None,PCA,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,None,PCA,100.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.09845577,0.0
mdts_cos,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.09821688,0.0
mdts_cos,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.12936377,0.0
mdts_cos,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.11963014,0.0
mdts_cos,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.15203916,0.0
mdts_cos,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.15506088,0.0
mdts_cos,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.09845614,0.0
mdts_cos,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.0983253,0.0
mdts_cos,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.12986122,0.0
mdts_cos,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.12624004,0.0
mdts_cos,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.15508989,0.0
mdts_cos,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.15641408,0.0
mdts_cos,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.09845731,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.09836974,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.12996267,0.0
mdts_cos,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.12917584,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.15460317,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.16136231,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.09845923,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.09841475,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.12993274,0.0
mdts_cos,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.1318843,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.15464389,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.16449507,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.2112394,0.0
mdts_cos,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.2112394,0.0
shts_max,LinSVR,None,None,0.1,0.01,lineal,None,-1.03406462,0.0
shts_max,LinSVR,None,None,0.1,0.1,lineal,None,-0.69852652,0.0
shts_max,LinSVR,None,None,0.1,0.2,lineal,None,-0.7927803,0.0
shts_max,LinSVR,None,None,0.1,1.0,lineal,None,-0.63768611,0.0
shts_max,LinSVR,None,None,1.0,0.01,lineal,None,-0.7331567,0.0
shts_max,LinSVR,None,None,1.0,0.1,lineal,None,-0.67358574,0.0
shts_max,LinSVR,None,None,1.0,0.2,lineal,None,-1.02195582,0.0
shts_max,LinSVR,None,None,1.0,1.0,lineal,None,-0.8195216,0.0
shts_max,LinSVR,None,None,10.0,0.01,lineal,None,-2.41463691,0.0
shts_max,LinSVR,None,None,10.0,0.1,lineal,None,-0.94688662,0.0
shts_max,LinSVR,None,None,10.0,0.2,lineal,None,-1.36270011,0.0
shts_max,LinSVR,None,None,10.0,1.0,lineal,None,-0.9720613,0.0
shts_max,LinSVR,None,None,100.0,0.01,lineal,None,-1.13293758,0.0
shts_max,LinSVR,None,None,100.0,0.1,lineal,None,-0.9399686,0.0
shts_max,LinSVR,None,None,100.0,0.2,lineal,None,-0.92069462,0.0
shts_max,LinSVR,None,None,100.0,1.0,lineal,None,-0.87623156,0.0
shts_max,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-3.39875427,0.0
shts_max,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-1.61729497,0.0
shts_max,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-1.50865654,0.0
shts_max,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-1.17876304,0.0
shts_max,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-1.37523648,0.0
shts_max,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-1.07240734,0.0
shts_max,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-1.13775587,0.0
shts_max,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.85510169,0.0
shts_max,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-1.81687038,0.0
shts_max,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-1.04195303,0.0
shts_max,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-2.34029988,0.0
shts_max,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-1.16021307,0.0
shts_max,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-2.47396189,0.0
shts_max,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-1.0734179,0.0
shts_max,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.95927904,0.0
shts_max,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-0.88641916,0.0
shts_max,SVR,None,None,0.1,0.01,lineal,None,-0.7294199,0.0
shts_max,SVR,None,None,0.1,0.1,lineal,None,-0.62963146,0.0
shts_max,SVR,None,None,0.1,0.2,lineal,None,-0.73075709,0.0
shts_max,SVR,None,None,0.1,1.0,lineal,None,-0.62615265,0.0
shts_max,SVR,None,None,1.0,0.01,lineal,None,-0.73269629,0.0
shts_max,SVR,None,None,1.0,0.1,lineal,None,-0.62316207,0.0
shts_max,SVR,None,None,1.0,0.2,lineal,None,-0.79765679,0.0
shts_max,SVR,None,None,1.0,1.0,lineal,None,-0.70526673,0.0
shts_max,SVR,None,None,10.0,0.01,lineal,None,-0.65397993,0.0
shts_max,SVR,None,None,10.0,0.1,lineal,None,-0.69118845,0.0
shts_max,SVR,None,None,10.0,0.2,lineal,None,-0.64981748,0.0
shts_max,SVR,None,None,10.0,1.0,lineal,None,-0.65413813,0.0
shts_max,SVR,None,None,100.0,0.01,lineal,None,-0.64687959,0.0
shts_max,SVR,None,None,100.0,0.1,lineal,None,-0.63400457,0.0
shts_max,SVR,None,None,100.0,0.2,lineal,None,-0.7601247,0.0
shts_max,SVR,None,None,100.0,1.0,lineal,None,-0.71285777,0.0
shts_max,SVR,None,PCA,0.1,0.01,lineal,None,-0.62924606,0.0
shts_max,SVR,None,PCA,0.1,0.1,lineal,None,-1.1851071,0.0
shts_max,SVR,None,PCA,0.1,0.2,lineal,None,-0.62357899,0.0
shts_max,SVR,None,PCA,0.1,1.0,lineal,None,-1.03025258,0.0
shts_max,SVR,None,PCA,1.0,0.01,lineal,None,-0.61619902,0.0
shts_max,SVR,None,PCA,1.0,0.1,lineal,None,-0.87937942,0.0
shts_max,SVR,None,PCA,1.0,0.2,lineal,None,-0.75221408,0.0
shts_max,SVR,None,PCA,1.0,1.0,lineal,None,-0.79759571,0.0
shts_max,SVR,None,PCA,10.0,0.01,lineal,None,-0.69496826,0.0
shts_max,SVR,None,PCA,10.0,0.1,lineal,None,-1.99497002,0.0
shts_max,SVR,None,PCA,10.0,0.2,lineal,None,-0.67904401,0.0
shts_max,SVR,None,PCA,10.0,1.0,lineal,None,-2.04354696,0.0
shts_max,SVR,None,PCA,100.0,0.01,lineal,None,-0.66315245,0.0
shts_max,SVR,None,PCA,100.0,0.1,lineal,None,-1.73323215,0.0
shts_max,SVR,None,PCA,100.0,0.2,lineal,None,-0.78384607,0.0
shts_max,SVR,None,PCA,100.0,1.0,lineal,None,-0.97675303,0.0
shts_max,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.80674996,0.0
shts_max,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.61019732,0.0
shts_max,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.81216138,0.0
shts_max,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.61420658,0.0
shts_max,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.82295774,0.0
shts_max,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.61746891,0.0
shts_max,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.84717356,0.0
shts_max,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.69380316,0.0
shts_max,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.74755503,0.0
shts_max,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.67573942,0.0
shts_max,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.73812531,0.0
shts_max,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.66546804,0.0
shts_max,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.7355819,0.0
shts_max,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.66259752,0.0
shts_max,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.77473736,0.0
shts_max,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.69113338,0.0
shts_max,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.68708571,0.0
shts_max,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.77822585,0.0
shts_max,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.68025408,0.0
shts_max,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.81334248,0.0
shts_max,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.66603762,0.0
shts_max,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.88502717,0.0
shts_max,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.73561298,0.0
shts_max,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.83728565,0.0
shts_max,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.69696737,0.0
shts_max,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-1.05786748,0.0
shts_max,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.67235881,0.0
shts_max,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-1.20610436,0.0
shts_max,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.66355742,0.0
shts_max,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-1.37067386,0.0
shts_max,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.70958232,0.0
shts_max,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-1.17797667,0.0
shts_max,SVR,None,None,0.1,0.01,lineal,None,-0.61887029,0.0
shts_max,SVR,None,None,0.1,0.1,lineal,None,-0.85309592,0.0
shts_max,SVR,None,None,0.1,0.2,lineal,None,-0.61724453,0.0
shts_max,SVR,None,None,0.1,1.0,lineal,None,-0.84572491,0.0
shts_max,SVR,None,None,1.0,0.01,lineal,None,-0.61725583,0.0
shts_max,SVR,None,None,1.0,0.1,lineal,None,-0.85122239,0.0
shts_max,SVR,None,None,1.0,0.2,lineal,None,-0.73664106,0.0
shts_max,SVR,None,None,1.0,1.0,lineal,None,-0.86319432,0.0
shts_max,SVR,None,None,10.0,0.01,lineal,None,-0.5737963,0.0
shts_max,SVR,None,None,10.0,0.1,lineal,None,-0.88158668,0.0
shts_max,SVR,None,None,10.0,0.2,lineal,None,-0.57228187,0.0
shts_max,SVR,None,None,10.0,1.0,lineal,None,-0.88833938,0.0
shts_max,SVR,None,None,100.0,0.01,lineal,None,-0.57490357,0.0
shts_max,SVR,None,None,100.0,0.1,lineal,None,-0.89444862,0.0
shts_max,SVR,None,None,100.0,0.2,lineal,None,-0.70539644,0.0
shts_max,SVR,None,None,100.0,1.0,lineal,None,-0.87272181,0.0
shts_max,SVR,None,PCA,0.1,0.01,lineal,None,-0.58109868,0.0
shts_max,SVR,None,PCA,0.1,0.1,lineal,None,-1.02530064,0.0
shts_max,SVR,None,PCA,0.1,0.2,lineal,None,-0.57463359,0.0
shts_max,SVR,None,PCA,0.1,1.0,lineal,None,-1.02056782,0.0
shts_max,SVR,None,PCA,1.0,0.01,lineal,None,-0.57577703,0.0
shts_max,SVR,None,PCA,1.0,0.1,lineal,None,-1.01152257,0.0
shts_max,SVR,None,PCA,1.0,0.2,lineal,None,-0.6814835,0.0
shts_max,SVR,None,PCA,1.0,1.0,lineal,None,-0.95824004,0.0
shts_max,SVR,None,PCA,10.0,0.01,lineal,None,-0.61433112,0.0
shts_max,SVR,None,PCA,10.0,0.1,lineal,None,-1.33886829,0.0
shts_max,SVR,None,PCA,10.0,0.2,lineal,None,-0.60544286,0.0
shts_max,SVR,None,PCA,10.0,1.0,lineal,None,-1.27842312,0.0
shts_max,SVR,None,PCA,100.0,0.01,lineal,None,-0.60256238,0.0
shts_max,SVR,None,PCA,100.0,0.1,lineal,None,-1.21110048,0.0
shts_max,SVR,None,PCA,100.0,0.2,lineal,None,-0.67539237,0.0
shts_max,SVR,None,PCA,100.0,1.0,lineal,None,-1.13622141,0.0
shts_max,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.93460813,0.0
shts_max,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.89076582,0.0
shts_max,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.93581224,0.0
shts_max,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.88437384,0.0
shts_max,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.94629434,0.0
shts_max,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.88721879,0.0
shts_max,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.94725235,0.0
shts_max,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.8812637,0.0
shts_max,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.93028681,0.0
shts_max,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.95374979,0.0
shts_max,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.93436816,0.0
shts_max,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.95540446,0.0
shts_max,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.94250768,0.0
shts_max,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.96042311,0.0
shts_max,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.92811025,0.0
shts_max,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.88836562,0.0
shts_max,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.93458211,0.0
shts_max,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-1.01757015,0.0
shts_max,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.93760242,0.0
shts_max,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-1.02853317,0.0
shts_max,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.94651685,0.0
shts_max,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-1.0369783,0.0
shts_max,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.92560124,0.0
shts_max,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.9260343,0.0
shts_max,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.93621199,0.0
shts_max,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-1.05230927,0.0
shts_max,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.94036476,0.0
shts_max,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-1.0471071,0.0
shts_max,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.94912518,0.0
shts_max,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-1.06960653,0.0
shts_max,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.92595188,0.0
shts_max,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.95497212,0.0
shts_med,LinSVR,None,None,0.1,0.01,lineal,None,-0.77360053,0.0
shts_med,LinSVR,None,None,0.1,0.1,lineal,None,-0.64055263,0.0
shts_med,LinSVR,None,None,0.1,0.2,lineal,None,-0.83129642,0.0
shts_med,LinSVR,None,None,0.1,1.0,lineal,None,-0.61661171,0.0
shts_med,LinSVR,None,None,1.0,0.01,lineal,None,-0.68605362,0.0
shts_med,LinSVR,None,None,1.0,0.1,lineal,None,-0.62660378,0.0
shts_med,LinSVR,None,None,1.0,0.2,lineal,None,-0.66426206,0.0
shts_med,LinSVR,None,None,1.0,1.0,lineal,None,-0.74234241,0.0
shts_med,LinSVR,None,None,10.0,0.01,lineal,None,-1.30614562,0.0
shts_med,LinSVR,None,None,10.0,0.1,lineal,None,-0.99047592,0.0
shts_med,LinSVR,None,None,10.0,0.2,lineal,None,-1.11252695,0.0
shts_med,LinSVR,None,None,10.0,1.0,lineal,None,-0.82992511,0.0
shts_med,LinSVR,None,None,100.0,0.01,lineal,None,-1.80793297,0.0
shts_med,LinSVR,None,None,100.0,0.1,lineal,None,-0.91725091,0.0
shts_med,LinSVR,None,None,100.0,0.2,lineal,None,-0.93861539,0.0
shts_med,LinSVR,None,None,100.0,1.0,lineal,None,-0.90665348,0.0
shts_med,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-2.77538509,0.0
shts_med,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-0.97679499,0.0
shts_med,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-1.18768814,0.0
shts_med,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-0.91060061,0.0
shts_med,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-0.74821451,0.0
shts_med,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-0.93051419,0.0
shts_med,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-0.94219156,0.0
shts_med,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.84426067,0.0
shts_med,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-2.09377413,0.0
shts_med,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-0.8279723,0.0
shts_med,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-1.93311779,0.0
shts_med,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-0.82571488,0.0
shts_med,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-1.55412605,0.0
shts_med,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-0.92366907,0.0
shts_med,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.8983805,0.0
