variable,regressor__n_estimators,regressor__learning_rate,regressor__max_depth,regressor__min_samples_leaf,regressor__subsample,regressor__max_features,score,std
mdts_cos,400,0.1,None,20,1.0,log2,-0.10408121,0.0456841
mdts_cos,400,0.1,None,20,0.8,sqrt,-0.10411976,0.04331411
mdts_cos,400,0.1,None,20,0.8,log2,-0.10490629,0.041668
mdts_cos,400,0.1,5.0,10,1.0,sqrt,-0.10239581,0.04434948
mdts_cos,400,0.1,5.0,10,1.0,log2,-0.10570659,0.04582066
mdts_cos,400,0.1,5.0,10,0.8,sqrt,-0.1038958,0.04505746
mdts_cos,400,0.1,5.0,10,0.8,log2,-0.10283932,0.04336359
mdts_cos,400,0.1,5.0,20,1.0,sqrt,-0.10404989,0.04573273
mdts_cos,400,0.1,5.0,20,1.0,log2,-0.10284749,0.04338018
mdts_cos,400,0.1,5.0,20,0.8,sqrt,-0.10219076,0.04295439
mdts_cos,400,0.1,5.0,20,0.8,log2,-0.10224444,0.0426787
mdts_cos,500,0.05,None,10,1.0,sqrt,-0.1038893,0.04432008
mdts_cos,500,0.05,None,10,1.0,log2,-0.10503817,0.04516139
mdts_cos,500,0.05,None,10,0.8,sqrt,-0.10479969,0.04348911
mdts_cos,500,0.05,None,10,0.8,log2,-0.10434819,0.04222203
mdts_cos,500,0.05,None,20,1.0,sqrt,-0.10317631,0.04477815
mdts_cos,500,0.05,None,20,1.0,log2,-0.10345865,0.04466674
mdts_cos,500,0.05,None,20,0.8,sqrt,-0.10387175,0.04406569
mdts_cos,500,0.05,None,20,0.8,log2,-0.10530807,0.04412781
mdts_cos,500,0.05,5.0,10,1.0,sqrt,-0.10181086,0.04535628
mdts_cos,500,0.05,5.0,10,1.0,log2,-0.10167059,0.04463239
mdts_cos,500,0.05,5.0,10,0.8,sqrt,-0.10153106,0.04491627
mdts_cos,500,0.05,5.0,10,0.8,log2,-0.10194005,0.04431336
mdts_cos,500,0.05,5.0,20,1.0,sqrt,-0.10235604,0.04511227
mdts_cos,500,0.05,5.0,20,1.0,log2,-0.10260055,0.04538676
mdts_cos,500,0.05,5.0,20,0.8,sqrt,-0.10100187,0.04381328
mdts_cos,500,0.05,5.0,20,0.8,log2,-0.10192791,0.04397856
mdts_cos,500,0.1,None,10,1.0,sqrt,-0.10621874,0.04562255
mdts_cos,500,0.1,None,10,1.0,log2,-0.10642995,0.04654254
mdts_cos,500,0.1,None,10,0.8,sqrt,-0.10584603,0.04509195
mdts_cos,500,0.1,None,10,0.8,log2,-0.10412548,0.04158227
mdts_cos,500,0.1,None,20,1.0,sqrt,-0.1028635,0.04402172
mdts_cos,500,0.1,None,20,1.0,log2,-0.1040452,0.04299487
mdts_cos,500,0.1,None,20,0.8,sqrt,-0.10564619,0.04360104
mdts_cos,500,0.1,None,20,0.8,log2,-0.10575064,0.04279643
mdts_cos,500,0.1,5.0,10,1.0,sqrt,-0.10447525,0.04527819
mdts_cos,500,0.1,5.0,10,1.0,log2,-0.1051378,0.04699426
mdts_cos,500,0.1,5.0,10,0.8,sqrt,-0.10446629,0.04458219
mdts_cos,500,0.1,5.0,10,0.8,log2,-0.10369265,0.04230669
mdts_cos,500,0.1,5.0,20,1.0,sqrt,-0.1039412,0.04434824
mdts_cos,500,0.1,5.0,20,1.0,log2,-0.10308611,0.04304135
mdts_cos,500,0.1,5.0,20,0.8,sqrt,-0.10291618,0.04385396
mdts_cos,500,0.1,5.0,20,0.8,log2,-0.10604882,0.04492923
mdts_cos,600,0.05,None,10,1.0,sqrt,-0.10350682,0.04391531
mdts_cos,600,0.05,None,10,1.0,log2,-0.10488843,0.04516181
mdts_cos,600,0.05,None,10,0.8,sqrt,-0.10434861,0.04403317
mdts_cos,600,0.05,None,10,0.8,log2,-0.10368769,0.04262095
mdts_cos,600,0.05,None,20,1.0,sqrt,-0.1037751,0.04555584
mdts_cos,600,0.05,None,20,1.0,log2,-0.10328271,0.04422392
mdts_cos,600,0.05,None,20,0.8,sqrt,-0.10459766,0.04385292
mdts_cos,600,0.05,None,20,0.8,log2,-0.10445771,0.04254086
mdts_cos,600,0.05,5.0,10,1.0,sqrt,-0.1025255,0.04521144
mdts_cos,600,0.05,5.0,10,1.0,log2,-0.10303227,0.04509268
mdts_cos,600,0.05,5.0,10,0.8,sqrt,-0.10278019,0.04517277
mdts_cos,600,0.05,5.0,10,0.8,log2,-0.10306797,0.0446863
mdts_cos,600,0.05,5.0,20,1.0,sqrt,-0.10102864,0.0443502
mdts_cos,600,0.05,5.0,20,1.0,log2,-0.10185465,0.04462575
mdts_cos,600,0.05,5.0,20,0.8,sqrt,-0.10129765,0.04438091
mdts_cos,600,0.05,5.0,20,0.8,log2,-0.10253898,0.04422416
mdts_cos,600,0.1,None,10,1.0,sqrt,-0.10476464,0.04497256
mdts_cos,600,0.1,None,10,1.0,log2,-0.10520836,0.04336579
mdts_cos,600,0.1,None,10,0.8,sqrt,-0.10613509,0.04498907
mdts_cos,600,0.1,None,10,0.8,log2,-0.10493777,0.04198305
mdts_cos,600,0.1,None,20,1.0,sqrt,-0.10573128,0.04553809
mdts_cos,600,0.1,None,20,1.0,log2,-0.10559988,0.04391023
mdts_cos,600,0.1,None,20,0.8,sqrt,-0.10669842,0.04508823
mdts_cos,600,0.1,None,20,0.8,log2,-0.10545434,0.04298557
mdts_cos,600,0.1,5.0,10,1.0,sqrt,-0.10507249,0.04601905
mdts_cos,600,0.1,5.0,10,1.0,log2,-0.1065299,0.04693062
mdts_cos,600,0.1,5.0,10,0.8,sqrt,-0.10403352,0.04397132
mdts_cos,600,0.1,5.0,10,0.8,log2,-0.1050809,0.04344509
mdts_cos,600,0.1,5.0,20,1.0,sqrt,-0.10429835,0.04508212
mdts_cos,600,0.1,5.0,20,1.0,log2,-0.10410652,0.04377175
mdts_cos,600,0.1,5.0,20,0.8,sqrt,-0.10333442,0.04391186
mdts_cos,600,0.1,5.0,20,0.8,log2,-0.10334731,0.04293451
shts_max,100,0.05,None,10,1.0,sqrt,-0.55673686,0.14742893
shts_max,100,0.05,None,10,1.0,log2,-0.56027615,0.15174451
shts_max,100,0.05,None,10,0.8,sqrt,-0.55509045,0.15003322
shts_max,100,0.05,None,10,0.8,log2,-0.55537427,0.15044155
shts_max,100,0.05,None,20,1.0,sqrt,-0.55596144,0.1485416
shts_max,100,0.05,None,20,1.0,log2,-0.5635961,0.14964529
shts_max,100,0.05,None,20,0.8,sqrt,-0.55450077,0.1522094
shts_max,100,0.05,None,20,0.8,log2,-0.55454848,0.15041662
shts_max,100,0.05,5.0,10,1.0,sqrt,-0.56168968,0.15338275
shts_max,100,0.05,5.0,10,1.0,log2,-0.55898148,0.14902744
shts_max,100,0.05,5.0,10,0.8,sqrt,-0.55956622,0.15401796
shts_max,100,0.05,5.0,10,0.8,log2,-0.55951874,0.14960014
shts_max,100,0.05,5.0,20,1.0,sqrt,-0.55579062,0.15311852
shts_max,100,0.05,5.0,20,1.0,log2,-0.55628449,0.14866574
shts_max,100,0.05,5.0,20,0.8,sqrt,-0.55936555,0.15012428
shts_max,100,0.05,5.0,20,0.8,log2,-0.55987901,0.15651972
shts_max,100,0.1,None,10,1.0,sqrt,-0.55978518,0.15328082
shts_max,100,0.1,None,10,1.0,log2,-0.56554379,0.15959876
shts_max,100,0.1,None,10,0.8,sqrt,-0.55419134,0.15131632
shts_max,100,0.1,None,10,0.8,log2,-0.55348223,0.15131833
shts_max,100,0.1,None,20,1.0,sqrt,-0.55918198,0.15322527
shts_max,100,0.1,None,20,1.0,log2,-0.55996911,0.15317931
shts_max,100,0.1,None,20,0.8,sqrt,-0.56150968,0.15478044
shts_max,100,0.1,None,20,0.8,log2,-0.56301518,0.14770336
shts_max,100,0.1,5.0,10,1.0,sqrt,-0.54168017,0.15762181
shts_max,100,0.1,5.0,10,1.0,log2,-0.54127715,0.15466611
shts_max,100,0.1,5.0,10,0.8,sqrt,-0.54407228,0.15643538
shts_max,100,0.1,5.0,10,0.8,log2,-0.54964357,0.1590081
shts_max,100,0.1,5.0,20,1.0,sqrt,-0.54654275,0.15370755
shts_max,100,0.1,5.0,20,1.0,log2,-0.54901695,0.15685731
shts_max,100,0.1,5.0,20,0.8,sqrt,-0.53808628,0.15407484
shts_max,100,0.1,5.0,20,0.8,log2,-0.53880731,0.1548004
shts_max,200,0.05,None,10,1.0,sqrt,-0.54122199,0.15356078
shts_max,200,0.05,None,10,1.0,log2,-0.54358014,0.15722886
shts_max,200,0.05,None,10,0.8,sqrt,-0.54643387,0.1528128
shts_max,200,0.05,None,10,0.8,log2,-0.54723075,0.15543085
shts_max,200,0.05,None,20,1.0,sqrt,-0.54394882,0.15871738
shts_max,200,0.05,None,20,1.0,log2,-0.53978252,0.15547343
shts_max,200,0.05,None,20,0.8,sqrt,-0.54413994,0.1543937
shts_max,200,0.05,None,20,0.8,log2,-0.54963567,0.16152426
shts_max,200,0.05,5.0,10,1.0,sqrt,-0.54924765,0.15416227
shts_max,200,0.05,5.0,10,1.0,log2,-0.54695072,0.15565775
shts_max,200,0.05,5.0,10,0.8,sqrt,-0.5377335,0.15352911
shts_max,200,0.05,5.0,10,0.8,log2,-0.5422445,0.15472668
shts_max,200,0.05,5.0,20,1.0,sqrt,-0.54358874,0.15493888
shts_max,200,0.05,5.0,20,1.0,log2,-0.54269985,0.15610814
shts_max,200,0.05,5.0,20,0.8,sqrt,-0.54369446,0.15264194
shts_max,200,0.05,5.0,20,0.8,log2,-0.54979748,0.15949143
shts_max,200,0.1,None,10,1.0,sqrt,-0.56142053,0.15357903
shts_max,200,0.1,None,10,1.0,log2,-0.56217754,0.1500001
shts_max,200,0.1,None,10,0.8,sqrt,-0.56795498,0.15348697
shts_max,200,0.1,None,10,0.8,log2,-0.57292857,0.1534563
shts_max,200,0.1,None,20,1.0,sqrt,-0.5657444,0.15225257
shts_max,200,0.1,None,20,1.0,log2,-0.5691094,0.14964274
shts_max,200,0.1,None,20,0.8,sqrt,-0.56523585,0.15088018
shts_max,200,0.1,None,20,0.8,log2,-0.56556957,0.15571732
shts_max,200,0.1,5.0,10,1.0,sqrt,-0.56827728,0.15244773
shts_max,200,0.1,5.0,10,1.0,log2,-0.56571688,0.15205475
shts_max,200,0.1,5.0,10,0.8,sqrt,-0.5664039,0.15236469
shts_max,200,0.1,5.0,10,0.8,log2,-0.57906348,0.15786763
shts_max,200,0.1,5.0,20,1.0,sqrt,-0.56553877,0.15474928
shts_max,200,0.1,5.0,20,1.0,log2,-0.56642009,0.15054726
shts_max,200,0.1,5.0,20,0.8,sqrt,-0.56085024,0.15765558
shts_max,200,0.1,5.0,20,0.8,log2,-0.57005968,0.15608628
shts_max,300,0.05,None,10,1.0,sqrt,-0.56907299,0.15900525
shts_max,300,0.05,None,10,1.0,log2,-0.57831701,0.15546535
shts_max,300,0.05,None,10,0.8,sqrt,-0.56134037,0.15376923
shts_max,300,0.05,None,10,0.8,log2,-0.56768381,0.15452617
shts_max,300,0.05,None,20,1.0,sqrt,-0.5705026,0.15890968
shts_max,300,0.05,None,20,1.0,log2,-0.56605802,0.15444566
shts_max,300,0.05,None,20,0.8,sqrt,-0.56590185,0.15517323
shts_max,300,0.05,None,20,0.8,log2,-0.57119053,0.15784066
shts_max,300,0.05,5.0,10,1.0,sqrt,-0.54600444,0.15489725
shts_max,300,0.05,5.0,10,1.0,log2,-0.54870715,0.1548954
shts_max,300,0.05,5.0,10,0.8,sqrt,-0.55004624,0.15405612
shts_max,300,0.05,5.0,10,0.8,log2,-0.55499936,0.15547987
shts_max,300,0.05,5.0,20,1.0,sqrt,-0.55849897,0.1524528
shts_max,300,0.05,5.0,20,1.0,log2,-0.55770948,0.15437169
shts_max,300,0.05,5.0,20,0.8,sqrt,-0.54000302,0.14873445
shts_max,300,0.05,5.0,20,0.8,log2,-0.54745536,0.15867343
shts_max,300,0.1,None,10,1.0,sqrt,-0.5553459,0.15689489
shts_max,300,0.1,None,10,1.0,log2,-0.55402183,0.15429275
shts_max,300,0.1,None,10,0.8,sqrt,-0.55487465,0.15078919
shts_max,300,0.1,None,10,0.8,log2,-0.55950978,0.15455385
shts_max,300,0.1,None,20,1.0,sqrt,-0.55237727,0.1604991
shts_max,300,0.1,None,20,1.0,log2,-0.55498734,0.1654314
shts_max,300,0.1,None,20,0.8,sqrt,-0.55489406,0.1562295
shts_max,300,0.1,None,20,0.8,log2,-0.56294313,0.16043613
shts_max,300,0.1,5.0,10,1.0,sqrt,-0.56050095,0.15184165
shts_max,300,0.1,5.0,10,1.0,log2,-0.55859759,0.15914012
shts_max,300,0.1,5.0,10,0.8,sqrt,-0.54594642,0.15843185
shts_max,300,0.1,5.0,10,0.8,log2,-0.5504406,0.15616638
shts_max,300,0.1,5.0,20,1.0,sqrt,-0.54905914,0.15135603
shts_max,300,0.1,5.0,20,1.0,log2,-0.55404919,0.15885026
shts_max,300,0.1,5.0,20,0.8,sqrt,-0.55862676,0.15197964
shts_max,300,0.1,5.0,20,0.8,log2,-0.55985942,0.1542796
shts_max,400,0.05,None,10,1.0,sqrt,-0.55853274,0.15353204
shts_max,400,0.05,None,10,1.0,log2,-0.5648273,0.154039
shts_max,400,0.05,None,10,0.8,sqrt,-0.56076029,0.15298657
shts_max,400,0.05,None,10,0.8,log2,-0.56262706,0.15689768
shts_max,400,0.05,None,20,1.0,sqrt,-0.56111783,0.15549802
shts_max,400,0.05,None,20,1.0,log2,-0.56487875,0.15596448
shts_max,400,0.05,None,20,0.8,sqrt,-0.56262948,0.15285003
shts_max,400,0.05,None,20,0.8,log2,-0.56586266,0.15345629
shts_max,400,0.05,5.0,10,1.0,sqrt,-0.54786286,0.15201656
shts_max,400,0.05,5.0,10,1.0,log2,-0.5518131,0.15974783
shts_max,400,0.05,5.0,10,0.8,sqrt,-0.54908639,0.15306188
shts_max,400,0.05,5.0,10,0.8,log2,-0.54920888,0.15437718
shts_max,400,0.05,5.0,20,1.0,sqrt,-0.55112997,0.15762096
shts_max,400,0.05,5.0,20,1.0,log2,-0.55146832,0.1588293
shts_max,400,0.05,5.0,20,0.8,sqrt,-0.54921899,0.15271163
shts_max,400,0.05,5.0,20,0.8,log2,-0.55132855,0.15483437
shts_max,400,0.1,None,10,1.0,sqrt,-0.56363135,0.15464457
shts_max,400,0.1,None,10,1.0,log2,-0.57244892,0.15318006
shts_max,400,0.1,None,10,0.8,sqrt,-0.56676953,0.15746392
shts_max,400,0.1,None,10,0.8,log2,-0.57435023,0.15468782
shts_max,400,0.1,None,20,1.0,sqrt,-0.5646174,0.15590591
shts_max,400,0.1,None,20,1.0,log2,-0.57500379,0.16651256
shts_max,400,0.1,None,20,0.8,sqrt,-0.57000239,0.16282399
shts_max,400,0.1,None,20,0.8,log2,-0.57335224,0.16357687
shts_max,400,0.1,5.0,10,1.0,sqrt,-0.55586591,0.14760394
shts_max,400,0.1,5.0,10,1.0,log2,-0.56265323,0.15190199
shts_max,400,0.1,5.0,10,0.8,sqrt,-0.5580255,0.15300288
shts_max,400,0.1,5.0,10,0.8,log2,-0.56202613,0.15501345
shts_max,400,0.1,5.0,20,1.0,sqrt,-0.56145683,0.15296531
shts_max,400,0.1,5.0,20,1.0,log2,-0.56471176,0.16276563
shts_max,400,0.1,5.0,20,0.8,sqrt,-0.56118895,0.15535154
shts_max,400,0.1,5.0,20,0.8,log2,-0.56045676,0.15062461
shts_max,500,0.05,None,10,1.0,sqrt,-0.55732704,0.14996596
shts_max,500,0.05,None,10,1.0,log2,-0.5615414,0.15519852
shts_max,500,0.05,None,10,0.8,sqrt,-0.56280908,0.15401508
shts_max,500,0.05,None,10,0.8,log2,-0.5649803,0.15532053
shts_max,500,0.05,None,20,1.0,sqrt,-0.55840381,0.15502085
shts_max,500,0.05,None,20,1.0,log2,-0.56488581,0.15786914
shts_max,500,0.05,None,20,0.8,sqrt,-0.56557862,0.15310345
shts_max,500,0.05,None,20,0.8,log2,-0.56554273,0.15537561
shts_max,500,0.05,5.0,10,1.0,sqrt,-0.55135878,0.15260405
shts_max,500,0.05,5.0,10,1.0,log2,-0.55143392,0.15866426
shts_max,500,0.05,5.0,10,0.8,sqrt,-0.54875791,0.15118667
shts_max,500,0.05,5.0,10,0.8,log2,-0.55301779,0.15268109
shts_max,500,0.05,5.0,20,1.0,sqrt,-0.55466048,0.15397827
shts_max,500,0.05,5.0,20,1.0,log2,-0.55059238,0.15736598
shts_max,500,0.05,5.0,20,0.8,sqrt,-0.5514267,0.15141909
shts_max,500,0.05,5.0,20,0.8,log2,-0.55222507,0.1554555
shts_max,500,0.1,None,10,1.0,sqrt,-0.56230249,0.15141643
shts_max,500,0.1,None,10,1.0,log2,-0.57755034,0.16218246
shts_max,500,0.1,None,10,0.8,sqrt,-0.56487776,0.15532556
shts_max,500,0.1,None,10,0.8,log2,-0.57430545,0.15490107
shts_max,500,0.1,None,20,1.0,sqrt,-0.56898834,0.16103758
shts_max,500,0.1,None,20,1.0,log2,-0.57888474,0.16375335
shts_max,500,0.1,None,20,0.8,sqrt,-0.571233,0.15810228
shts_max,500,0.1,None,20,0.8,log2,-0.57588616,0.15946908
shts_max,500,0.1,5.0,10,1.0,sqrt,-0.55600651,0.15083756
shts_max,500,0.1,5.0,10,1.0,log2,-0.57173853,0.15577976
shts_max,500,0.1,5.0,10,0.8,sqrt,-0.55841278,0.15105817
shts_max,500,0.1,5.0,10,0.8,log2,-0.56541122,0.15328399
shts_max,500,0.1,5.0,20,1.0,sqrt,-0.56488501,0.15688528
shts_max,500,0.1,5.0,20,1.0,log2,-0.56401371,0.15708776
shts_max,500,0.1,5.0,20,0.8,sqrt,-0.5670257,0.15063261
shts_max,500,0.1,5.0,20,0.8,log2,-0.5657117,0.1572429
shts_max,600,0.05,None,10,1.0,sqrt,-0.55780542,0.15017985
shts_max,600,0.05,None,10,1.0,log2,-0.56850021,0.15648559
shts_max,600,0.05,None,10,0.8,sqrt,-0.5656482,0.15327138
shts_max,600,0.05,None,10,0.8,log2,-0.56498176,0.15455185
shts_max,600,0.05,None,20,1.0,sqrt,-0.56148306,0.15514832
shts_max,600,0.05,None,20,1.0,log2,-0.5622965,0.15742696
shts_max,600,0.05,None,20,0.8,sqrt,-0.56630872,0.1573425
shts_max,600,0.05,None,20,0.8,log2,-0.56927056,0.1561867
shts_max,600,0.05,5.0,10,1.0,sqrt,-0.55382515,0.1505041
shts_max,600,0.05,5.0,10,1.0,log2,-0.55713141,0.15891349
shts_max,600,0.05,5.0,10,0.8,sqrt,-0.55076322,0.15205438
shts_max,600,0.05,5.0,10,0.8,log2,-0.55292766,0.15159822
shts_max,600,0.05,5.0,20,1.0,sqrt,-0.55804085,0.1541996
shts_max,600,0.05,5.0,20,1.0,log2,-0.55514767,0.15670101
shts_max,600,0.05,5.0,20,0.8,sqrt,-0.55372192,0.15412144
shts_max,600,0.05,5.0,20,0.8,log2,-0.55393511,0.15314954
shts_max,600,0.1,None,10,1.0,sqrt,-0.563255,0.15247398
shts_max,600,0.1,None,10,1.0,log2,-0.57892597,0.14755592
shts_max,600,0.1,None,10,0.8,sqrt,-0.56750736,0.15833068
shts_max,600,0.1,None,10,0.8,log2,-0.57608941,0.15237715
shts_max,600,0.1,None,20,1.0,sqrt,-0.56733243,0.1606158
shts_max,600,0.1,None,20,1.0,log2,-0.57956697,0.16071578
shts_max,600,0.1,None,20,0.8,sqrt,-0.57230855,0.16038056
shts_max,600,0.1,None,20,0.8,log2,-0.58502417,0.15706076
shts_max,600,0.1,5.0,10,1.0,sqrt,-0.56405994,0.14873356
shts_max,600,0.1,5.0,10,1.0,log2,-0.57022529,0.15980598
shts_max,600,0.1,5.0,10,0.8,sqrt,-0.56635242,0.15117232
shts_max,600,0.1,5.0,10,0.8,log2,-0.56304226,0.15868489
shts_max,600,0.1,5.0,20,1.0,sqrt,-0.56420338,0.15451562
shts_max,600,0.1,5.0,20,1.0,log2,-0.56612194,0.15717302
shts_max,600,0.1,5.0,20,0.8,sqrt,-0.5659009,0.15086167
shts_max,600,0.1,5.0,20,0.8,log2,-0.56796641,0.15160462
shts_med,100,0.05,None,10,1.0,sqrt,-0.49240754,0.11395308
shts_med,100,0.05,None,10,1.0,log2,-0.49388735,0.11115893
shts_med,100,0.05,None,10,0.8,sqrt,-0.49619558,0.11888121
shts_med,100,0.05,None,10,0.8,log2,-0.4939914,0.11359826
shts_med,100,0.05,None,20,1.0,sqrt,-0.49358511,0.11526511
shts_med,100,0.05,None,20,1.0,log2,-0.49803983,0.1131037
shts_med,100,0.05,None,20,0.8,sqrt,-0.49069493,0.10984268
shts_med,100,0.05,None,20,0.8,log2,-0.49291102,0.10877003
shts_med,100,0.05,5.0,10,1.0,sqrt,-0.49539303,0.11119384
shts_med,100,0.05,5.0,10,1.0,log2,-0.49457161,0.10845199
shts_med,100,0.05,5.0,10,0.8,sqrt,-0.49975151,0.11554713
shts_med,100,0.05,5.0,10,0.8,log2,-0.49857233,0.11398928
shts_med,100,0.05,5.0,20,1.0,sqrt,-0.49354717,0.11280734
shts_med,100,0.05,5.0,20,1.0,log2,-0.49215488,0.11268362
shts_med,100,0.05,5.0,20,0.8,sqrt,-0.49369109,0.11303328
shts_med,100,0.05,5.0,20,0.8,log2,-0.49610188,0.11249683
shts_med,100,0.1,None,10,1.0,sqrt,-0.49865729,0.11595475
shts_med,100,0.1,None,10,1.0,log2,-0.50076053,0.11362164
shts_med,100,0.1,None,10,0.8,sqrt,-0.49449528,0.11076348
shts_med,100,0.1,None,10,0.8,log2,-0.4939109,0.11114003
shts_med,100,0.1,None,20,1.0,sqrt,-0.49657761,0.11230389
shts_med,100,0.1,None,20,1.0,log2,-0.49263859,0.11324529
shts_med,100,0.1,None,20,0.8,sqrt,-0.49623092,0.11062367
shts_med,100,0.1,None,20,0.8,log2,-0.49728418,0.10924872
shts_med,100,0.1,5.0,10,1.0,sqrt,-0.48254977,0.11922897
shts_med,100,0.1,5.0,10,1.0,log2,-0.48096693,0.11634687
shts_med,100,0.1,5.0,10,0.8,sqrt,-0.48280857,0.11798049
shts_med,100,0.1,5.0,10,0.8,log2,-0.4864114,0.12139144
shts_med,100,0.1,5.0,20,1.0,sqrt,-0.48426511,0.11626351
shts_med,100,0.1,5.0,20,1.0,log2,-0.48627508,0.11696224
shts_med,100,0.1,5.0,20,0.8,sqrt,-0.48031283,0.11622417
shts_med,100,0.1,5.0,20,0.8,log2,-0.47828896,0.1180397
shts_med,200,0.05,None,10,1.0,sqrt,-0.48105962,0.11558531
shts_med,200,0.05,None,10,1.0,log2,-0.48283031,0.11755392
shts_med,200,0.05,None,10,0.8,sqrt,-0.48473194,0.11663184
shts_med,200,0.05,None,10,0.8,log2,-0.48619393,0.11580295
shts_med,200,0.05,None,20,1.0,sqrt,-0.48056161,0.12068862
shts_med,200,0.05,None,20,1.0,log2,-0.48122848,0.11962491
shts_med,200,0.05,None,20,0.8,sqrt,-0.4860315,0.11770521
shts_med,200,0.05,None,20,0.8,log2,-0.48481857,0.11589092
shts_med,200,0.05,5.0,10,1.0,sqrt,-0.48895315,0.12100867
shts_med,200,0.05,5.0,10,1.0,log2,-0.48518455,0.11443352
shts_med,200,0.05,5.0,10,0.8,sqrt,-0.48246281,0.1192297
shts_med,200,0.05,5.0,10,0.8,log2,-0.48173095,0.11563398
shts_med,200,0.05,5.0,20,1.0,sqrt,-0.48442041,0.11906709
shts_med,200,0.05,5.0,20,1.0,log2,-0.48337734,0.11611144
shts_med,200,0.05,5.0,20,0.8,sqrt,-0.48633057,0.11536189
shts_med,200,0.05,5.0,20,0.8,log2,-0.48773242,0.11755083
shts_med,200,0.1,None,10,1.0,sqrt,-0.49813063,0.11662347
shts_med,200,0.1,None,10,1.0,log2,-0.4971319,0.11427706
shts_med,200,0.1,None,10,0.8,sqrt,-0.50302491,0.12107751
shts_med,200,0.1,None,10,0.8,log2,-0.5100525,0.11903215
shts_med,200,0.1,None,20,1.0,sqrt,-0.49740869,0.11972902
shts_med,200,0.1,None,20,1.0,log2,-0.50911589,0.11963347
shts_med,200,0.1,None,20,0.8,sqrt,-0.49806809,0.11276752
shts_med,200,0.1,None,20,0.8,log2,-0.49677488,0.11321887
shts_med,200,0.1,5.0,10,1.0,sqrt,-0.50229329,0.11628527
shts_med,200,0.1,5.0,10,1.0,log2,-0.50476172,0.10948974
shts_med,200,0.1,5.0,10,0.8,sqrt,-0.4994042,0.11454264
shts_med,200,0.1,5.0,10,0.8,log2,-0.50691785,0.11742212
shts_med,200,0.1,5.0,20,1.0,sqrt,-0.49974823,0.11780586
shts_med,200,0.1,5.0,20,1.0,log2,-0.5092267,0.11671443
shts_med,200,0.1,5.0,20,0.8,sqrt,-0.49972956,0.11712921
shts_med,200,0.1,5.0,20,0.8,log2,-0.50471504,0.12103028
shts_med,300,0.05,None,10,1.0,sqrt,-0.50549883,0.12211049
shts_med,300,0.05,None,10,1.0,log2,-0.50469513,0.11391104
shts_med,300,0.05,None,10,0.8,sqrt,-0.49810773,0.11483825
shts_med,300,0.05,None,10,0.8,log2,-0.50506866,0.11397859
shts_med,300,0.05,None,20,1.0,sqrt,-0.50199859,0.113401
shts_med,300,0.05,None,20,1.0,log2,-0.50806299,0.11580957
shts_med,300,0.05,None,20,0.8,sqrt,-0.50603477,0.1144809
shts_med,300,0.05,None,20,0.8,log2,-0.50593261,0.1111052
shts_med,300,0.05,5.0,10,1.0,sqrt,-0.48859886,0.11954706
shts_med,300,0.05,5.0,10,1.0,log2,-0.48677585,0.11980767
shts_med,300,0.05,5.0,10,0.8,sqrt,-0.48899785,0.11277226
shts_med,300,0.05,5.0,10,0.8,log2,-0.500152,0.12470925
shts_med,300,0.05,5.0,20,1.0,sqrt,-0.49126071,0.11157514
shts_med,300,0.05,5.0,20,1.0,log2,-0.50113754,0.11988752
shts_med,300,0.05,5.0,20,0.8,sqrt,-0.48718969,0.12073245
shts_med,300,0.05,5.0,20,0.8,log2,-0.48495127,0.12206017
shts_med,300,0.1,None,10,1.0,sqrt,-0.48612051,0.1167243
shts_med,300,0.1,None,10,1.0,log2,-0.49035909,0.11862774
shts_med,300,0.1,None,10,0.8,sqrt,-0.49299263,0.11422078
shts_med,300,0.1,None,10,0.8,log2,-0.49730226,0.1180227
shts_med,300,0.1,None,20,1.0,sqrt,-0.48828122,0.1232564
shts_med,300,0.1,None,20,1.0,log2,-0.49082856,0.11391742
shts_med,300,0.1,None,20,0.8,sqrt,-0.4963589,0.11864104
shts_med,300,0.1,None,20,0.8,log2,-0.49280146,0.11706982
shts_med,300,0.1,5.0,10,1.0,sqrt,-0.4951078,0.1126482
shts_med,300,0.1,5.0,10,1.0,log2,-0.49586337,0.11727957
shts_med,300,0.1,5.0,10,0.8,sqrt,-0.48575197,0.11479696
shts_med,300,0.1,5.0,10,0.8,log2,-0.48626735,0.1158726
shts_med,300,0.1,5.0,20,1.0,sqrt,-0.49418519,0.11519836
shts_med,300,0.1,5.0,20,1.0,log2,-0.49165538,0.11614517
shts_med,300,0.1,5.0,20,0.8,sqrt,-0.49439807,0.11150019
shts_med,300,0.1,5.0,20,0.8,log2,-0.4935816,0.11118027
shts_med,400,0.05,None,10,1.0,sqrt,-0.4928177,0.11543639
shts_med,400,0.05,None,10,1.0,log2,-0.49880613,0.12002808
shts_med,400,0.05,None,10,0.8,sqrt,-0.49805194,0.1129518
shts_med,400,0.05,None,10,0.8,log2,-0.50002337,0.11258068
shts_med,400,0.05,None,20,1.0,sqrt,-0.49425697,0.1144363
shts_med,400,0.05,None,20,1.0,log2,-0.49875413,0.11434946
shts_med,400,0.05,None,20,0.8,sqrt,-0.49849965,0.11726385
shts_med,400,0.05,None,20,0.8,log2,-0.50084753,0.11424506
shts_med,400,0.05,5.0,10,1.0,sqrt,-0.48643086,0.11569616
