variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,score,std
mdts_cos,SGD,StandardScaler,None,0.0001,0.1,lineal,epsilon_insensitive,-0.177786575,0.0
mdts_cos,SGD,StandardScaler,None,0.0001,0.1,lineal,squared_epsilon_insensitive,-0.120301151,0.0
mdts_cos,SGD,StandardScaler,None,0.0001,0.2,lineal,epsilon_insensitive,-0.286713904,0.0
mdts_cos,SGD,StandardScaler,None,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.136892187,0.0
mdts_cos,SGD,StandardScaler,None,0.0001,1.0,lineal,epsilon_insensitive,-0.248435697,0.0
mdts_cos,SGD,StandardScaler,None,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.118004105,0.0
mdts_cos,SGD,StandardScaler,None,0.001,0.01,lineal,epsilon_insensitive,-0.160442715,0.0
mdts_cos,SGD,StandardScaler,None,0.001,0.01,lineal,squared_epsilon_insensitive,-0.137523639,0.0
mdts_cos,SGD,StandardScaler,None,0.001,0.1,lineal,epsilon_insensitive,-0.148419859,0.0
mdts_cos,SGD,StandardScaler,None,0.001,0.1,lineal,squared_epsilon_insensitive,-0.129159204,0.0
mdts_cos,SGD,StandardScaler,None,0.001,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.001,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.001,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.001,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.01,0.01,lineal,epsilon_insensitive,-0.233509326,0.0
mdts_cos,SGD,StandardScaler,None,0.01,0.01,lineal,squared_epsilon_insensitive,-0.125517158,0.0
mdts_cos,SGD,StandardScaler,None,0.01,0.1,lineal,epsilon_insensitive,-0.188012265,0.0
mdts_cos,SGD,StandardScaler,None,0.01,0.1,lineal,squared_epsilon_insensitive,-0.103356106,0.0
mdts_cos,SGD,StandardScaler,None,0.01,0.2,lineal,epsilon_insensitive,-0.169052197,0.0
mdts_cos,SGD,StandardScaler,None,0.01,0.2,lineal,squared_epsilon_insensitive,-0.157425891,0.0
mdts_cos,SGD,StandardScaler,None,0.01,1.0,lineal,epsilon_insensitive,-0.143998687,0.0
mdts_cos,SGD,StandardScaler,None,0.01,1.0,lineal,squared_epsilon_insensitive,-0.108326943,0.0
mdts_cos,SGD,StandardScaler,None,0.1,0.01,lineal,epsilon_insensitive,-0.207682062,0.0
mdts_cos,SGD,StandardScaler,None,0.1,0.01,lineal,squared_epsilon_insensitive,-0.144024257,0.0
mdts_cos,SGD,StandardScaler,None,0.1,0.1,lineal,epsilon_insensitive,-0.261021593,0.0
mdts_cos,SGD,StandardScaler,None,0.1,0.1,lineal,squared_epsilon_insensitive,-0.136754073,0.0
mdts_cos,SGD,StandardScaler,None,0.1,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.1,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.1,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.1,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,0.01,lineal,epsilon_insensitive,-0.200385407,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.143664281,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,0.1,lineal,epsilon_insensitive,-0.184089565,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,0.1,lineal,squared_epsilon_insensitive,-0.117446804,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,0.2,lineal,epsilon_insensitive,-0.224603922,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.133232257,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,1.0,lineal,epsilon_insensitive,-0.156431905,0.0
mdts_cos,SGD,StandardScaler,PCA,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.116099674,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,0.01,lineal,epsilon_insensitive,-0.205408249,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,0.01,lineal,squared_epsilon_insensitive,-0.14912241,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,0.1,lineal,epsilon_insensitive,-0.212776796,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,0.1,lineal,squared_epsilon_insensitive,-0.140709278,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.001,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,0.01,lineal,epsilon_insensitive,-0.246737648,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,0.01,lineal,squared_epsilon_insensitive,-0.149240314,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,0.1,lineal,epsilon_insensitive,-0.287898767,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,0.1,lineal,squared_epsilon_insensitive,-0.132955959,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,0.2,lineal,epsilon_insensitive,-0.176734816,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,0.2,lineal,squared_epsilon_insensitive,-0.116677907,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,1.0,lineal,epsilon_insensitive,-0.160087725,0.0
mdts_cos,SGD,StandardScaler,PCA,0.01,1.0,lineal,squared_epsilon_insensitive,-0.109556862,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,0.01,lineal,epsilon_insensitive,-0.215116484,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,0.01,lineal,squared_epsilon_insensitive,-0.146182868,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,0.1,lineal,epsilon_insensitive,-0.161293992,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,0.1,lineal,squared_epsilon_insensitive,-0.134978761,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,PCA,0.1,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
shts_max,LinSVR,None,None,0.1,0.01,lineal,None,-0.56015303,0.0
shts_max,LinSVR,None,None,0.1,0.1,lineal,None,-0.57447951,0.0
shts_max,LinSVR,None,None,0.1,0.2,lineal,None,-0.55866576,0.0
shts_max,LinSVR,None,None,0.1,1.0,lineal,None,-0.57168015,0.0
shts_max,LinSVR,None,None,1.0,0.01,lineal,None,-0.55822122,0.0
shts_max,LinSVR,None,None,1.0,0.1,lineal,None,-0.56804561,0.0
shts_max,LinSVR,None,None,1.0,0.2,lineal,None,-0.62302662,0.0
shts_max,LinSVR,None,None,1.0,1.0,lineal,None,-0.6438835,0.0
shts_max,LinSVR,None,None,10.0,0.01,lineal,None,-0.5793857,0.0
shts_max,LinSVR,None,None,10.0,0.1,lineal,None,-0.61446279,0.0
shts_max,LinSVR,None,None,10.0,0.2,lineal,None,-0.59248832,0.0
shts_max,LinSVR,None,None,10.0,1.0,lineal,None,-0.60192501,0.0
shts_max,LinSVR,None,None,100.0,0.01,lineal,None,-0.58954349,0.0
shts_max,LinSVR,None,None,100.0,0.1,lineal,None,-0.60353924,0.0
shts_max,LinSVR,None,None,100.0,0.2,lineal,None,-0.66121121,0.0
shts_max,LinSVR,None,None,100.0,1.0,lineal,None,-0.69773233,0.0
shts_max,LinSVR,None,PCA,0.1,0.01,lineal,None,-0.68780598,0.0
shts_max,LinSVR,None,PCA,0.1,0.1,lineal,None,-0.66359336,0.0
shts_max,LinSVR,None,PCA,0.1,0.2,lineal,None,-0.71310084,0.0
shts_max,LinSVR,None,PCA,0.1,1.0,lineal,None,-0.65093111,0.0
shts_max,LinSVR,None,PCA,1.0,0.01,lineal,None,-0.71155934,0.0
shts_max,LinSVR,None,PCA,1.0,0.1,lineal,None,-0.66548379,0.0
shts_max,LinSVR,None,PCA,1.0,0.2,lineal,None,-0.76147682,0.0
shts_max,LinSVR,None,PCA,1.0,1.0,lineal,None,-0.75887082,0.0
shts_max,LinSVR,None,PCA,10.0,0.01,lineal,None,-0.96878188,0.0
shts_max,LinSVR,None,PCA,10.0,0.1,lineal,None,-0.84191103,0.0
shts_max,LinSVR,None,PCA,10.0,0.2,lineal,None,-0.91703222,0.0
shts_max,LinSVR,None,PCA,10.0,1.0,lineal,None,-0.79596503,0.0
shts_max,LinSVR,None,PCA,100.0,0.01,lineal,None,-0.78357501,0.0
shts_max,LinSVR,None,PCA,100.0,0.1,lineal,None,-0.71575355,0.0
shts_max,LinSVR,None,PCA,100.0,0.2,lineal,None,-0.73204833,0.0
shts_max,LinSVR,None,PCA,100.0,1.0,lineal,None,-0.8649176,0.0
shts_max,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-0.54864523,0.0
shts_max,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-0.55265489,0.0
shts_max,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-0.55006841,0.0
shts_max,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-0.55285218,0.0
shts_max,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-0.54912639,0.0
shts_max,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-0.550346,0.0
shts_max,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-0.56854851,0.0
shts_max,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.57467028,0.0
shts_max,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-0.54902371,0.0
shts_max,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-0.55172494,0.0
shts_max,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-0.55123238,0.0
shts_max,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-0.55473519,0.0
shts_max,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-0.55248469,0.0
shts_max,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-0.55183873,0.0
shts_max,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.57832495,0.0
shts_max,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-0.57858939,0.0
shts_max,LinSVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.58266112,0.0
shts_max,LinSVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.57670508,0.0
shts_max,LinSVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.60789441,0.0
shts_max,LinSVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.55776416,0.0
shts_max,LinSVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.5844184,0.0
shts_max,LinSVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.56174509,0.0
shts_max,LinSVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.7041349,0.0
shts_max,LinSVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.5932197,0.0
shts_max,LinSVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.71424825,0.0
shts_max,LinSVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.82267935,0.0
shts_max,LinSVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.72702948,0.0
shts_max,LinSVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.85600695,0.0
shts_max,LinSVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.64665404,0.0
shts_max,LinSVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.76281133,0.0
shts_max,LinSVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.69810536,0.0
shts_max,LinSVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.74193296,0.0
shts_max,SGD,None,None,0.0001,0.01,lineal,epsilon_insensitive,-1.00533268,0.0
shts_max,SGD,None,None,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.586096429,0.0
shts_max,SGD,None,None,0.0001,0.2,lineal,epsilon_insensitive,-0.886660642,0.0
shts_max,SGD,None,None,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.597037338,0.0
shts_max,SGD,None,None,0.001,0.01,lineal,epsilon_insensitive,-0.807656549,0.0
shts_max,SGD,None,None,0.001,0.01,lineal,squared_epsilon_insensitive,-0.571803046,0.0
shts_max,SGD,None,None,0.001,0.2,lineal,epsilon_insensitive,-0.860395362,0.0
shts_max,SGD,None,None,0.001,0.2,lineal,squared_epsilon_insensitive,-0.625655371,0.0
shts_max,SGD,None,None,0.001,1.0,lineal,squared_epsilon_insensitive,-212908.341,0.0
shts_max,SGD,None,None,0.01,0.01,lineal,epsilon_insensitive,-0.858993336,0.0
shts_max,SGD,None,None,0.01,0.01,lineal,squared_epsilon_insensitive,-0.609108512,0.0
shts_max,SGD,None,None,0.01,0.2,lineal,epsilon_insensitive,-0.938680539,0.0
shts_max,SGD,None,None,0.01,0.2,lineal,squared_epsilon_insensitive,-0.585280921,0.0
shts_max,SGD,None,None,0.1,0.01,lineal,epsilon_insensitive,-0.931641597,0.0
shts_max,SGD,None,None,0.1,0.01,lineal,squared_epsilon_insensitive,-0.585451728,0.0
shts_max,SGD,None,None,0.1,0.2,lineal,epsilon_insensitive,-0.989312056,0.0
shts_max,SGD,None,None,0.1,0.2,lineal,squared_epsilon_insensitive,-0.61439266,0.0
shts_max,SGD,None,PCA,0.0001,0.01,lineal,epsilon_insensitive,-0.780420938,0.0
shts_max,SGD,None,PCA,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.601523883,0.0
shts_max,SGD,None,PCA,0.0001,0.2,lineal,epsilon_insensitive,-0.780719675,0.0
shts_max,SGD,None,PCA,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.588769643,0.0
shts_max,SGD,None,PCA,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.758914823,0.0
shts_max,SGD,None,PCA,0.001,0.01,lineal,epsilon_insensitive,-0.73175288,0.0
shts_max,SGD,None,PCA,0.001,0.01,lineal,squared_epsilon_insensitive,-0.586135637,0.0
shts_max,SGD,None,PCA,0.001,0.1,lineal,squared_epsilon_insensitive,-414227.132,0.0
shts_max,SGD,None,PCA,0.001,0.2,lineal,epsilon_insensitive,-0.66692516,0.0
shts_max,SGD,None,PCA,0.001,0.2,lineal,squared_epsilon_insensitive,-0.607018006,0.0
shts_max,SGD,None,PCA,0.001,1.0,lineal,squared_epsilon_insensitive,-159374.495,0.0
shts_max,SGD,None,PCA,0.01,0.01,lineal,epsilon_insensitive,-0.843715411,0.0
shts_max,SGD,None,PCA,0.01,0.01,lineal,squared_epsilon_insensitive,-0.597310855,0.0
shts_max,SGD,None,PCA,0.01,0.1,lineal,squared_epsilon_insensitive,-0.6267636,0.0
shts_max,SGD,None,PCA,0.01,0.2,lineal,epsilon_insensitive,-0.851053103,0.0
shts_max,SGD,None,PCA,0.01,0.2,lineal,squared_epsilon_insensitive,-0.576227615,0.0
shts_max,SGD,None,PCA,0.01,1.0,lineal,squared_epsilon_insensitive,-0.605033453,0.0
shts_max,SGD,None,PCA,0.1,0.01,lineal,epsilon_insensitive,-0.809171976,0.0
shts_max,SGD,None,PCA,0.1,0.01,lineal,squared_epsilon_insensitive,-0.565642653,0.0
shts_max,SGD,None,PCA,0.1,0.1,lineal,squared_epsilon_insensitive,-0.608383658,0.0
shts_max,SGD,None,PCA,0.1,0.2,lineal,epsilon_insensitive,-0.900770653,0.0
shts_max,SGD,None,PCA,0.1,0.2,lineal,squared_epsilon_insensitive,-0.623307086,0.0
shts_max,SGD,None,PCA,0.1,1.0,lineal,squared_epsilon_insensitive,-0.616119627,0.0
shts_max,SGD,StandardScaler,None,0.0001,0.01,lineal,epsilon_insensitive,-0.689271694,0.0
shts_max,SGD,StandardScaler,None,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.620203179,0.0
shts_max,SGD,StandardScaler,None,0.0001,0.1,lineal,epsilon_insensitive,-0.957342143,0.0
shts_max,SGD,StandardScaler,None,0.0001,0.1,lineal,squared_epsilon_insensitive,-0.678749332,0.0
shts_max,SGD,StandardScaler,None,0.0001,0.2,lineal,epsilon_insensitive,-0.680216559,0.0
shts_max,SGD,StandardScaler,None,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.591939009,0.0
shts_max,SGD,StandardScaler,None,0.0001,1.0,lineal,epsilon_insensitive,-6.16188732,0.0
shts_max,SGD,StandardScaler,None,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.667401626,0.0
shts_max,SGD,StandardScaler,None,0.001,0.01,lineal,epsilon_insensitive,-0.63761548,0.0
shts_max,SGD,StandardScaler,None,0.001,0.01,lineal,squared_epsilon_insensitive,-0.571583535,0.0
shts_max,SGD,StandardScaler,None,0.001,0.1,lineal,epsilon_insensitive,-0.99821572,0.0
shts_max,SGD,StandardScaler,None,0.001,0.1,lineal,squared_epsilon_insensitive,-0.657810319,0.0
shts_max,SGD,StandardScaler,None,0.001,0.2,lineal,epsilon_insensitive,-0.681975898,0.0
shts_max,SGD,StandardScaler,None,0.001,0.2,lineal,squared_epsilon_insensitive,-0.610698646,0.0
shts_max,SGD,StandardScaler,None,0.001,1.0,lineal,epsilon_insensitive,-0.968586162,0.0
shts_max,SGD,StandardScaler,None,0.001,1.0,lineal,squared_epsilon_insensitive,-0.670007496,0.0
shts_max,SGD,StandardScaler,None,0.01,0.01,lineal,epsilon_insensitive,-0.670459231,0.0
shts_max,SGD,StandardScaler,None,0.01,0.01,lineal,squared_epsilon_insensitive,-0.588028972,0.0
shts_max,SGD,StandardScaler,None,0.01,0.1,lineal,epsilon_insensitive,-1.57820512,0.0
shts_max,SGD,StandardScaler,None,0.01,0.1,lineal,squared_epsilon_insensitive,-0.62495974,0.0
shts_max,SGD,StandardScaler,None,0.01,0.2,lineal,epsilon_insensitive,-0.649580204,0.0
shts_max,SGD,StandardScaler,None,0.01,0.2,lineal,squared_epsilon_insensitive,-0.588891887,0.0
shts_max,SGD,StandardScaler,None,0.01,1.0,lineal,epsilon_insensitive,-1.10016823,0.0
shts_max,SGD,StandardScaler,None,0.01,1.0,lineal,squared_epsilon_insensitive,-0.655924098,0.0
shts_max,SGD,StandardScaler,None,0.1,0.01,lineal,epsilon_insensitive,-0.702858357,0.0
shts_max,SGD,StandardScaler,None,0.1,0.01,lineal,squared_epsilon_insensitive,-0.578265926,0.0
shts_max,SGD,StandardScaler,None,0.1,0.1,lineal,epsilon_insensitive,-0.913259488,0.0
shts_max,SGD,StandardScaler,None,0.1,0.1,lineal,squared_epsilon_insensitive,-0.678130229,0.0
shts_max,SGD,StandardScaler,None,0.1,0.2,lineal,epsilon_insensitive,-0.635064439,0.0
shts_max,SGD,StandardScaler,None,0.1,0.2,lineal,squared_epsilon_insensitive,-0.596207476,0.0
shts_max,SGD,StandardScaler,None,0.1,1.0,lineal,epsilon_insensitive,-0.973339309,0.0
shts_max,SGD,StandardScaler,None,0.1,1.0,lineal,squared_epsilon_insensitive,-0.670025847,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,0.01,lineal,epsilon_insensitive,-0.582904481,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.612821095,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,0.1,lineal,epsilon_insensitive,-1.07921622,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,0.1,lineal,squared_epsilon_insensitive,-0.644631977,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,0.2,lineal,epsilon_insensitive,-0.589724864,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.584140473,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,1.0,lineal,epsilon_insensitive,-2.17447115,0.0
shts_max,SGD,StandardScaler,PCA,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.701049047,0.0
shts_max,SGD,StandardScaler,PCA,0.001,0.01,lineal,epsilon_insensitive,-0.605434533,0.0
shts_max,SGD,StandardScaler,PCA,0.001,0.01,lineal,squared_epsilon_insensitive,-0.614514902,0.0
shts_max,SGD,StandardScaler,PCA,0.001,0.1,lineal,epsilon_insensitive,-0.943099936,0.0
shts_max,SGD,StandardScaler,PCA,0.001,0.1,lineal,squared_epsilon_insensitive,-0.635484003,0.0
shts_max,SGD,StandardScaler,PCA,0.001,0.2,lineal,epsilon_insensitive,-0.613220702,0.0
shts_max,SGD,StandardScaler,PCA,0.001,0.2,lineal,squared_epsilon_insensitive,-0.58818032,0.0
shts_max,SGD,StandardScaler,PCA,0.001,1.0,lineal,epsilon_insensitive,-0.966198947,0.0
shts_max,SGD,StandardScaler,PCA,0.001,1.0,lineal,squared_epsilon_insensitive,-0.727278255,0.0
shts_max,SGD,StandardScaler,PCA,0.01,0.01,lineal,epsilon_insensitive,-0.634669571,0.0
shts_max,SGD,StandardScaler,PCA,0.01,0.01,lineal,squared_epsilon_insensitive,-0.591410343,0.0
shts_max,SGD,StandardScaler,PCA,0.01,0.1,lineal,epsilon_insensitive,-1.00977739,0.0
shts_max,SGD,StandardScaler,PCA,0.01,0.1,lineal,squared_epsilon_insensitive,-0.801383727,0.0
shts_max,SGD,StandardScaler,PCA,0.01,0.2,lineal,epsilon_insensitive,-0.600984869,0.0
shts_max,SGD,StandardScaler,PCA,0.01,0.2,lineal,squared_epsilon_insensitive,-0.58729101,0.0
shts_max,SGD,StandardScaler,PCA,0.01,1.0,lineal,epsilon_insensitive,-3.09974749,0.0
shts_max,SGD,StandardScaler,PCA,0.01,1.0,lineal,squared_epsilon_insensitive,-0.63309762,0.0
shts_max,SGD,StandardScaler,PCA,0.1,0.01,lineal,epsilon_insensitive,-0.600931554,0.0
shts_max,SGD,StandardScaler,PCA,0.1,0.01,lineal,squared_epsilon_insensitive,-0.61266587,0.0
shts_max,SGD,StandardScaler,PCA,0.1,0.1,lineal,epsilon_insensitive,-1.00460234,0.0
shts_max,SGD,StandardScaler,PCA,0.1,0.1,lineal,squared_epsilon_insensitive,-0.701704499,0.0
shts_max,SGD,StandardScaler,PCA,0.1,0.2,lineal,epsilon_insensitive,-0.682989452,0.0
shts_max,SGD,StandardScaler,PCA,0.1,0.2,lineal,squared_epsilon_insensitive,-0.602468438,0.0
shts_max,SGD,StandardScaler,PCA,0.1,1.0,lineal,epsilon_insensitive,-1.57788695,0.0
shts_max,SGD,StandardScaler,PCA,0.1,1.0,lineal,squared_epsilon_insensitive,-0.650556485,0.0
shts_med,LinSVR,None,None,0.1,0.01,lineal,None,-0.49529128,0.0
shts_med,LinSVR,None,None,0.1,0.1,lineal,None,-0.50709837,0.0
shts_med,LinSVR,None,None,0.1,0.2,lineal,None,-0.49279413,0.0
shts_med,LinSVR,None,None,0.1,1.0,lineal,None,-0.50662726,0.0
shts_med,LinSVR,None,None,1.0,0.01,lineal,None,-0.4939357,0.0
shts_med,LinSVR,None,None,1.0,0.1,lineal,None,-0.50311113,0.0
shts_med,LinSVR,None,None,1.0,0.2,lineal,None,-0.55339232,0.0
shts_med,LinSVR,None,None,1.0,1.0,lineal,None,-0.57735684,0.0
shts_med,LinSVR,None,None,10.0,0.01,lineal,None,-0.52986266,0.0
shts_med,LinSVR,None,None,10.0,0.1,lineal,None,-0.53252393,0.0
shts_med,LinSVR,None,None,10.0,0.2,lineal,None,-0.51591355,0.0
shts_med,LinSVR,None,None,10.0,1.0,lineal,None,-0.52947744,0.0
shts_med,LinSVR,None,None,100.0,0.01,lineal,None,-0.51689462,0.0
shts_med,LinSVR,None,None,100.0,0.1,lineal,None,-0.53089511,0.0
shts_med,LinSVR,None,None,100.0,0.2,lineal,None,-0.60726564,0.0
shts_med,LinSVR,None,None,100.0,1.0,lineal,None,-0.64358526,0.0
shts_med,LinSVR,None,PCA,0.1,0.01,lineal,None,-0.61246027,0.0
shts_med,LinSVR,None,PCA,0.1,0.1,lineal,None,-0.63143073,0.0
shts_med,LinSVR,None,PCA,0.1,0.2,lineal,None,-0.58712703,0.0
shts_med,LinSVR,None,PCA,0.1,1.0,lineal,None,-0.59979044,0.0
shts_med,LinSVR,None,PCA,1.0,0.01,lineal,None,-0.60537096,0.0
shts_med,LinSVR,None,PCA,1.0,0.1,lineal,None,-0.58959151,0.0
shts_med,LinSVR,None,PCA,1.0,0.2,lineal,None,-0.66829738,0.0
shts_med,LinSVR,None,PCA,1.0,1.0,lineal,None,-0.72850421,0.0
shts_med,LinSVR,None,PCA,10.0,0.01,lineal,None,-0.78909659,0.0
shts_med,LinSVR,None,PCA,10.0,0.1,lineal,None,-0.72160089,0.0
shts_med,LinSVR,None,PCA,10.0,0.2,lineal,None,-0.60940803,0.0
shts_med,LinSVR,None,PCA,10.0,1.0,lineal,None,-0.7050837,0.0
shts_med,LinSVR,None,PCA,100.0,0.01,lineal,None,-0.64174033,0.0
shts_med,LinSVR,None,PCA,100.0,0.1,lineal,None,-0.63014956,0.0
shts_med,LinSVR,None,PCA,100.0,0.2,lineal,None,-0.66502952,0.0
shts_med,LinSVR,None,PCA,100.0,1.0,lineal,None,-0.81058154,0.0
shts_med,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-0.48452398,0.0
shts_med,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-0.48586412,0.0
shts_med,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-0.48438035,0.0
shts_med,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-0.48478346,0.0
shts_med,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-0.48322383,0.0
shts_med,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-0.4846347,0.0
shts_med,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-0.50648445,0.0
shts_med,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.51383282,0.0
shts_med,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-0.48764852,0.0
shts_med,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-0.48698017,0.0
shts_med,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-0.48683286,0.0
shts_med,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-0.48580851,0.0
shts_med,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-0.48474306,0.0
shts_med,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-0.4852532,0.0
shts_med,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.50838942,0.0
shts_med,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-0.51712112,0.0
shts_med,LinSVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.52083011,0.0
shts_med,LinSVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.50155968,0.0
shts_med,LinSVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.5181096,0.0
shts_med,LinSVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.50031651,0.0
shts_med,LinSVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.51481548,0.0
