variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,nystroem_n_components,score,std
shww_med,SDG,StandardScaler,PCA,0.01,1.0,None,squared_epsilon_insensitive,150,-1.49712109,0.35747847
shww_med,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,100,-1.31449983,0.75342675
shww_med,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,150,-1.31320859,0.75333014
shww_med,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,100,-1.28749903,0.58782941
shww_med,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,150,-1.27877219,0.58508505
shww_med,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,100,-1.31857755,0.74116911
shww_med,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,150,-1.31892684,0.74097801
shww_med,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,100,-1.2938339,0.57652924
shww_med,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,150,-1.28655361,0.57380282
shww_med,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,100,-1.29404539,0.72792065
shww_med,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,150,-1.29183765,0.72751177
shww_med,SDG,StandardScaler,PCA,0.1,0.2,None,squared_epsilon_insensitive,100,-1.30471371,0.55350814
shww_med,SDG,StandardScaler,PCA,0.1,0.2,None,squared_epsilon_insensitive,150,-1.30156545,0.54788959
shww_med,SDG,StandardScaler,PCA,0.1,1.0,None,epsilon_insensitive,100,-1.33527985,0.48674152
shww_med,SDG,StandardScaler,PCA,0.1,1.0,None,epsilon_insensitive,150,-1.33478223,0.48716394
shww_med,SDG,StandardScaler,PCA,0.1,1.0,None,squared_epsilon_insensitive,100,-1.5075858,0.3545071
shww_med,SDG,StandardScaler,PCA,0.1,1.0,None,squared_epsilon_insensitive,150,-1.49669109,0.35841385
shww_med,SVR,None,None,0.1,0.01,rbf,None,None,-0.71655859,0.36799812
shww_med,SVR,None,None,0.1,0.1,rbf,None,None,-0.79783462,0.45300661
shww_med,SVR,None,None,0.1,0.2,rbf,None,None,-0.83667136,0.50417342
shww_med,SVR,None,None,0.1,1.0,rbf,None,None,-0.71302452,0.36646224
shww_med,SVR,None,None,1.0,0.01,rbf,None,None,-0.79483918,0.44896589
shww_med,SVR,None,None,1.0,0.1,rbf,None,None,-0.83366914,0.49888645
shww_med,SVR,None,None,1.0,0.2,rbf,None,None,-0.71655921,0.36763157
shww_med,SVR,None,None,1.0,1.0,rbf,None,None,-0.7966462,0.44441609
shww_med,SVR,None,None,10.0,0.01,rbf,None,None,-0.83238567,0.49398866
shww_med,SVR,None,None,10.0,0.1,rbf,None,None,-0.90730899,0.24284828
shww_med,SVR,None,None,10.0,0.2,rbf,None,None,-0.99652119,0.31048563
shww_med,SVR,None,None,10.0,1.0,rbf,None,None,-1.00150359,0.41491337
shww_med,SVR,None,None,100.0,0.01,rbf,None,None,-0.67873771,0.33046139
shww_med,SVR,None,None,100.0,0.1,rbf,None,None,-0.72443754,0.33408541
shww_med,SVR,None,None,100.0,0.2,rbf,None,None,-0.74460345,0.40212366
shww_med,SVR,None,None,100.0,1.0,rbf,None,None,-0.67457005,0.33081417
shww_med,SVR,None,PCA,0.1,0.01,rbf,None,None,-0.72264367,0.33168457
shww_med,SVR,None,PCA,0.1,0.1,rbf,None,None,-0.74304758,0.39823271
shww_med,SVR,None,PCA,0.1,0.2,rbf,None,None,-0.67780688,0.32914323
shww_med,SVR,None,PCA,0.1,1.0,rbf,None,None,-0.72295117,0.32720412
shww_med,SVR,None,PCA,1.0,0.01,rbf,None,None,-0.74173704,0.39094368
shww_med,SVR,None,PCA,1.0,0.1,rbf,None,None,-0.88381816,0.20531331
shww_med,SVR,None,PCA,1.0,0.2,rbf,None,None,-0.92178678,0.22195304
shww_med,SVR,None,PCA,1.0,1.0,rbf,None,None,-0.80643074,0.34867869
shww_med,SVR,None,PCA,10.0,0.01,rbf,None,None,-0.69507319,0.34776109
shww_med,SVR,None,PCA,10.0,0.1,rbf,None,None,-0.75166265,0.3201448
shww_med,SVR,None,PCA,10.0,0.2,rbf,None,None,-0.70892153,0.34505161
shww_med,SVR,None,PCA,10.0,1.0,rbf,None,None,-0.68960424,0.3457402
shww_med,SVR,None,PCA,100.0,0.01,rbf,None,None,-0.74768362,0.31590414
shww_med,SVR,None,PCA,100.0,0.1,rbf,None,None,-0.70847319,0.34306146
shww_med,SVR,None,PCA,100.0,0.2,rbf,None,None,-0.68905094,0.3382848
shww_med,SVR,None,PCA,100.0,1.0,rbf,None,None,-0.74776953,0.30923896
shww_med,SVR,StandardScaler,None,0.1,0.01,rbf,None,None,-0.71097416,0.34078956
shww_med,SVR,StandardScaler,None,0.1,0.1,rbf,None,None,-0.8975976,0.22358535
shww_med,SVR,StandardScaler,None,0.1,0.2,rbf,None,None,-0.89631591,0.24521335
shww_med,SVR,StandardScaler,None,0.1,1.0,rbf,None,None,-0.80046432,0.30122914
shww_med,SVR,StandardScaler,None,1.0,0.01,rbf,None,None,-0.72078525,0.35546586
shww_med,SVR,StandardScaler,None,1.0,0.1,rbf,None,None,-0.85264631,0.30157435
shww_med,SVR,StandardScaler,None,1.0,0.2,rbf,None,None,-0.7404239,0.32237995
shww_med,SVR,StandardScaler,None,1.0,1.0,rbf,None,None,-0.72347351,0.34837396
shww_med,SVR,StandardScaler,None,10.0,0.01,rbf,None,None,-0.84160516,0.30051748
shww_med,SVR,StandardScaler,None,10.0,0.1,rbf,None,None,-0.73345373,0.31944669
shww_med,SVR,StandardScaler,None,10.0,0.2,rbf,None,None,-0.72096629,0.34377053
shww_med,SVR,StandardScaler,None,10.0,1.0,rbf,None,None,-0.83715616,0.30400521
shww_med,SVR,StandardScaler,None,100.0,0.01,rbf,None,None,-0.73493153,0.31354367
shww_med,SVR,StandardScaler,None,100.0,0.1,rbf,None,None,-0.84645541,0.30374198
shww_med,SVR,StandardScaler,None,100.0,0.2,rbf,None,None,-0.90198861,0.27689915
shww_med,SVR,StandardScaler,None,100.0,1.0,rbf,None,None,-0.85512419,0.24770032
shww_med,SVR,StandardScaler,PCA,0.1,0.01,rbf,None,None,-0.74472566,0.40526767
shww_med,SVR,StandardScaler,PCA,0.1,0.1,rbf,None,None,-0.77207879,0.42899411
shww_med,SVR,StandardScaler,PCA,0.1,0.2,rbf,None,None,-0.77288002,0.44446882
shww_med,SVR,StandardScaler,PCA,0.1,1.0,rbf,None,None,-0.73681499,0.39992348
shww_med,SVR,StandardScaler,PCA,1.0,0.01,rbf,None,None,-0.76926984,0.42545899
shww_med,SVR,StandardScaler,PCA,1.0,0.1,rbf,None,None,-0.77009343,0.44110498
shww_med,SVR,StandardScaler,PCA,1.0,0.2,rbf,None,None,-0.7375417,0.39436847
shww_med,SVR,StandardScaler,PCA,1.0,1.0,rbf,None,None,-0.77238246,0.41848011
shww_med,SVR,StandardScaler,PCA,10.0,0.01,rbf,None,None,-0.77130508,0.43828162
shww_med,SVR,StandardScaler,PCA,10.0,0.1,rbf,None,None,-0.92878182,0.25609418
shww_med,SVR,StandardScaler,PCA,10.0,0.2,rbf,None,None,-0.9828179,0.28384017
shww_med,SVR,StandardScaler,PCA,10.0,1.0,rbf,None,None,-0.94318311,0.3272826
shww_med,SVR,StandardScaler,PCA,100.0,0.01,rbf,None,None,-0.69217937,0.34654678
shww_med,SVR,StandardScaler,PCA,100.0,0.1,rbf,None,None,-0.70781574,0.33501482
shww_med,SVR,StandardScaler,PCA,100.0,0.2,rbf,None,None,-0.71659666,0.36253559
shww_med,SVR,StandardScaler,PCA,100.0,1.0,rbf,None,None,-0.6886387,0.34446545
shww_med,SVR,Normalizer,None,0.1,0.01,rbf,None,None,-0.70519356,0.32764574
shww_med,SVR,Normalizer,None,0.1,0.1,rbf,None,None,-0.71417904,0.35772701
shww_med,SVR,Normalizer,None,0.1,0.2,rbf,None,None,-0.68928488,0.33698453
shww_med,SVR,Normalizer,None,0.1,1.0,rbf,None,None,-0.70641139,0.32388281
shww_med,SVR,Normalizer,None,1.0,0.01,rbf,None,None,-0.71565061,0.35120116
shww_med,SVR,Normalizer,None,1.0,0.1,rbf,None,None,-0.89962346,0.20504182
shww_med,SVR,Normalizer,None,1.0,0.2,rbf,None,None,-0.91603494,0.21362993
shww_med,SVR,Normalizer,None,1.0,1.0,rbf,None,None,-0.89138536,0.261414
shww_med,SVR,Normalizer,None,10.0,0.01,rbf,None,None,-0.70758616,0.34798939
shww_med,SVR,Normalizer,None,10.0,0.1,rbf,None,None,-0.73968818,0.33393597
shww_med,SVR,Normalizer,None,10.0,0.2,rbf,None,None,-0.74439493,0.33305526
shww_med,SVR,Normalizer,None,10.0,1.0,rbf,None,None,-0.70220925,0.34805117
shww_med,SVR,Normalizer,None,100.0,0.01,rbf,None,None,-0.73775497,0.32630456
shww_med,SVR,Normalizer,None,100.0,0.1,rbf,None,None,-0.74146873,0.33128537
shww_med,SVR,Normalizer,None,100.0,0.2,rbf,None,None,-0.70243364,0.34004716
shww_med,SVR,Normalizer,None,100.0,1.0,rbf,None,None,-0.73749565,0.32391971
shww_med,SVR,Normalizer,PCA,0.1,0.01,rbf,None,None,-0.74260583,0.32338632
shww_med,SVR,Normalizer,PCA,0.1,0.1,rbf,None,None,-0.89577034,0.23445153
shww_med,SVR,Normalizer,PCA,0.1,0.2,rbf,None,None,-0.88806511,0.24115253
shww_med,SVR,Normalizer,PCA,0.1,1.0,rbf,None,None,-0.86424775,0.25115684
shww_med,SVR,Normalizer,PCA,1.0,0.01,rbf,None,None,-0.73699235,0.38063982
shww_med,SVR,Normalizer,PCA,1.0,0.1,rbf,None,None,-0.83190637,0.35141967
shww_med,SVR,Normalizer,PCA,1.0,0.2,rbf,None,None,-0.89340771,0.28311438
shww_med,SVR,Normalizer,PCA,1.0,1.0,rbf,None,None,-0.73430914,0.37412139
shww_med,SVR,Normalizer,PCA,10.0,0.01,rbf,None,None,-0.81987221,0.35386958
shww_med,SVR,Normalizer,PCA,10.0,0.1,rbf,None,None,-0.8728597,0.28499564
shww_med,SVR,Normalizer,PCA,10.0,0.2,rbf,None,None,-0.73416156,0.36871182
shww_med,SVR,Normalizer,PCA,10.0,1.0,rbf,None,None,-0.81502601,0.3541107
shww_med,SVR,Normalizer,PCA,100.0,0.01,rbf,None,None,-0.86697551,0.28796348
shww_med,SVR,Normalizer,PCA,100.0,0.1,rbf,None,None,-0.89798541,0.28419039
shww_med,SVR,Normalizer,PCA,100.0,0.2,rbf,None,None,-0.89459903,0.30361403
shww_med,SVR,Normalizer,PCA,100.0,1.0,rbf,None,None,-0.94108531,0.25300269
mdts_sin,LinSVR,None,None,0.1,0.01,None,None,100,-0.08667457,0.05546461
mdts_sin,LinSVR,None,None,0.1,0.01,None,None,150,-0.08632816,0.05532646
mdts_sin,LinSVR,None,None,0.1,0.1,None,None,100,-0.10211833,0.04661771
mdts_sin,LinSVR,None,None,0.1,0.1,None,None,150,-0.10044103,0.04179618
mdts_sin,LinSVR,None,None,0.1,0.2,None,None,100,-0.10096548,0.05183505
mdts_sin,LinSVR,None,None,0.1,0.2,None,None,150,-0.10557858,0.04025586
mdts_sin,LinSVR,None,None,0.1,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,None,0.1,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,None,None,1.0,0.01,None,None,100,-0.0866817,0.05539116
mdts_sin,LinSVR,None,None,1.0,0.01,None,None,150,-0.08647234,0.05525559
mdts_sin,LinSVR,None,None,1.0,0.1,None,None,100,-0.10084754,0.04796633
mdts_sin,LinSVR,None,None,1.0,0.1,None,None,150,-0.10015424,0.03953765
mdts_sin,LinSVR,None,None,1.0,0.2,None,None,100,-0.11291748,0.04425993
mdts_sin,LinSVR,None,None,1.0,0.2,None,None,150,-0.11712622,0.03701951
mdts_sin,LinSVR,None,None,1.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,None,1.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,None,None,10.0,0.01,None,None,100,-0.08658857,0.05544506
mdts_sin,LinSVR,None,None,10.0,0.01,None,None,150,-0.08659585,0.05532853
mdts_sin,LinSVR,None,None,10.0,0.1,None,None,100,-0.1019389,0.04853264
mdts_sin,LinSVR,None,None,10.0,0.1,None,None,150,-0.10048798,0.0418216
mdts_sin,LinSVR,None,None,10.0,0.2,None,None,100,-0.11697381,0.03977828
mdts_sin,LinSVR,None,None,10.0,0.2,None,None,150,-0.12281571,0.03587815
mdts_sin,LinSVR,None,None,10.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,None,10.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,None,None,100.0,0.01,None,None,100,-0.08682611,0.05560394
mdts_sin,LinSVR,None,None,100.0,0.01,None,None,150,-0.08654696,0.05481361
mdts_sin,LinSVR,None,None,100.0,0.1,None,None,100,-0.10294064,0.04848147
mdts_sin,LinSVR,None,None,100.0,0.1,None,None,150,-0.10322533,0.04106318
mdts_sin,LinSVR,None,None,100.0,0.2,None,None,100,-0.118779,0.03654965
mdts_sin,LinSVR,None,None,100.0,0.2,None,None,150,-0.12147291,0.03341546
mdts_sin,LinSVR,None,None,100.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,None,100.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,0.1,0.01,None,None,100,-0.08844194,0.0562664
mdts_sin,LinSVR,None,PCA,0.1,0.01,None,None,150,-0.08800775,0.05606088
mdts_sin,LinSVR,None,PCA,0.1,0.1,None,None,100,-0.13326991,0.04522415
mdts_sin,LinSVR,None,PCA,0.1,0.1,None,None,150,-0.13177435,0.04562781
mdts_sin,LinSVR,None,PCA,0.1,0.2,None,None,100,-0.08939639,0.05543085
mdts_sin,LinSVR,None,PCA,0.1,0.2,None,None,150,-0.0892575,0.0553313
mdts_sin,LinSVR,None,PCA,0.1,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,0.1,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,1.0,0.01,None,None,100,-0.08851918,0.05602036
mdts_sin,LinSVR,None,PCA,1.0,0.01,None,None,150,-0.08784806,0.05575656
mdts_sin,LinSVR,None,PCA,1.0,0.1,None,None,100,-0.13299368,0.04539707
mdts_sin,LinSVR,None,PCA,1.0,0.1,None,None,150,-0.13042675,0.04617661
mdts_sin,LinSVR,None,PCA,1.0,0.2,None,None,100,-0.08988236,0.05574396
mdts_sin,LinSVR,None,PCA,1.0,0.2,None,None,150,-0.09268468,0.05159113
mdts_sin,LinSVR,None,PCA,1.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,1.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,10.0,0.01,None,None,100,-0.0886978,0.055696
mdts_sin,LinSVR,None,PCA,10.0,0.01,None,None,150,-0.0889117,0.05506923
mdts_sin,LinSVR,None,PCA,10.0,0.1,None,None,100,-0.13258575,0.04552335
mdts_sin,LinSVR,None,PCA,10.0,0.1,None,None,150,-0.12753235,0.04609844
mdts_sin,LinSVR,None,PCA,10.0,0.2,None,None,100,-0.09068307,0.05592918
mdts_sin,LinSVR,None,PCA,10.0,0.2,None,None,150,-0.09254727,0.05122595
mdts_sin,LinSVR,None,PCA,10.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,10.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,100.0,0.01,None,None,100,-0.08859403,0.05580754
mdts_sin,LinSVR,None,PCA,100.0,0.01,None,None,150,-0.08729273,0.05615681
mdts_sin,LinSVR,None,PCA,100.0,0.1,None,None,100,-0.13287709,0.04533961
mdts_sin,LinSVR,None,PCA,100.0,0.1,None,None,150,-0.12870726,0.04683082
mdts_sin,LinSVR,None,PCA,100.0,0.2,None,None,100,-0.09110485,0.05525018
mdts_sin,LinSVR,None,PCA,100.0,0.2,None,None,150,-0.09814338,0.04839523
mdts_sin,LinSVR,None,PCA,100.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,None,PCA,100.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,0.1,0.01,None,None,100,-0.08638989,0.05519238
mdts_sin,LinSVR,StandardScaler,None,0.1,0.01,None,None,150,-0.08620778,0.05473675
mdts_sin,LinSVR,StandardScaler,None,0.1,0.1,None,None,100,-0.10169437,0.04715224
mdts_sin,LinSVR,StandardScaler,None,0.1,0.1,None,None,150,-0.10075902,0.04040092
mdts_sin,LinSVR,StandardScaler,None,0.1,0.2,None,None,100,-0.10035005,0.05046949
mdts_sin,LinSVR,StandardScaler,None,0.1,0.2,None,None,150,-0.10308388,0.04064295
mdts_sin,LinSVR,StandardScaler,None,0.1,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,0.1,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,1.0,0.01,None,None,100,-0.08659825,0.05532893
mdts_sin,LinSVR,StandardScaler,None,1.0,0.01,None,None,150,-0.0866962,0.05431222
mdts_sin,LinSVR,StandardScaler,None,1.0,0.1,None,None,100,-0.0998663,0.04719898
mdts_sin,LinSVR,StandardScaler,None,1.0,0.1,None,None,150,-0.10172877,0.04203412
mdts_sin,LinSVR,StandardScaler,None,1.0,0.2,None,None,100,-0.11434464,0.04085924
mdts_sin,LinSVR,StandardScaler,None,1.0,0.2,None,None,150,-0.11650803,0.0351517
mdts_sin,LinSVR,StandardScaler,None,1.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,1.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,10.0,0.01,None,None,100,-0.08659566,0.05547782
mdts_sin,LinSVR,StandardScaler,None,10.0,0.01,None,None,150,-0.08594001,0.05444311
mdts_sin,LinSVR,StandardScaler,None,10.0,0.1,None,None,100,-0.09791166,0.0470714
mdts_sin,LinSVR,StandardScaler,None,10.0,0.1,None,None,150,-0.10081436,0.04050877
mdts_sin,LinSVR,StandardScaler,None,10.0,0.2,None,None,100,-0.1199806,0.04212095
mdts_sin,LinSVR,StandardScaler,None,10.0,0.2,None,None,150,-0.12273485,0.03625117
mdts_sin,LinSVR,StandardScaler,None,10.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,10.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,100.0,0.01,None,None,100,-0.08656328,0.0550473
mdts_sin,LinSVR,StandardScaler,None,100.0,0.01,None,None,150,-0.08660589,0.05302937
mdts_sin,LinSVR,StandardScaler,None,100.0,0.1,None,None,100,-0.10013279,0.04876953
mdts_sin,LinSVR,StandardScaler,None,100.0,0.1,None,None,150,-0.10359628,0.04214451
mdts_sin,LinSVR,StandardScaler,None,100.0,0.2,None,None,100,-0.12463332,0.04144674
mdts_sin,LinSVR,StandardScaler,None,100.0,0.2,None,None,150,-0.12334433,0.03536408
mdts_sin,LinSVR,StandardScaler,None,100.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,None,100.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.01,None,None,100,-0.08836265,0.05626944
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.01,None,None,150,-0.08852765,0.05579482
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.1,None,None,100,-0.13328947,0.04526065
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.1,None,None,150,-0.13095636,0.04565614
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.2,None,None,100,-0.08952706,0.05552078
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.2,None,None,150,-0.08883587,0.05507479
mdts_sin,LinSVR,StandardScaler,PCA,0.1,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,0.1,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.01,None,None,100,-0.08888044,0.05578987
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.01,None,None,150,-0.08827433,0.0552763
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.1,None,None,100,-0.13295826,0.04552502
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.1,None,None,150,-0.12863554,0.0462078
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.2,None,None,100,-0.08991449,0.0555198
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.2,None,None,150,-0.09179316,0.05191717
mdts_sin,LinSVR,StandardScaler,PCA,1.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,1.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.01,None,None,100,-0.08890476,0.0558659
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.01,None,None,150,-0.08833271,0.05570807
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.1,None,None,100,-0.13265633,0.04591629
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.1,None,None,150,-0.12796484,0.04698825
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.2,None,None,100,-0.09137144,0.05579579
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.2,None,None,150,-0.09582146,0.04834583
mdts_sin,LinSVR,StandardScaler,PCA,10.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,10.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.01,None,None,100,-0.08864267,0.05559597
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.01,None,None,150,-0.08838425,0.05559403
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.1,None,None,100,-0.13206702,0.04569113
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.1,None,None,150,-0.12720479,0.04672826
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.2,None,None,100,-0.09259563,0.05527321
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.2,None,None,150,-0.1056497,0.04504273
mdts_sin,LinSVR,StandardScaler,PCA,100.0,1.0,None,None,100,-0.71992315,0.01928188
mdts_sin,LinSVR,StandardScaler,PCA,100.0,1.0,None,None,150,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.0001,0.01,None,epsilon_insensitive,100,-0.0870363,0.05525343
mdts_sin,SDG,None,None,0.0001,0.01,None,epsilon_insensitive,150,-0.08654617,0.05584446
mdts_sin,SDG,None,None,0.0001,0.01,None,squared_epsilon_insensitive,100,-0.09040205,0.05386416
mdts_sin,SDG,None,None,0.0001,0.01,None,squared_epsilon_insensitive,150,-0.08861655,0.04557628
mdts_sin,SDG,None,None,0.0001,0.1,None,epsilon_insensitive,100,-0.1109466,0.04706432
mdts_sin,SDG,None,None,0.0001,0.1,None,epsilon_insensitive,150,-0.09616663,0.0415863
mdts_sin,SDG,None,None,0.0001,0.1,None,squared_epsilon_insensitive,100,-0.10788393,0.05011743
mdts_sin,SDG,None,None,0.0001,0.1,None,squared_epsilon_insensitive,150,-0.10538096,0.03480157
mdts_sin,SDG,None,None,0.0001,0.2,None,epsilon_insensitive,100,-0.10248749,0.05419685
mdts_sin,SDG,None,None,0.0001,0.2,None,epsilon_insensitive,150,-0.10936684,0.03340065
mdts_sin,SDG,None,None,0.0001,0.2,None,squared_epsilon_insensitive,100,-0.1231191,0.04400477
mdts_sin,SDG,None,None,0.0001,0.2,None,squared_epsilon_insensitive,150,-0.11661164,0.03497947
mdts_sin,SDG,None,None,0.0001,1.0,None,epsilon_insensitive,100,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.0001,1.0,None,epsilon_insensitive,150,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.0001,1.0,None,squared_epsilon_insensitive,100,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.0001,1.0,None,squared_epsilon_insensitive,150,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.001,0.01,None,epsilon_insensitive,100,-0.08696166,0.05591402
mdts_sin,SDG,None,None,0.001,0.01,None,epsilon_insensitive,150,-0.08661762,0.05613317
mdts_sin,SDG,None,None,0.001,0.01,None,squared_epsilon_insensitive,100,-0.09054472,0.05401019
mdts_sin,SDG,None,None,0.001,0.01,None,squared_epsilon_insensitive,150,-0.08847891,0.04539322
mdts_sin,SDG,None,None,0.001,0.1,None,epsilon_insensitive,100,-0.10915508,0.04788231
mdts_sin,SDG,None,None,0.001,0.1,None,epsilon_insensitive,150,-0.09579547,0.04119873
mdts_sin,SDG,None,None,0.001,0.1,None,squared_epsilon_insensitive,100,-0.1073327,0.05060723
mdts_sin,SDG,None,None,0.001,0.1,None,squared_epsilon_insensitive,150,-0.10475426,0.03486609
mdts_sin,SDG,None,None,0.001,0.2,None,epsilon_insensitive,100,-0.10160531,0.05467177
mdts_sin,SDG,None,None,0.001,0.2,None,epsilon_insensitive,150,-0.10856409,0.03342761
mdts_sin,SDG,None,None,0.001,0.2,None,squared_epsilon_insensitive,100,-0.12310588,0.04426932
mdts_sin,SDG,None,None,0.001,0.2,None,squared_epsilon_insensitive,150,-0.11680103,0.03505304
mdts_sin,SDG,None,None,0.001,1.0,None,epsilon_insensitive,100,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.001,1.0,None,epsilon_insensitive,150,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.001,1.0,None,squared_epsilon_insensitive,100,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.001,1.0,None,squared_epsilon_insensitive,150,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.01,0.01,None,epsilon_insensitive,100,-0.08694303,0.05618515
mdts_sin,SDG,None,None,0.01,0.01,None,epsilon_insensitive,150,-0.08669859,0.05602916
mdts_sin,SDG,None,None,0.01,0.01,None,squared_epsilon_insensitive,100,-0.09033823,0.05471625
mdts_sin,SDG,None,None,0.01,0.01,None,squared_epsilon_insensitive,150,-0.08799285,0.0464457
mdts_sin,SDG,None,None,0.01,0.1,None,epsilon_insensitive,100,-0.11242933,0.04861054
mdts_sin,SDG,None,None,0.01,0.1,None,epsilon_insensitive,150,-0.09575455,0.04267175
mdts_sin,SDG,None,None,0.01,0.1,None,squared_epsilon_insensitive,100,-0.10559799,0.05277395
mdts_sin,SDG,None,None,0.01,0.1,None,squared_epsilon_insensitive,150,-0.10054265,0.03724127
mdts_sin,SDG,None,None,0.01,0.2,None,epsilon_insensitive,100,-0.09864666,0.05451618
mdts_sin,SDG,None,None,0.01,0.2,None,epsilon_insensitive,150,-0.10262863,0.03751104
mdts_sin,SDG,None,None,0.01,0.2,None,squared_epsilon_insensitive,100,-0.12102211,0.04407694
mdts_sin,SDG,None,None,0.01,0.2,None,squared_epsilon_insensitive,150,-0.11710645,0.03646802
mdts_sin,SDG,None,None,0.01,1.0,None,epsilon_insensitive,100,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.01,1.0,None,epsilon_insensitive,150,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.01,1.0,None,squared_epsilon_insensitive,100,-0.71992315,0.01928188
mdts_sin,SDG,None,None,0.01,1.0,None,squared_epsilon_insensitive,150,-0.71992315,0.01928188
