emission_time,valid_time,dwi_sin,dwi_cos,wind_max,wind_med,shww_max,shww_med,mdts_sin,mdts_cos,shts_max,shts_med
2023-02-10 12:00:00,2023-02-10 15:00:00,0.4788680742981769,-0.2689005303137319,12.073559381489385,8.914226338778438,1.2115144607575408,0.7135714180084242,-0.696011338332001,0.7251526520936891,3.2407231070833618,2.2929883726847486
2023-02-10 12:00:00,2023-02-10 18:00:00,0.3600199719441568,-0.33632603118725496,12.365023780122577,8.603058749730906,1.7919984896056418,0.9988850717787672,-0.6888694292292514,0.7249103071094589,3.077245675173611,2.113837278900006
2023-02-10 12:00:00,2023-02-10 21:00:00,0.5752370120239515,-0.4524581094106341,12.889607650881715,9.190612267743324,1.5718823163740667,1.0222944702973884,-0.6947483025323716,0.7162786278161977,3.091666738920965,2.2760718035511314
2023-02-10 12:00:00,2023-02-11 00:00:00,0.6979355780613486,-0.5921463236978838,13.188669390699872,8.999849574829703,1.5699214217442095,1.048284949363286,-0.7035089080689625,0.7104805516002534,2.900936718939622,2.0433755728045297
2023-02-10 12:00:00,2023-02-11 03:00:00,0.6747759308230126,-0.5853835844187871,13.422091608977487,9.336695095385766,1.8120779314639834,1.195670180137893,-0.7007294417720545,0.7102141595725602,2.892209060059073,1.9788464934840118
2023-02-10 12:00:00,2023-02-11 06:00:00,0.6517630892674395,-0.6173693203518767,13.467815568519447,9.173791410904474,1.6348932089356099,1.0253349976077508,-0.7056452248436665,0.7133306782673754,2.705854120503987,1.989357520104769
2023-02-10 12:00:00,2023-02-11 09:00:00,0.1791301441529459,-0.49749052759652146,11.395410109106031,7.51861507145317,1.5433527065673365,0.9031110877858346,-0.6942375668264472,0.7190854057087743,2.783394116941721,1.8617777936411821
2023-02-10 12:00:00,2023-02-11 12:00:00,0.24923782689237492,-0.5157053974000415,10.879499343853011,7.01098852316968,1.2537777748325143,0.7122659861124919,-0.6894142015593329,0.7130858075361463,2.6996490489078493,1.8087565388073978
2023-02-10 18:00:00,2023-02-10 18:00:00,0.3600199719441568,-0.33632603118725496,12.365023780122577,8.603058749730906,1.7919984896056418,0.9988850717787672,-0.6888694292292514,0.7249103071094589,3.077245675173611,2.113837278900006
2023-02-10 18:00:00,2023-02-10 21:00:00,0.5752370120239515,-0.4524581094106341,12.889607650881715,9.190612267743324,1.5718823163740667,1.0222944702973884,-0.6947483025323716,0.7162786278161977,3.091666738920965,2.2760718035511314
2023-02-10 18:00:00,2023-02-11 00:00:00,0.6979355780613486,-0.5921463236978838,13.188669390699872,8.999849574829703,1.5699214217442095,1.048284949363286,-0.7035089080689625,0.7104805516002534,2.900936718939622,2.0433755728045297
2023-02-10 18:00:00,2023-02-11 03:00:00,0.6747759308230126,-0.5853835844187871,13.422091608977487,9.336695095385766,1.8120779314639834,1.195670180137893,-0.7007294417720545,0.7102141595725602,2.892209060059073,1.9788464934840118
2023-02-10 18:00:00,2023-02-11 06:00:00,0.6517630892674395,-0.6173693203518767,13.467815568519447,9.173791410904474,1.6348932089356099,1.0253349976077508,-0.7056452248436665,0.7133306782673754,2.705854120503987,1.989357520104769
2023-02-10 18:00:00,2023-02-11 09:00:00,0.1791301441529459,-0.49749052759652146,11.395410109106031,7.51861507145317,1.5433527065673365,0.9031110877858346,-0.6942375668264472,0.7190854057087743,2.783394116941721,1.8617777936411821
2023-02-10 18:00:00,2023-02-11 12:00:00,0.24923782689237492,-0.5157053974000415,10.879499343853011,7.01098852316968,1.2537777748325143,0.7122659861124919,-0.6894142015593329,0.7130858075361463,2.6996490489078493,1.8087565388073978
2023-02-10 18:00:00,2023-02-11 15:00:00,0.2134276306248063,-0.671929042346081,11.174376773071511,7.853231788103742,1.3091515656746893,0.6523632072999002,-0.6975510464289923,0.7020922343069308,2.521632712612526,1.6663231555093336
2023-02-10 18:00:00,2023-02-11 18:00:00,0.10770468971447714,-0.7506646808231021,11.033448198709864,7.482373994748185,1.2945664163040687,0.6816907479545279,-0.7004851374669003,0.7109221513501887,2.5735644577209436,1.7616951741647418
2023-02-11 12:00:00,2023-02-11 12:00:00,0.3748605593998093,-0.7125034872901634,10.822489943033307,6.883764539033838,1.3125145632145532,0.6161041608585819,-0.6766658622131032,0.7225239596404971,2.245531322336616,1.771234323344468
2023-02-11 12:00:00,2023-02-11 15:00:00,0.4228906269645742,-0.7596586536325196,10.72897869691343,7.220949856316976,1.2105792572616867,0.5993442465560693,-0.7020448167650754,0.7157636325360309,2.2420675691004917,1.5200241632069063
2023-02-11 12:00:00,2023-02-11 18:00:00,0.4403572239788698,-0.8475473139047351,11.202062162197905,6.93188502270907,1.1840613637841737,0.5493660986085291,-0.7072510028376823,0.7083928499320794,2.1093949693299505,1.5598693701541166
2023-02-11 12:00:00,2023-02-11 21:00:00,0.4843867003386951,-0.8345025004571883,10.92080038734067,6.6875919781826285,1.0962218749955515,0.5226362532847196,-0.7080627255096722,0.7101555965969408,2.2113495952620528,1.5593122496300678
2023-02-11 12:00:00,2023-02-12 00:00:00,0.4601179292722652,-0.8905162323846726,10.798349940713441,6.957118397007864,1.249618523528615,0.6065486982491037,-0.7128574491024455,0.6918062369830271,2.0973971611939164,1.5150410362052598
2023-02-11 12:00:00,2023-02-12 03:00:00,0.38147347302503076,-0.793021475622322,10.428480265431071,7.132608006480625,1.3445866005654357,0.6311872621109366,-0.7075008934363258,0.7113669140297512,2.0661138991470107,1.562739259121978
2023-02-11 12:00:00,2023-02-12 06:00:00,0.3072692260705415,-0.8707321070771104,10.117018982260813,5.992753252068603,1.1843635903349756,0.5396302193335613,-0.7122425792311291,0.7015831318987417,2.0580852766824576,1.571658133392143
2023-02-11 12:00:00,2023-02-12 09:00:00,0.2259309648125714,-0.912150008829129,10.266726000559617,6.3920451456589955,1.1016543906187706,0.5011956005049035,-0.7086194066386976,0.7085136191518443,2.0323524493788487,1.5318052737627386
2023-02-11 12:00:00,2023-02-12 12:00:00,0.5169470096386738,-0.5603414314994352,10.113508587320004,6.965465266723006,0.9642861470296821,0.4505952536211237,-0.7194678814349277,0.7034186681758675,2.017181049684942,1.4973654492432427
2023-02-11 18:00:00,2023-02-11 18:00:00,0.4403572239788698,-0.8475473139047351,11.202062162197905,6.93188502270907,1.1840613637841737,0.5493660986085291,-0.7072510028376823,0.7083928499320794,2.1093949693299505,1.5598693701541166
2023-02-11 18:00:00,2023-02-11 21:00:00,0.4843867003386951,-0.8345025004571883,10.92080038734067,6.6875919781826285,1.0962218749955515,0.5226362532847196,-0.7080627255096722,0.7101555965969408,2.2113495952620528,1.5593122496300678
2023-02-11 18:00:00,2023-02-12 00:00:00,0.4601179292722652,-0.8905162323846726,10.798349940713441,6.957118397007864,1.249618523528615,0.6065486982491037,-0.7128574491024455,0.6918062369830271,2.0973971611939164,1.5150410362052598
2023-02-11 18:00:00,2023-02-12 03:00:00,0.38147347302503076,-0.793021475622322,10.428480265431071,7.132608006480625,1.3445866005654357,0.6311872621109366,-0.7075008934363258,0.7113669140297512,2.0661138991470107,1.562739259121978
2023-02-11 18:00:00,2023-02-12 06:00:00,0.3072692260705415,-0.8707321070771104,10.117018982260813,5.992753252068603,1.1843635903349756,0.5396302193335613,-0.7122425792311291,0.7015831318987417,2.0580852766824576,1.571658133392143
2023-02-11 18:00:00,2023-02-12 09:00:00,0.2259309648125714,-0.912150008829129,10.266726000559617,6.3920451456589955,1.1016543906187706,0.5011956005049035,-0.7086194066386976,0.7085136191518443,2.0323524493788487,1.5318052737627386
2023-02-11 18:00:00,2023-02-12 12:00:00,0.5169470096386738,-0.5603414314994352,10.113508587320004,6.965465266723006,0.9642861470296821,0.4505952536211237,-0.7194678814349277,0.7034186681758675,2.017181049684942,1.4973654492432427
2023-02-11 18:00:00,2023-02-12 15:00:00,0.4708247921308513,-0.5033956813761659,8.668889194772007,5.1612102862618485,0.9971746156223061,0.4461167094247864,-0.7103993580989904,0.6838845864805813,2.0320766846071914,1.605732502685702
2023-02-11 18:00:00,2023-02-12 18:00:00,0.4531052801676932,-0.6723211033124575,10.056872741348023,6.099613782752137,1.0370230193705943,0.5177688263882302,-0.7140244654181436,0.7004897452097564,2.020905872453241,1.4782187166779779
2023-02-12 12:00:00,2023-02-12 12:00:00,0.5468986189388544,-0.6080291111109946,8.716850594683873,5.03510594220703,0.653770635746235,0.3271419432361151,-0.7196473401894384,0.6934399673980307,2.1503572712948373,1.4919350129222
2023-02-12 12:00:00,2023-02-12 15:00:00,0.5446009899239175,-0.5199632965797497,8.656124859017405,4.736651676669243,0.7860009532302393,0.4091694433306213,-0.7197505271380589,0.682057741646993,2.1253083681753018,1.529164466602682
2023-02-12 12:00:00,2023-02-12 18:00:00,0.5651380059029436,-0.5952904829858011,9.243106308453871,4.885257528682835,0.8167674972502776,0.44972541755327944,-0.716640326320467,0.687049341470198,2.03677722596784,1.4863429190221629
2023-02-12 12:00:00,2023-02-12 21:00:00,0.32599764252015373,-0.7283892387163454,9.461467068275867,5.174476344030769,0.9488189803463356,0.46123284431520095,-0.7163391571395629,0.6964141668102669,2.0263470996961583,1.5355694933343946
2023-02-12 12:00:00,2023-02-13 00:00:00,0.4729213598903779,-0.796878566737251,9.484554822113605,5.397096453990999,0.9269918940735317,0.4272996836155526,-0.7167296254794988,0.7133159586272224,2.0387098308804705,1.5102119569417163
2023-02-12 12:00:00,2023-02-13 03:00:00,0.6245028262876142,-0.7260501877243551,8.943292337639164,5.163968077889224,0.8702589853645895,0.43768894030330335,-0.7227880859589324,0.6837134936515749,1.9406370280606438,1.4574618342778525
2023-02-12 12:00:00,2023-02-13 06:00:00,0.49959345378425857,-0.8018025800265541,9.520753997442208,5.109679538089147,0.7982562921344825,0.4087728747296897,-0.7125769059221054,0.7131022014234328,1.9877260712737508,1.5074673664085214
2023-02-12 12:00:00,2023-02-13 09:00:00,0.5890355552266536,-0.8197954238403383,9.157917277599198,5.069640701232811,0.9127772927313615,0.4536347374644388,-0.729286739905823,0.6896192857848434,1.8881027129408303,1.429616899959398
2023-02-12 12:00:00,2023-02-13 12:00:00,0.75441143920052,-0.7223298413342337,9.649342763714692,5.4808969692093585,0.8977348664249004,0.4199780864455959,-0.7071116883957747,0.7118427511004584,1.9036405428436498,1.4659635149045431
2023-02-12 18:00:00,2023-02-12 18:00:00,0.5651380059029436,-0.5952904829858011,9.243106308453871,4.885257528682835,0.8167674972502776,0.44972541755327944,-0.716640326320467,0.687049341470198,2.03677722596784,1.4863429190221629
2023-02-12 18:00:00,2023-02-12 21:00:00,0.32599764252015373,-0.7283892387163454,9.461467068275867,5.174476344030769,0.9488189803463356,0.46123284431520095,-0.7163391571395629,0.6964141668102669,2.0263470996961583,1.5355694933343946
2023-02-12 18:00:00,2023-02-13 00:00:00,0.4729213598903779,-0.796878566737251,9.484554822113605,5.397096453990999,0.9269918940735317,0.4272996836155526,-0.7167296254794988,0.7133159586272224,2.0387098308804705,1.5102119569417163
2023-02-12 18:00:00,2023-02-13 03:00:00,0.6245028262876142,-0.7260501877243551,8.943292337639164,5.163968077889224,0.8702589853645895,0.43768894030330335,-0.7227880859589324,0.6837134936515749,1.9406370280606438,1.4574618342778525
2023-02-12 18:00:00,2023-02-13 06:00:00,0.49959345378425857,-0.8018025800265541,9.520753997442208,5.109679538089147,0.7982562921344825,0.4087728747296897,-0.7125769059221054,0.7131022014234328,1.9877260712737508,1.5074673664085214
2023-02-12 18:00:00,2023-02-13 09:00:00,0.5890355552266536,-0.8197954238403383,9.157917277599198,5.069640701232811,0.9127772927313615,0.4536347374644388,-0.729286739905823,0.6896192857848434,1.8881027129408303,1.429616899959398
