emission_time,validate_time,"mdts_cos(-4.51,43.46)","mdts_cos(-4.385,43.46)","mdts_cos(-4.26,43.46)","mdts_cos(-4.135,43.46)","mdts_cos(-4.01,43.46)","mdts_cos(-3.885,43.46)","mdts_cos(-3.76,43.46)","mdts_cos(-3.635,43.46)","mdts_cos(-3.51,43.46)","mdts_cos(-3.385,43.46)","mdts_cos(-3.26,43.46)","mdts_cos(-4.51,43.585)","mdts_cos(-4.385,43.585)","mdts_cos(-4.26,43.585)","mdts_cos(-4.135,43.585)","mdts_cos(-4.01,43.585)","mdts_cos(-3.885,43.585)","mdts_cos(-3.76,43.585)","mdts_cos(-3.635,43.585)","mdts_cos(-3.51,43.585)","mdts_cos(-3.385,43.585)","mdts_cos(-3.26,43.585)","mdts_cos(-4.51,43.71)","mdts_cos(-4.385,43.71)","mdts_cos(-4.26,43.71)","mdts_cos(-4.135,43.71)","mdts_cos(-4.01,43.71)","mdts_cos(-3.885,43.71)","mdts_cos(-3.76,43.71)","mdts_cos(-3.635,43.71)","mdts_cos(-3.51,43.71)","mdts_cos(-3.385,43.71)","mdts_cos(-3.26,43.71)","mdts_cos(-4.51,43.835)","mdts_cos(-4.385,43.835)","mdts_cos(-4.26,43.835)","mdts_cos(-4.135,43.835)","mdts_cos(-4.01,43.835)","mdts_cos(-3.885,43.835)","mdts_cos(-3.76,43.835)","mdts_cos(-3.635,43.835)","mdts_cos(-3.51,43.835)","mdts_cos(-3.385,43.835)","mdts_cos(-3.26,43.835)"
2015-01-01 18:00:00,2015-01-01 21:00:00,0.9136998653411865,0.8810060024261475,0.8248041868209839,0.7855520844459534,0.7806336283683777,0.7753222584724426,0.8141777515411377,0.9783112406730652,0.9805508255958557,0.9623520374298096,0.937681257724762,0.8371660709381104,0.841759979724884,0.7986997961997986,0.7428515553474426,0.7455835938453674,0.7408400177955627,0.7376258373260498,0.8008280992507935,0.9569714069366455,0.9952881932258606,0.9989305138587952,0.6801797151565552,0.6883330941200256,0.6977694034576416,0.6742606163024902,0.6779776811599731,0.6816778182983398,0.680679440498352,0.6820765137672424,0.6892229318618774,0.7834380865097046,0.8032712936401367,0.4983203113079071,0.49749284982681274,0.5088047385215759,0.5164146423339844,0.5126734972000122,0.5168817043304443,0.5268843770027161,0.5368146300315857,0.5383095741271973,0.5489528775215149,0.5713164806365967
2015-01-01 18:00:00,2015-01-02 00:00:00,0.7606715559959412,0.72866290807724,0.6792763471603394,0.6471639275550842,0.635933518409729,0.6238344311714172,0.6443790793418884,0.7685365676879883,0.8686298727989197,0.8729453086853027,0.8589790463447571,0.6836917400360107,0.6770840883255005,0.6389407515525818,0.5938358902931213,0.5793701410293579,0.5686236619949341,0.559065580368042,0.5934793949127197,0.7061659693717957,0.7472479939460754,0.729129433631897,0.5470810532569885,0.5406161546707153,0.5350984930992126,0.5092554092407227,0.4932985305786133,0.477068692445755,0.4664286673069,0.459993839263916,0.4571768045425415,0.4906570017337799,0.4618092179298401,0.413327693939209,0.4111385643482208,0.4051787555217743,0.3980611562728882,0.38518574833869934,0.36797571182250977,0.3471083641052246,0.3303021490573883,0.32329490780830383,0.29460370540618896,0.26049789786338806
2015-01-01 18:00:00,2015-01-02 03:00:00,0.5886847376823425,0.5356920957565308,0.4547760784626007,0.40301579236984253,0.4252849519252777,0.44870123267173767,0.47224217653274536,0.5498636960983276,0.6229246854782104,0.6254612803459167,0.6115937232971191,0.5371951460838318,0.5265001058578491,0.46821820735931396,0.39991724491119385,0.4000496566295624,0.41993218660354614,0.43375030159950256,0.4542294144630432,0.5203422904014587,0.5479616522789001,0.53742516040802,0.44529396295547485,0.43629807233810425,0.42961469292640686,0.39524880051612854,0.3934868276119232,0.39171552658081055,0.39931532740592957,0.3968530595302582,0.39642277359962463,0.41942188143730164,0.4106294810771942,0.353768914937973,0.35301950573921204,0.3460890054702759,0.3396925926208496,0.33636409044265747,0.33453357219696045,0.32980746030807495,0.3240970969200134,0.3214758634567261,0.31232577562332153,0.3020831346511841
2015-01-01 18:00:00,2015-01-02 06:00:00,0.5336503386497498,0.522491455078125,0.5061867237091064,0.4960166811943054,0.49365437030792236,0.49113601446151733,0.4964865446090698,0.529478132724762,0.561670184135437,0.5573580265045166,0.5383915305137634,0.5017592906951904,0.49364691972732544,0.48069339990615845,0.4668095111846924,0.4603947401046753,0.45823752880096436,0.45553478598594666,0.4621754586696625,0.49048998951911926,0.49707087874412537,0.4814295768737793,0.44914308190345764,0.4410502016544342,0.4331512749195099,0.422475129365921,0.41548407077789307,0.4084174335002899,0.4044933319091797,0.4002803862094879,0.39698612689971924,0.4001554250717163,0.38491424918174744,0.3819393813610077,0.3795081079006195,0.37138062715530396,0.3641768991947174,0.3600739538669586,0.35283616185188293,0.34573331475257874,0.34007737040519714,0.3356899619102478,0.327658474445343,0.3136332333087921
2015-01-01 18:00:00,2015-01-02 09:00:00,0.5199602842330933,0.49372488260269165,0.4549357295036316,0.4305342137813568,0.4113597869873047,0.3907584547996521,0.3869975507259369,0.40769389271736145,0.4281673729419708,0.4284909665584564,0.42352551221847534,0.48383674025535583,0.47466644644737244,0.44554927945137024,0.4128000736236572,0.4021497964859009,0.38482004404067993,0.37156257033348083,0.3761823773384094,0.3936082720756531,0.39715811610221863,0.39050737023353577,0.42440521717071533,0.4151504933834076,0.40601646900177,0.38583824038505554,0.37570077180862427,0.3654821813106537,0.35502809286117554,0.35333046317100525,0.352185994386673,0.353577584028244,0.34351712465286255,0.3748632073402405,0.37122610211372375,0.3619336187839508,0.35308733582496643,0.3454572558403015,0.33513203263282776,0.32448410987854004,0.3179146647453308,0.3161608874797821,0.30912232398986816,0.2989864647388458
2015-01-01 18:00:00,2015-01-02 12:00:00,0.5206480622291565,0.5109599232673645,0.4968341886997223,0.48803719878196716,0.4838663935661316,0.4794188439846039,0.47869348526000977,0.4836089015007019,0.48850950598716736,0.48780328035354614,0.48480960726737976,0.49401015043258667,0.49065327644348145,0.48020410537719727,0.46830838918685913,0.4640185236930847,0.4602436125278473,0.4559486210346222,0.45353472232818604,0.45770344138145447,0.45551228523254395,0.45045605301856995,0.4504028558731079,0.44761979579925537,0.4454997479915619,0.43860068917274475,0.43418803811073303,0.4297339618206024,0.42509201169013977,0.4193482995033264,0.41384387016296387,0.410582959651947,0.40198999643325806,0.41157710552215576,0.4100854992866516,0.4079311788082123,0.40576326847076416,0.403070330619812,0.39855363965034485,0.3945285975933075,0.3900015950202942,0.3841395378112793,0.37748491764068604,0.3692469894886017
2015-01-01 18:00:00,2015-01-02 15:00:00,0.5259113907814026,0.5217390656471252,0.5156827569007874,0.5119245052337646,0.5089656710624695,0.5058136582374573,0.5050652623176575,0.5073052644729614,0.5095414519309998,0.5083732604980469,0.5050635933876038,0.500237762928009,0.49791181087493896,0.4932782053947449,0.4881395697593689,0.48549509048461914,0.48280900716781616,0.4802338182926178,0.47939833998680115,0.48129332065582275,0.48060935735702515,0.4776397943496704,0.45975375175476074,0.45765212178230286,0.4558081328868866,0.45231929421424866,0.4496206045150757,0.4468781352043152,0.44430530071258545,0.44207271933555603,0.4399213492870331,0.4388115108013153,0.43554234504699707,0.4254661798477173,0.42565691471099854,0.4237859547138214,0.4221855401992798,0.4212040603160858,0.41843125224113464,0.4163907766342163,0.4147725999355316,0.4124760329723358,0.41037121415138245,0.4074369966983795
2015-01-01 18:00:00,2015-01-02 18:00:00,0.5265670418739319,0.5236496925354004,0.5194180011749268,0.5167955756187439,0.5155601501464844,0.5142451524734497,0.5143293738365173,0.5173628926277161,0.5203894972801208,0.5201203227043152,0.5186582803726196,0.503291666507721,0.5021424293518066,0.4990328848361969,0.49546340107917786,0.49437493085861206,0.49325206875801086,0.49216577410697937,0.4923994541168213,0.4949675500392914,0.4954986274242401,0.4941747188568115,0.4667605757713318,0.46593889594078064,0.46545785665512085,0.46346551179885864,0.4623551666736603,0.46120980381965637,0.4601263403892517,0.4591819941997528,0.4583057761192322,0.45852530002593994,0.45704787969589233,0.4376242458820343,0.43814510107040405,0.43765681982040405,0.43730437755584717,0.43722760677337646,0.4360697865486145,0.43541958928108215,0.434986412525177,0.4339998960494995,0.4333760440349579,0.4321852922439575
2015-01-02 12:00:00,2015-01-02 12:00:00,0.5324642062187195,0.5231742858886719,0.5096259713172913,0.5011842250823975,0.4961830973625183,0.4908427298069,0.4897734224796295,0.4946024715900421,0.499416708946228,0.49739232659339905,0.4913885295391083,0.5058375000953674,0.5023155808448792,0.4922342598438263,0.48081299662590027,0.47668686509132385,0.4721556007862091,0.4675367772579193,0.46567854285240173,0.469776451587677,0.4683762192726135,0.4625610411167145,0.4622587561607361,0.4592675566673279,0.45689985156059265,0.4501286447048187,0.4459650218486786,0.4417613446712494,0.43713754415512085,0.43227171897888184,0.42762821912765503,0.4253116846084595,0.41839659214019775,0.4243784546852112,0.42427825927734375,0.4218725562095642,0.4196772575378418,0.41772690415382385,0.41346749663352966,0.41007769107818604,0.4065767824649811,0.40161535143852234,0.3963991403579712,0.38987207412719727
2015-01-02 12:00:00,2015-01-02 15:00:00,0.5310099720954895,0.5267481803894043,0.5205625295639038,0.5167245268821716,0.5137755870819092,0.510633647441864,0.5098495483398438,0.511879026889801,0.5139052867889404,0.5129141807556152,0.5100750923156738,0.5063705444335938,0.5044383406639099,0.4997876286506653,0.49455440044403076,0.4922342598438263,0.48955971002578735,0.4870421588420868,0.4862677752971649,0.48798349499702454,0.48756682872772217,0.4851261377334595,0.4675009250640869,0.46584439277648926,0.46449026465415955,0.4612119197845459,0.4588756859302521,0.45650023221969604,0.4540760815143585,0.45202839374542236,0.45005670189857483,0.44929346442222595,0.44674885272979736,0.4349980056285858,0.43538138270378113,0.4340076446533203,0.432894229888916,0.43233880400657654,0.42993590235710144,0.4283772110939026,0.4271777272224426,0.4250747561454773,0.4234214127063751,0.42117899656295776
2015-01-02 12:00:00,2015-01-02 18:00:00,0.5269221067428589,0.5245605707168579,0.5211389064788818,0.5190190672874451,0.5179279446601868,0.5167666077613831,0.5168008804321289,0.5192758440971375,0.5217443704605103,0.5213863253593445,0.5198747515678406,0.5050471425056458,0.5041513442993164,0.5016578435897827,0.49877044558525085,0.4979672133922577,0.49697819352149963,0.4960572421550751,0.4963068962097168,0.4983976185321808,0.4988039433956146,0.49754950404167175,0.4708293080329895,0.47024446725845337,0.4699831008911133,0.46843644976615906,0.46763455867767334,0.4667964279651642,0.4659312963485718,0.4652506113052368,0.46461862325668335,0.4647676646709442,0.4635107219219208,0.44384899735450745,0.4445479214191437,0.4442822337150574,0.44413357973098755,0.44423267245292664,0.4433909058570862,0.44299551844596863,0.4427817463874817,0.44206503033638,0.4417078495025635,0.44075533747673035
2015-01-02 12:00:00,2015-01-02 21:00:00,0.5255272388458252,0.5234774351119995,0.520505964756012,0.5186656713485718,0.5179532170295715,0.517196774482727,0.5173245668411255,0.5194962620735168,0.5216625928878784,0.521420955657959,0.5202624797821045,0.5047911405563354,0.5040940642356873,0.5019655227661133,0.49946296215057373,0.49888327717781067,0.4982368052005768,0.49766242504119873,0.49805405735969543,0.4998875856399536,0.5004462599754333,0.4996030032634735,0.47231319546699524,0.4719584286212921,0.471956342458725,0.47072750329971313,0.47014304995536804,0.4695242643356323,0.4689823389053345,0.4686491787433624,0.4683517813682556,0.46872246265411377,0.4680357575416565,0.44745177030563354,0.44828057289123535,0.44828057289123535,0.4483969509601593,0.44874894618988037,0.4481284022331238,0.4480099081993103,0.44814714789390564,0.44778522849082947,0.44786536693573,0.4474632740020752
2015-01-02 12:00:00,2015-01-03 00:00:00,0.5308564305305481,0.5284677147865295,0.5250066518783569,0.5228601694107056,0.521630048751831,0.52032071352005,0.5202058553695679,0.522169828414917,0.5241305828094482,0.5236025452613831,0.5218407511711121,0.5100492835044861,0.5091454386711121,0.5066238045692444,0.5037056803703308,0.5028148293495178,0.5017002820968628,0.5007120966911316,0.5008759498596191,0.5025328993797302,0.5028128027915955,0.5015138387680054,0.4774395525455475,0.47684991359710693,0.4765896201133728,0.4750210642814636,0.47413378953933716,0.4732128381729126,0.4723060727119446,0.47171416878700256,0.4711582362651825,0.47122764587402344,0.470148503780365,0.4531131088733673,0.45355555415153503,0.4532916247844696,0.45315518975257874,0.45326146483421326,0.45233631134033203,0.4519297182559967,0.4518042206764221,0.45118048787117004,0.4509962201118469,0.4502372145652771
2015-01-02 12:00:00,2015-01-03 03:00:00,0.5439542531967163,0.540868878364563,0.5363917350769043,0.5336164832115173,0.5317859649658203,0.529834508895874,0.5293952226638794,0.5308964252471924,0.5323960185050964,0.5313566327095032,0.5285527110099792,0.5235407948493958,0.52177894115448,0.5184108018875122,0.5146307349205017,0.5130406618118286,0.5113808512687683,0.5098236799240112,0.5094335079193115,0.5106979608535767,0.5104650855064392,0.5083897113800049,0.49097275733947754,0.4895576536655426,0.4885265529155731,0.48614320158958435,0.4845280945301056,0.4828795790672302,0.48135098814964294,0.4801141917705536,0.47891953587532043,0.47844645380973816,0.47672417759895325,0.4671712815761566,0.46695834398269653,0.46591442823410034,0.46500325202941895,0.4643694758415222,0.46270817518234253,0.46156346797943115,0.4607371389865875,0.45946237444877625,0.45862358808517456,0.4572128355503082
2015-01-02 12:00:00,2015-01-03 06:00:00,0.5712722539901733,0.5675488114356995,0.5621407628059387,0.5587848424911499,0.5556532740592957,0.552311897277832,0.5511462688446045,0.5515404939651489,0.5519334077835083,0.5501535534858704,0.5459569096565247,0.5506536364555359,0.5479153990745544,0.543709397315979,0.5391186475753784,0.5365031957626343,0.5336576104164124,0.5309667587280273,0.5296047925949097,0.5299299359321594,0.5287571549415588,0.5255978107452393,0.5174081921577454,0.5149540901184082,0.5128393173217773,0.5094901323318481,0.5068404078483582,0.5041529536247253,0.5015175938606262,0.4992729425430298,0.4970687925815582,0.4956356883049011,0.4929463565349579,0.4941228926181793,0.4928036332130432,0.4906628429889679,0.4886842370033264,0.4870813190937042,0.48436957597732544,0.4821988046169281,0.4803701639175415,0.47807416319847107,0.4761527478694916,0.4737210273742676
2015-01-02 12:00:00,2015-01-03 09:00:00,0.6049700975418091,0.6007033586502075,0.5945024490356445,0.5906515121459961,0.5872437357902527,0.5836063623428345,0.5822662115097046,0.5823150277137756,0.5823615789413452,0.5801460146903992,0.5750378370285034,0.5848667621612549,0.581599235534668,0.5767257809638977,0.5714436769485474,0.5681257843971252,0.565025269985199,0.5619522333145142,0.5600085258483887,0.5600370168685913,0.5582314729690552,0.5542089939117432,0.5521875023841858,0.549156904220581,0.5464334487915039,0.5424109101295471,0.5389929413795471,0.5355338454246521,0.5323616862297058,0.5293697714805603,0.5264295935630798,0.524288535118103,0.5206007957458496,0.5291439890861511,0.527557373046875,0.5247980356216431,0.5221604704856873,0.5197545289993286,0.5162590742111206,0.5132563710212708,0.5105934143066406,0.5075402855873108,0.5047084093093872,0.5012708306312561
2015-01-02 12:00:00,2015-01-03 12:00:00,0.6324099898338318,0.6283860802650452,0.622536301612854,0.6189013123512268,0.6152330636978149,0.6113171577453613,0.6099690794944763,0.610531210899353,0.6110914945602417,0.6088526844978333,0.603547215461731,0.6121836304664612,0.6092513203620911,0.6046696901321411,0.5996704697608948,0.596298098564148,0.5929542779922485,0.5897846221923828,0.5881919860839844,0.5886604189872742,0.5870333313941956,0.5828793048858643,0.5794377326965332,0.5767273306846619,0.5743073225021362,0.5705374479293823,0.5670748353004456,0.5635690689086914,0.560382604598999,0.5577012300491333,0.5550759434700012,0.5530717372894287,0.549297571182251,0.5572907328605652,0.5558289289474487,0.5533732175827026,0.5508971810340881,0.5481415390968323,0.5445958971977234,0.5415998101234436,0.5391327142715454,0.5363901257514954,0.5335713028907776,0.5300241708755493
2015-01-02 18:00:00,2015-01-02 18:00:00,0.5269221067428589,0.5245605707168579,0.5211389064788818,0.5190190672874451,0.5179279446601868,0.5167666077613831,0.5168008804321289,0.5192758440971375,0.5217443704605103,0.5213863253593445,0.5198747515678406,0.5050471425056458,0.5041513442993164,0.5016578435897827,0.49877044558525085,0.4979672133922577,0.49697819352149963,0.4960572421550751,0.4963068962097168,0.4983976185321808,0.4988039433956146,0.49754950404167175,0.4708293080329895,0.47024446725845337,0.4699831008911133,0.46843644976615906,0.46763455867767334,0.4667964279651642,0.4659312963485718,0.4652506113052368,0.46461862325668335,0.4647676646709442,0.4635107219219208,0.44384899735450745,0.4445479214191437,0.4442822337150574,0.44413357973098755,0.44423267245292664,0.4433909058570862,0.44299551844596863,0.4427817463874817,0.44206503033638,0.4417078495025635,0.44075533747673035
2015-01-02 18:00:00,2015-01-02 21:00:00,0.5255272388458252,0.5234774351119995,0.520505964756012,0.5186656713485718,0.5179532170295715,0.517196774482727,0.5173245668411255,0.5194962620735168,0.5216625928878784,0.521420955657959,0.5202624797821045,0.5047911405563354,0.5040940642356873,0.5019655227661133,0.49946296215057373,0.49888327717781067,0.4982368052005768,0.49766242504119873,0.49805405735969543,0.4998875856399536,0.5004462599754333,0.4996030032634735,0.47231319546699524,0.4719584286212921,0.471956342458725,0.47072750329971313,0.47014304995536804,0.4695242643356323,0.4689823389053345,0.4686491787433624,0.4683517813682556,0.46872246265411377,0.4680357575416565,0.44745177030563354,0.44828057289123535,0.44828057289123535,0.4483969509601593,0.44874894618988037,0.4481284022331238,0.4480099081993103,0.44814714789390564,0.44778522849082947,0.44786536693573,0.4474632740020752
