emission_time,validate_time,"shts(-4.51,43.46)","shts(-4.385,43.46)","shts(-4.26,43.46)","shts(-4.135,43.46)","shts(-4.01,43.46)","shts(-3.885,43.46)","shts(-3.76,43.46)","shts(-3.635,43.46)","shts(-3.51,43.46)","shts(-3.385,43.46)","shts(-3.26,43.46)","shts(-4.51,43.585)","shts(-4.385,43.585)","shts(-4.26,43.585)","shts(-4.135,43.585)","shts(-4.01,43.585)","shts(-3.885,43.585)","shts(-3.76,43.585)","shts(-3.635,43.585)","shts(-3.51,43.585)","shts(-3.385,43.585)","shts(-3.26,43.585)","shts(-4.51,43.71)","shts(-4.385,43.71)","shts(-4.26,43.71)","shts(-4.135,43.71)","shts(-4.01,43.71)","shts(-3.885,43.71)","shts(-3.76,43.71)","shts(-3.635,43.71)","shts(-3.51,43.71)","shts(-3.385,43.71)","shts(-3.26,43.71)","shts(-4.51,43.835)","shts(-4.385,43.835)","shts(-4.26,43.835)","shts(-4.135,43.835)","shts(-4.01,43.835)","shts(-3.885,43.835)","shts(-3.76,43.835)","shts(-3.635,43.835)","shts(-3.51,43.835)","shts(-3.385,43.835)","shts(-3.26,43.835)"
2015-01-01 18:00:00,2015-01-01 21:00:00,0.3704538345336914,0.3745431900024414,0.3804636001586914,0.3841257095336914,0.3874063491821289,0.39089298248291016,0.39188480377197266,0.39029788970947266,0.38871097564697266,0.3881540298461914,0.38730716705322266,0.44200992584228516,0.44680118560791016,0.4514932632446289,0.4564218521118164,0.45650577545166016,0.45943546295166016,0.46146488189697266,0.46054935455322266,0.4592599868774414,0.4520120620727539,0.44597721099853516,0.5516061782836914,0.5556421279907227,0.5589990615844727,0.5627222061157227,0.5625467300415039,0.5624856948852539,0.5635690689086914,0.5628976821899414,0.5623102188110352,0.5541315078735352,0.5411310195922852,0.6368494033813477,0.6326761245727539,0.6360254287719727,0.6375131607055664,0.6326379776000977,0.6325693130493164,0.6267023086547852,0.6191949844360352,0.6185922622680664,0.6072320938110352,0.5930414199829102
2015-01-01 18:00:00,2015-01-02 00:00:00,0.3878275752067566,0.38943737745285034,0.39175671339035034,0.3931986689567566,0.3918558955192566,0.39042919874191284,0.38911694288253784,0.3849436640739441,0.38077038526535034,0.3801676630973816,0.3799540400505066,0.46231335401535034,0.46342724561691284,0.46499890089035034,0.46696728467941284,0.4660899043083191,0.46490734815597534,0.46357983350753784,0.4611155390739441,0.45765942335128784,0.45564526319503784,0.4552561640739441,0.5747858881950378,0.5751215815544128,0.5747324824333191,0.5754038691520691,0.5745646357536316,0.5738474726676941,0.5725352168083191,0.5706278681755066,0.5687815546989441,0.5669810175895691,0.5663706660270691,0.6624018549919128,0.6563822627067566,0.6559931635856628,0.6547877192497253,0.6509959101676941,0.6502634882926941,0.6486155390739441,0.6461893916130066,0.6443735957145691,0.6421076655387878,0.6409708857536316
2015-01-01 18:00:00,2015-01-02 03:00:00,0.4128236770629883,0.4218111038208008,0.4348115921020508,0.4428529739379883,0.43401050567626953,0.42461109161376953,0.41840076446533203,0.40392017364501953,0.3894472122192383,0.38724231719970703,0.38623523712158203,0.4863710403442383,0.48816394805908203,0.4973878860473633,0.508030891418457,0.5049715042114258,0.4970979690551758,0.49007129669189453,0.48279285430908203,0.4707002639770508,0.46300220489501953,0.4610109329223633,0.597844123840332,0.5988283157348633,0.5990495681762695,0.6037263870239258,0.6011323928833008,0.5986452102661133,0.5929765701293945,0.588109016418457,0.5831422805786133,0.5761232376098633,0.572697639465332,0.6860170364379883,0.678868293762207,0.6790895462036133,0.6781511306762695,0.6730318069458008,0.670536994934082,0.6669435501098633,0.6619539260864258,0.6571931838989258,0.6516923904418945,0.6475648880004883
2015-01-01 18:00:00,2015-01-02 06:00:00,0.4653301239013672,0.46605491638183594,0.4671154022216797,0.4677715301513672,0.45932579040527344,0.45033836364746094,0.4432506561279297,0.4232158660888672,0.4031963348388672,0.4022045135498047,0.4055309295654297,0.5520153045654297,0.5496425628662109,0.5497646331787109,0.5505199432373047,0.5420589447021484,0.5345439910888672,0.5262813568115234,0.5136623382568359,0.4969310760498047,0.48389244079589844,0.48137474060058594,0.6810588836669922,0.6778850555419922,0.6739635467529297,0.6717128753662109,0.6631908416748047,0.6547985076904297,0.6460857391357422,0.6355648040771484,0.6249904632568359,0.6125316619873047,0.6031017303466797,0.7717876434326172,0.7612667083740234,0.7573528289794922,0.7525615692138672,0.7439785003662109,0.7355861663818359,0.7265605926513672,0.7163677215576172,0.7059688568115234,0.6950893402099609,0.6851940155029297
2015-01-01 18:00:00,2015-01-02 09:00:00,0.5639927387237549,0.5707142353057861,0.5804417133331299,0.5864536762237549,0.5791065692901611,0.5712864398956299,0.5637180805206299,0.5388767719268799,0.5140507221221924,0.5138294696807861,0.5202763080596924,0.6756489276885986,0.6682026386260986,0.6734287738800049,0.6810963153839111,0.6658070087432861,0.6592609882354736,0.6489078998565674,0.6278736591339111,0.6071064472198486,0.5898640155792236,0.5869495868682861,0.8417713642120361,0.8327534198760986,0.8221714496612549,0.8193256855010986,0.8032505512237549,0.7873203754425049,0.7737782001495361,0.7527134418487549,0.7317936420440674,0.7151081562042236,0.7013065814971924,0.9628651142120361,0.9392063617706299,0.9286472797393799,0.9156467914581299,0.8941242694854736,0.8782093524932861,0.8583500385284424,0.8351185321807861,0.8141987323760986,0.7944843769073486,0.7791874408721924
2015-01-01 18:00:00,2015-01-02 12:00:00,0.7204258441925049,0.7258427143096924,0.7336552143096924,0.7384922504425049,0.7228977680206299,0.7063114643096924,0.6944859027862549,0.6642429828643799,0.6340305805206299,0.6316349506378174,0.6345951557159424,0.8461430072784424,0.8393833637237549,0.8432743549346924,0.8494694232940674,0.8356144428253174,0.8217289447784424,0.8081333637237549,0.7909977436065674,0.7657291889190674,0.7476017475128174,0.7441532611846924,1.0341770648956299,1.0255405902862549,1.0150578022003174,1.0118381977081299,0.9980289936065674,0.9844028949737549,0.9709293842315674,0.9578678607940674,0.9446232318878174,0.9276249408721924,0.9164555072784424,1.1749393939971924,1.1536991596221924,1.1432316303253174,1.1305058002471924,1.1102726459503174,1.0966465473175049,1.0792973041534424,1.0613682270050049,1.0484745502471924,1.0302555561065674,1.0162327289581299
2015-01-01 18:00:00,2015-01-02 15:00:00,0.9037414193153381,0.9125915169715881,0.9253783822059631,0.9332824349403381,0.9164977669715881,0.8986449837684631,0.8840880990028381,0.8419280648231506,0.7997680306434631,0.7956328988075256,0.7979522347450256,1.0482573509216309,1.0442137718200684,1.0519957542419434,1.0622649192810059,1.0483794212341309,1.0334410667419434,1.0186095237731934,0.9969726204872131,0.9617248177528381,0.9363341927528381,0.9305968880653381,1.2654814720153809,1.2594237327575684,1.2514128684997559,1.2511382102966309,1.2374053001403809,1.2238707542419434,1.2093291282653809,1.1944823265075684,1.1792540550231934,1.1554198265075684,1.1396574974060059,1.4246611595153809,1.4009184837341309,1.3929076194763184,1.3818907737731934,1.3606352806091309,1.3471007347106934,1.3295378684997559,1.3104491233825684,1.2957854270935059,1.2759184837341309,1.2581877708435059
2015-01-01 18:00:00,2015-01-02 18:00:00,1.0917948484420776,1.1065653562545776,1.1279124021530151,1.1411112546920776,1.1246317625045776,1.1070841550827026,1.0908182859420776,1.0389231443405151,0.9870585203170776,0.9819620847702026,0.9848154783248901,1.2542551755905151,1.2549113035202026,1.2694071531295776,1.2867411375045776,1.2742289304733276,1.2595499753952026,1.2450388669967651,1.2210215330123901,1.1776255369186401,1.1471537351608276,1.1407297849655151,1.5005930662155151,1.4989908933639526,1.4952067136764526,1.5001505613327026,1.4878977537155151,1.4758738279342651,1.4619120359420776,1.4475077390670776,1.4324625730514526,1.4040354490280151,1.3861368894577026,1.6744669675827026,1.6535929441452026,1.6498087644577026,1.6425608396530151,1.6230448484420776,1.6110209226608276,1.5944803953170776,1.5757731199264526,1.5615519285202026,1.5417307615280151,1.5224589109420776
2015-01-02 12:00:00,2015-01-02 12:00:00,0.747708261013031,0.7517213225364685,0.757534921169281,0.761135995388031,0.7427491545677185,0.723202645778656,0.709195077419281,0.6732606291770935,0.6373414397239685,0.632534921169281,0.631588876247406,0.8773927092552185,0.8686951994895935,0.8708619475364685,0.8753480315208435,0.858609139919281,0.8422364592552185,0.826168954372406,0.8057984709739685,0.775753915309906,0.753842294216156,0.747311532497406,1.0704774856567383,1.0599031448364258,1.0474824905395508,1.0423250198364258,1.0256013870239258,1.0090608596801758,0.9930238127708435,0.9774903655052185,0.9617127776145935,0.9410828948020935,0.927090585231781,1.2158174514770508,1.1914186477661133,1.1790132522583008,1.1641206741333008,1.1408510208129883,1.1243257522583008,1.1039247512817383,1.0831117630004883,1.0677614212036133,1.0463838577270508,1.0293397903442383
2015-01-02 12:00:00,2015-01-02 15:00:00,0.9627628326416016,0.9713840484619141,0.9838504791259766,0.9915714263916016,0.9722995758056641,0.9517917633056641,0.9353275299072266,0.8881931304931641,0.8410739898681641,0.8350467681884766,0.8344058990478516,1.1147098541259766,1.1097049713134766,1.1170902252197266,1.127054214477539,1.1108646392822266,1.093698501586914,1.0766849517822266,1.052255630493164,1.012857437133789,0.9840183258056641,0.9756870269775391,1.3427677154541016,1.3356571197509766,1.3265018463134766,1.3253421783447266,1.309305191040039,1.2934818267822266,1.276742935180664,1.259775161743164,1.2423648834228516,1.215219497680664,1.1967105865478516,1.5107059478759766,1.4851016998291016,1.475961685180664,1.463602066040039,1.440103530883789,1.4242801666259766,1.404336929321289,1.382883071899414,1.3661136627197266,1.344430923461914,1.3242740631103516
2015-01-02 12:00:00,2015-01-02 18:00:00,1.1799592971801758,1.1959657669067383,1.2191133499145508,1.2334260940551758,1.2157411575317383,1.1969270706176758,1.1793184280395508,1.1227693557739258,1.0662508010864258,1.0600404739379883,1.0616273880004883,1.3544435501098633,1.3550996780395508,1.3708620071411133,1.3896303176879883,1.3758821487426758,1.3601503372192383,1.3444490432739258,1.3180665969848633,1.2707948684692383,1.2371339797973633,1.2290315628051758,1.6186342239379883,1.6170015335083008,1.6131258010864258,1.6185579299926758,1.6050539016723633,1.5917940139770508,1.5765657424926758,1.5605592727661133,1.5438661575317383,1.5123720169067383,1.4920015335083008,1.8051576614379883,1.7823610305786133,1.7784852981567383,1.7708864212036133,1.7499361038208008,1.7366762161254883,1.7188386917114258,1.6986360549926758,1.6828279495239258,1.6610841751098633,1.6394319534301758
2015-01-02 12:00:00,2015-01-02 21:00:00,1.357198715209961,1.381032943725586,1.415487289428711,1.436788558959961,1.422994613647461,1.4083003997802734,1.3915767669677734,1.331655502319336,1.271749496459961,1.267568588256836,1.2747554779052734,1.5481929779052734,1.556539535522461,1.5814876556396484,1.609670639038086,1.6017818450927734,1.589498519897461,1.5777034759521484,1.553823471069336,1.5037288665771484,1.470205307006836,1.466054916381836,1.840078353881836,1.846059799194336,1.849782943725586,1.8634700775146484,1.856039047241211,1.848867416381836,1.838216781616211,1.8273067474365234,1.8155269622802734,1.7846126556396484,1.7672176361083984,2.0383663177490234,2.021139144897461,2.0248470306396484,2.0243282318115234,2.0087337493896484,2.001546859741211,1.989156723022461,1.973775863647461,1.963094711303711,1.9455928802490234,1.927175521850586
2015-01-02 12:00:00,2015-01-03 00:00:00,1.4807319641113281,1.5106239318847656,1.5538520812988281,1.5805854797363281,1.5710487365722656,1.5609016418457031,1.5457344055175781,1.4850654602050781,1.4244270324707031,1.4228248596191406,1.4361457824707031,1.6809272766113281,1.6959419250488281,1.7281379699707031,1.7636604309082031,1.7615699768066406,1.7531013488769531,1.7457313537597656,1.7257270812988281,1.6750221252441406,1.6438941955566406,1.6449317932128906,1.9889717102050781,2.0016517639160156,2.012165069580078,2.032794952392578,2.0313453674316406,2.0301856994628906,2.024585723876953,2.019763946533203,2.013874053955078,1.9857978820800781,1.9736976623535156,2.1927223205566406,2.180652618408203,2.1911354064941406,2.1971473693847656,2.187152862548828,2.1859474182128906,2.1792335510253906,2.1695289611816406,2.1649208068847656,2.153034210205078,2.1399269104003906
2015-01-02 12:00:00,2015-01-03 03:00:00,1.5715465545654297,1.6050243377685547,1.6534404754638672,1.6833629608154297,1.6761150360107422,1.6684093475341797,1.6539897918701172,1.5925884246826172,1.5312023162841797,1.5316905975341797,1.5499706268310547,1.7757244110107422,1.7943706512451172,1.8308391571044922,1.8706951141357422,1.8723278045654297,1.8658885955810547,1.8611278533935547,1.8437023162841797,1.7923870086669922,1.7629680633544922,1.7680797576904297,2.090757369995117,2.1071910858154297,2.121580123901367,2.146299362182617,2.1487255096435547,2.151456832885742,2.149015426635742,2.1483287811279297,2.146451950073242,2.120450973510742,2.1123180389404297,2.296995162963867,2.287748336791992,2.302091598510742,2.3118419647216797,2.3051891326904297,2.307859420776367,2.304838180541992,2.298917770385742,2.298429489135742,2.290342330932617,2.281095504760742
2015-01-02 12:00:00,2015-01-03 06:00:00,1.663818359375,1.6982421875,1.748016357421875,1.77880859375,1.771759033203125,1.764251708984375,1.7496185302734375,1.686614990234375,1.6236572265625,1.62445068359375,1.6439056396484375,1.868194580078125,1.8885498046875,1.9263153076171875,1.967315673828125,1.9699249267578125,1.9636688232421875,1.95941162109375,1.9425048828125,1.889862060546875,1.8603668212890625,1.866546630859375,2.18377685546875,2.2020721435546875,2.2184906005859375,2.2447357177734375,2.2482147216796875,2.2519989013671875,2.2503509521484375,2.251068115234375,2.2505340576171875,2.2246551513671875,2.2176666259765625,2.3900299072265625,2.3822784423828125,2.398651123046875,2.4102325439453125,2.4046478271484375,2.4083709716796875,2.406341552734375,2.4015350341796875,2.4024658203125,2.3953857421875,2.387176513671875
2015-01-02 12:00:00,2015-01-03 09:00:00,1.7727680206298828,1.8077716827392578,1.8584003448486328,1.8897113800048828,1.8804187774658203,1.8705463409423828,1.8544025421142578,1.7880878448486328,1.7217884063720703,1.7218341827392578,1.7404804229736328,1.9698200225830078,1.9915790557861328,2.0302295684814453,2.071931838989258,2.074953079223633,2.0666980743408203,2.0609607696533203,2.0431079864501953,1.9876728057861328,1.9567432403564453,1.9624805450439453,2.274507522583008,2.2944202423095703,2.3127002716064453,2.3401355743408203,2.344240188598633,2.348634719848633,2.346223831176758,2.346895217895508,2.346223831176758,2.319124221801758,2.3119983673095703,2.474123001098633,2.4679737091064453,2.486207962036133,2.4996509552001953,2.495698928833008,2.5000476837158203,2.498872756958008,2.494661331176758,2.495546340942383,2.4885120391845703,2.4802417755126953
2015-01-02 12:00:00,2015-01-03 12:00:00,1.8772735595703125,1.9118804931640625,1.9619140625,1.9928741455078125,1.982086181640625,1.9706268310546875,1.953277587890625,1.8836822509765625,1.814117431640625,1.8131561279296875,1.8304443359375,2.0734710693359375,2.0942230224609375,2.1322021484375,2.1732940673828125,2.1714019775390625,2.1618194580078125,2.1544189453125,2.1339569091796875,2.075775146484375,2.0424346923828125,2.0466156005859375,2.3774261474609375,2.3960418701171875,2.4126739501953125,2.4385528564453125,2.437408447265625,2.4365692138671875,2.43157958984375,2.429718017578125,2.4264678955078125,2.3970184326171875,2.3878326416015625,2.5696258544921875,2.561309814453125,2.577911376953125,2.5897064208984375,2.5831146240234375,2.58221435546875,2.5767669677734375,2.5698089599609375,2.5681304931640625,2.5598602294921875,2.5499725341796875
2015-01-02 18:00:00,2015-01-02 18:00:00,1.1799592971801758,1.1959657669067383,1.2191133499145508,1.2334260940551758,1.2157411575317383,1.1969270706176758,1.1793184280395508,1.1227693557739258,1.0662508010864258,1.0600404739379883,1.0616273880004883,1.3544435501098633,1.3550996780395508,1.3708620071411133,1.3896303176879883,1.3758821487426758,1.3601503372192383,1.3444490432739258,1.3180665969848633,1.2707948684692383,1.2371339797973633,1.2290315628051758,1.6186342239379883,1.6170015335083008,1.6131258010864258,1.6185579299926758,1.6050539016723633,1.5917940139770508,1.5765657424926758,1.5605592727661133,1.5438661575317383,1.5123720169067383,1.4920015335083008,1.8051576614379883,1.7823610305786133,1.7784852981567383,1.7708864212036133,1.7499361038208008,1.7366762161254883,1.7188386917114258,1.6986360549926758,1.6828279495239258,1.6610841751098633,1.6394319534301758
2015-01-02 18:00:00,2015-01-02 21:00:00,1.357198715209961,1.381032943725586,1.415487289428711,1.436788558959961,1.422994613647461,1.4083003997802734,1.3915767669677734,1.331655502319336,1.271749496459961,1.267568588256836,1.2747554779052734,1.5481929779052734,1.556539535522461,1.5814876556396484,1.609670639038086,1.6017818450927734,1.589498519897461,1.5777034759521484,1.553823471069336,1.5037288665771484,1.470205307006836,1.466054916381836,1.840078353881836,1.846059799194336,1.849782943725586,1.8634700775146484,1.856039047241211,1.848867416381836,1.838216781616211,1.8273067474365234,1.8155269622802734,1.7846126556396484,1.7672176361083984,2.0383663177490234,2.021139144897461,2.0248470306396484,2.0243282318115234,2.0087337493896484,2.001546859741211,1.989156723022461,1.973775863647461,1.963094711303711,1.9455928802490234,1.927175521850586
2015-01-02 18:00:00,2015-01-03 00:00:00,1.4807319641113281,1.5106239318847656,1.5538520812988281,1.5805854797363281,1.5710487365722656,1.5609016418457031,1.5457344055175781,1.4850654602050781,1.4244270324707031,1.4228248596191406,1.4361457824707031,1.6809272766113281,1.6959419250488281,1.7281379699707031,1.7636604309082031,1.7615699768066406,1.7531013488769531,1.7457313537597656,1.7257270812988281,1.6750221252441406,1.6438941955566406,1.6449317932128906,1.9889717102050781,2.0016517639160156,2.012165069580078,2.032794952392578,2.0313453674316406,2.0301856994628906,2.024585723876953,2.019763946533203,2.013874053955078,1.9857978820800781,1.9736976623535156,2.1927223205566406,2.180652618408203,2.1911354064941406,2.1971473693847656,2.187152862548828,2.1859474182128906,2.1792335510253906,2.1695289611816406,2.1649208068847656,2.153034210205078,2.1399269104003906
