emission_time,validate_time,"dwi_cos(-4.51,43.46)","dwi_cos(-4.385,43.46)","dwi_cos(-4.26,43.46)","dwi_cos(-4.135,43.46)","dwi_cos(-4.01,43.46)","dwi_cos(-3.885,43.46)","dwi_cos(-3.76,43.46)","dwi_cos(-3.635,43.46)","dwi_cos(-3.51,43.46)","dwi_cos(-3.385,43.46)","dwi_cos(-3.26,43.46)","dwi_cos(-4.51,43.585)","dwi_cos(-4.385,43.585)","dwi_cos(-4.26,43.585)","dwi_cos(-4.135,43.585)","dwi_cos(-4.01,43.585)","dwi_cos(-3.885,43.585)","dwi_cos(-3.76,43.585)","dwi_cos(-3.635,43.585)","dwi_cos(-3.51,43.585)","dwi_cos(-3.385,43.585)","dwi_cos(-3.26,43.585)","dwi_cos(-4.51,43.71)","dwi_cos(-4.385,43.71)","dwi_cos(-4.26,43.71)","dwi_cos(-4.135,43.71)","dwi_cos(-4.01,43.71)","dwi_cos(-3.885,43.71)","dwi_cos(-3.76,43.71)","dwi_cos(-3.635,43.71)","dwi_cos(-3.51,43.71)","dwi_cos(-3.385,43.71)","dwi_cos(-3.26,43.71)","dwi_cos(-4.51,43.835)","dwi_cos(-4.385,43.835)","dwi_cos(-4.26,43.835)","dwi_cos(-4.135,43.835)","dwi_cos(-4.01,43.835)","dwi_cos(-3.885,43.835)","dwi_cos(-3.76,43.835)","dwi_cos(-3.635,43.835)","dwi_cos(-3.51,43.835)","dwi_cos(-3.385,43.835)","dwi_cos(-3.26,43.835)"
2015-01-01 18:00:00,2015-01-01 21:00:00,0.460523396730423,0.07205133885145187,-0.9998550415039062,-0.9503322839736938,-0.9060987234115601,-0.8442601561546326,-0.8042924404144287,-0.7223992347717285,-0.6289359927177429,-0.7000211477279663,-0.8637924194335938,0.1562153697013855,0.12503200769424438,-0.999980628490448,-0.9015774726867676,-0.9219568371772766,-0.8749416470527649,-0.8556095361709595,-0.8895704746246338,-0.8347407579421997,-0.8499841690063477,-0.9482748508453369,-0.8099275827407837,-0.8146594762802124,-0.8134319186210632,-0.8028722405433655,-0.8402912020683289,-0.8737837076187134,-0.8830994367599487,-0.9453796744346619,-0.9834870100021362,-0.9952163696289062,-0.9914382100105286,-0.7324568629264832,-0.8358278870582581,-0.8350410461425781,-0.8483999967575073,-0.9064444899559021,-0.932716429233551,-0.9553780555725098,-0.9836224317550659,-0.9997372627258301,-0.9970089197158813,-0.9682883620262146
2015-01-01 18:00:00,2015-01-02 00:00:00,-0.1906450241804123,-0.157346710562706,-0.10880248993635178,-0.07870012521743774,-0.11276620626449585,-0.14889127016067505,-0.16178849339485168,-0.15956799685955048,-0.157346710562706,-0.3131994605064392,-0.6721169352531433,-0.11662677675485611,-0.016023892909288406,0.0347258485853672,0.07509119808673859,0.06832471489906311,0.03758738189935684,-0.006752904504537582,-0.059690725058317184,-0.057750966399908066,-0.174725741147995,-0.4451330006122589,0.0438544824719429,0.14355671405792236,0.24258027970790863,0.3008328378200531,0.29644089937210083,0.292270690202713,0.2511688768863678,0.17025338113307953,0.09197380393743515,-0.04243052378296852,-0.278883159160614,0.11062536388635635,0.16484257578849792,0.26177796721458435,0.3471691608428955,0.3818930983543396,0.37785667181015015,0.3297520875930786,0.23377373814582825,0.15387196838855743,-0.05781903862953186,-0.3193759322166443
2015-01-01 18:00:00,2015-01-02 03:00:00,-0.010067757219076157,-0.2132050096988678,-0.5044025182723999,-0.6525365114212036,-0.6404697895050049,-0.6274601221084595,-0.6005581021308899,-0.4735253155231476,-0.3360344469547272,-0.39398738741874695,-0.559739887714386,0.1157989427447319,0.05099659785628319,-0.164605513215065,-0.41608425974845886,-0.4760453999042511,-0.46328550577163696,-0.4577631950378418,-0.42979899048805237,-0.31116726994514465,-0.2837655246257782,-0.39212220907211304,0.25002220273017883,0.19325631856918335,0.1435317099094391,0.009737350046634674,-0.07338927686214447,-0.15407216548919678,-0.17075516283512115,-0.1882098913192749,-0.20121635496616364,-0.1892644315958023,-0.251530259847641,0.29195281863212585,0.2735280692577362,0.22493959963321686,0.1815701127052307,0.14734263718128204,0.06845268607139587,0.014134425669908524,-0.0042729126289486885,-0.021468885242938995,-0.11731202900409698,-0.20146669447422028
2015-01-01 18:00:00,2015-01-02 06:00:00,-0.7722119092941284,-0.7866994142532349,-0.8069301247596741,-0.8189780712127686,-0.745446503162384,-0.655199408531189,-0.5881877541542053,-0.40025243163108826,-0.19430790841579437,-0.1812666952610016,-0.20854853093624115,-0.5555307865142822,-0.6188290119171143,-0.6419283151626587,-0.6634392142295837,-0.6703609824180603,-0.5859388113021851,-0.5124527812004089,-0.43532341718673706,-0.26441583037376404,-0.14153902232646942,-0.12229552865028381,-0.2356356531381607,-0.29252195358276367,-0.3297746181488037,-0.3581483066082001,-0.37884098291397095,-0.39890873432159424,-0.34915655851364136,-0.30963608622550964,-0.26528671383857727,-0.1506776213645935,-0.07526757568120956,-0.04784519970417023,-0.061153843998909,-0.09932657331228256,-0.13520899415016174,-0.16015686094760895,-0.18123292922973633,-0.20628055930137634,-0.2024432271718979,-0.1614520400762558,-0.135310098528862,-0.07667826116085052
2015-01-01 18:00:00,2015-01-02 09:00:00,-0.7353319525718689,-0.7098170518875122,-0.6711586713790894,-0.6463230848312378,-0.5694827437400818,-0.4815315306186676,-0.4165429472923279,-0.2369459569454193,-0.049345459789037704,-0.06365663558244705,-0.14806747436523438,-0.43060824275016785,-0.46195006370544434,-0.42398202419281006,-0.3823104202747345,-0.398894727230072,-0.3142209053039551,-0.25862646102905273,-0.2213842272758484,-0.06207476928830147,0.029016723856329918,0.0012388344621285796,0.08176678419113159,0.07530992478132248,0.08715051412582397,0.10238699615001678,0.0694621205329895,0.03722761943936348,0.05428792163729668,0.03039703518152237,0.012214845977723598,0.09193772077560425,0.12078146636486053,0.25354188680648804,0.2625160813331604,0.2732391059398651,0.2835524380207062,0.2823916971683502,0.25248637795448303,0.23486541211605072,0.2237500101327896,0.20104916393756866,0.185346320271492,0.20205098390579224
2015-01-01 18:00:00,2015-01-02 12:00:00,-0.9348299503326416,-0.8901499509811401,-0.8051475882530212,-0.743025004863739,-0.664755642414093,-0.5721165537834167,-0.5151768326759338,-0.3971462845802307,-0.27231791615486145,-0.24895231425762177,-0.2306184470653534,-0.7657320499420166,-0.8280403017997742,-0.7562227249145508,-0.663124144077301,-0.5965411067008972,-0.512866735458374,-0.4255434274673462,-0.32575348019599915,-0.21726323664188385,-0.13261285424232483,-0.09617649018764496,-0.5251048803329468,-0.5808627605438232,-0.5796685814857483,-0.5249015092849731,-0.4494817554950714,-0.3694729804992676,-0.2786097526550293,-0.17474733293056488,-0.06763962656259537,0.013234240934252739,0.07809358090162277,-0.40192756056785583,-0.3681419789791107,-0.36677873134613037,-0.3553985059261322,-0.2939278781414032,-0.20930349826812744,-0.14064964652061462,-0.06417009234428406,0.04209515079855919,0.1025027334690094,0.15863074362277985
2015-01-01 18:00:00,2015-01-02 15:00:00,-0.7200872898101807,-0.516019344329834,-0.12331060320138931,0.10820288211107254,0.14084087312221527,0.17540697753429413,0.19617342948913574,0.23862633109092712,0.2806278169155121,0.2946661412715912,0.3150215744972229,-0.5829370617866516,-0.5186448693275452,-0.24141249060630798,0.07187839597463608,0.08288972824811935,0.11209910362958908,0.14546243846416473,0.1873411238193512,0.22300449013710022,0.2726675271987915,0.3093867003917694,-0.2601553797721863,-0.1987532526254654,-0.14432206749916077,0.018795348703861237,0.028099186718463898,0.03736628219485283,0.0681377574801445,0.11345416307449341,0.1580638736486435,0.21052546799182892,0.2741430699825287,-0.12797732651233673,-0.0953567773103714,-0.04203891009092331,0.008570101112127304,0.04043193161487579,0.04966028779745102,0.0736803412437439,0.11846505850553513,0.1633797287940979,0.20151904225349426,0.2566586434841156
2015-01-01 18:00:00,2015-01-02 18:00:00,-0.09205538779497147,-0.34734204411506653,-0.6996515393257141,-0.8455879092216492,-0.9957287311553955,-0.5446875095367432,-0.41883569955825806,-0.6474677920341492,-0.827656626701355,-0.8344815373420715,-0.8099315166473389,-0.5041953325271606,-0.515981912612915,-0.9021196961402893,-0.9981145858764648,-0.9999588131904602,-0.6859198212623596,-0.376176655292511,-0.43148598074913025,-0.6245850920677185,-0.6882480382919312,-0.6525968313217163,-0.7356560230255127,-0.6796435117721558,-0.5685306787490845,-0.5796949863433838,-0.5706040263175964,-0.5607656240463257,-0.3827994465827942,-0.3687102794647217,-0.3607753813266754,-0.4075985550880432,-0.34585145115852356,-0.5855681896209717,-0.5446302890777588,-0.45549914240837097,-0.3737117648124695,-0.3415616452693939,-0.33218955993652344,-0.3060878813266754,-0.27320149540901184,-0.2584136426448822,-0.24376338720321655,-0.19447815418243408
2015-01-02 12:00:00,2015-01-02 12:00:00,-0.881914496421814,-0.8321049809455872,-0.7452074289321899,-0.6846757531166077,-0.6151127815246582,-0.5351870656013489,-0.48103582859039307,-0.34862878918647766,-0.20909786224365234,-0.1789693385362625,-0.1489751935005188,-0.7742109894752502,-0.7852236032485962,-0.711901068687439,-0.6248747706413269,-0.545084536075592,-0.47360721230506897,-0.399361252784729,-0.3062789738178253,-0.18684503436088562,-0.0986812636256218,-0.05841407924890518,-0.6447852253913879,-0.6407374739646912,-0.5961805582046509,-0.52437424659729,-0.435537189245224,-0.3408530056476593,-0.2584758400917053,-0.171787291765213,-0.08201245218515396,0.0011391756124794483,0.06130093336105347,-0.5997597575187683,-0.5407617688179016,-0.4927372336387634,-0.4388483464717865,-0.35771819949150085,-0.26081326603889465,-0.17692303657531738,-0.1001739576458931,-0.012052709236741066,0.041760705411434174,0.09446867555379868
2015-01-02 12:00:00,2015-01-02 15:00:00,0.45635873079299927,0.6410631537437439,0.8622862696647644,0.9447839856147766,0.9854289293289185,0.9999901652336121,0.994181752204895,0.9460719227790833,0.8519622683525085,0.7862862348556519,0.639595627784729,0.5536987781524658,0.6460725665092468,0.9764876365661621,0.9785847067832947,0.974477231502533,0.9058172106742859,0.848156213760376,0.8134414553642273,0.6726186871528625,0.6185042262077332,0.5440095067024231,-0.36097684502601624,-0.28787070512771606,-0.195826455950737,-0.034968387335538864,-0.015612432733178139,0.0027947507333010435,0.03169626742601395,0.0759437307715416,0.11462520807981491,0.10662941634654999,0.15084263682365417,-0.33181488513946533,-0.3221503496170044,-0.2602023482322693,-0.205177441239357,-0.18458198010921478,-0.17008890211582184,-0.1472029983997345,-0.11110349744558334,-0.07376924157142639,-0.04055483266711235,-0.0019779072608798742
2015-01-02 12:00:00,2015-01-02 18:00:00,-0.7103805541992188,-0.6941465139389038,-0.6699948310852051,-0.6547235250473022,-0.6566025614738464,-0.6586056351661682,-0.6841427683830261,-0.8053978681564331,-0.8995717167854309,-0.9289374351501465,-0.9661208391189575,-0.8038594722747803,-0.888425350189209,-0.8900315761566162,-0.8773185610771179,-0.9034951329231262,-0.9045879244804382,-0.9149697422981262,-0.9607444405555725,-0.9952085614204407,-0.9999319911003113,-0.9939963221549988,-0.9352092742919922,-0.982521116733551,-0.9999781250953674,-0.9956153035163879,-0.9844197630882263,-0.9656506180763245,-0.943885087966919,-0.8757389783859253,-0.7794334292411804,-0.7297444343566895,-0.655335009098053,-0.9959865212440491,-0.9860191941261292,-0.9292241930961609,-0.8601179122924805,-0.8298537731170654,-0.7808195948600769,-0.7388383150100708,-0.6672250628471375,-0.5453499555587769,-0.4916480779647827,-0.4273971617221832
2015-01-02 12:00:00,2015-01-02 21:00:00,-0.7604976296424866,-0.7921615242958069,-0.8345275521278381,-0.8584312200546265,-0.8882845640182495,-0.9164083003997803,-0.9278799891471863,-0.9384405612945557,-0.9481844305992126,-0.9497433304786682,-0.9507203698158264,-0.7551373839378357,-0.8211052417755127,-0.8539135456085205,-0.8833814859390259,-0.8872647285461426,-0.9112171530723572,-0.9283685088157654,-0.934658944606781,-0.9431313872337341,-0.9624149203300476,-0.9738160967826843,-0.8282674551010132,-0.8698288202285767,-0.8947614431381226,-0.9160600304603577,-0.9176319241523743,-0.9192231297492981,-0.9305442571640015,-0.9354686141014099,-0.9403338432312012,-0.9617827534675598,-0.9847967624664307,-0.9572331309318542,-0.9609335064888,-0.9746273756027222,-0.9835557341575623,-0.9843404293060303,-0.9850649833679199,-0.9880595207214355,-0.9918130040168762,-0.993533730506897,-0.99611896276474,-0.9999959468841553
2015-01-02 12:00:00,2015-01-03 00:00:00,0.0179939866065979,-0.08675187826156616,-0.2383681982755661,-0.3281489610671997,-0.37517884373664856,-0.42422744631767273,-0.4382826089859009,-0.4181678295135498,-0.39786139130592346,-0.4932425022125244,-0.7030968070030212,0.07356080412864685,0.052213117480278015,-0.04660281166434288,-0.17489376664161682,-0.2707878053188324,-0.31368523836135864,-0.35332199931144714,-0.3687395751476288,-0.35126426815986633,-0.39812713861465454,-0.5491654276847839,0.030262216925621033,0.045590877532958984,0.09965867549180984,0.0560254342854023,-0.05000762268900871,-0.15416504442691803,-0.20574752986431122,-0.23899714648723602,-0.2702135145664215,-0.32855138182640076,-0.43771570920944214,-0.2255525290966034,-0.22031870484352112,-0.1662614941596985,-0.1273522824048996,-0.17814846336841583,-0.28418228030204773,-0.3600257337093353,-0.3987368047237396,-0.43049904704093933,-0.5029819011688232,-0.6054054498672485
2015-01-02 12:00:00,2015-01-03 03:00:00,-0.5996300578117371,-0.6689996123313904,-0.7605128884315491,-0.81013423204422,-0.8136962652206421,-0.8174439668655396,-0.856637179851532,-0.9935750365257263,-0.9523664116859436,-0.9362317323684692,-0.9323924779891968,-0.8665164113044739,-0.9185196161270142,-0.970917820930481,-0.9951941967010498,-0.9891256093978882,-0.9900813102722168,-0.9925329685211182,-0.9962100386619568,-0.8708281517028809,-0.8153443932533264,-0.8325885534286499,-0.9061084389686584,-0.7968095541000366,-0.5673938393592834,-0.47734370827674866,-0.5968806743621826,-0.6986486911773682,-0.683297872543335,-0.5757573246955872,-0.4507122337818146,-0.45769721269607544,-0.5404632687568665,-0.9982518553733826,-0.6953243017196655,-0.4923396110534668,-0.30464261770248413,-0.29670995473861694,-0.4047790765762329,-0.4762648344039917,-0.4388052225112915,-0.3290845453739166,-0.3204441964626312,-0.39443594217300415
2015-01-02 12:00:00,2015-01-03 06:00:00,-0.015119917690753937,-0.1218714788556099,-0.27572154998779297,-0.3662339150905609,-0.3957796096801758,-0.4267715513706207,-0.41078341007232666,-0.2563346326351166,-0.09535583108663559,-0.1625780314207077,-0.36164599657058716,-0.029552437365055084,-0.050278425216674805,-0.1588435173034668,-0.2866968810558319,-0.41120287775993347,-0.4370247423648834,-0.45305103063583374,-0.4063027501106262,-0.27716320753097534,-0.3019595146179199,-0.4794958531856537,-0.09961362928152084,-0.1075984388589859,-0.10225889831781387,-0.1735161691904068,-0.31251874566078186,-0.44484177231788635,-0.4778349995613098,-0.46787774562835693,-0.4546911418437958,-0.5087440013885498,-0.6797657608985901,-0.17573131620883942,-0.18051117658615112,-0.175228089094162,-0.18997466564178467,-0.2987407445907593,-0.43274250626564026,-0.5612984895706177,-0.6254333853721619,-0.6165895462036133,-0.6897767186164856,-0.8243399262428284
2015-01-02 12:00:00,2015-01-03 09:00:00,-0.3280012905597687,-0.4074065089225769,-0.5178410410881042,-0.5815771222114563,-0.562608003616333,-0.5420928001403809,-0.5153452157974243,-0.40865159034729004,-0.2962004244327545,-0.3142326772212982,-0.3863344192504883,-0.19960230588912964,-0.2532508075237274,-0.34202051162719727,-0.43778932094573975,-0.4711267054080963,-0.45266926288604736,-0.4385402500629425,-0.4072510600090027,-0.3128729462623596,-0.260383278131485,-0.2909703254699707,-0.05512778088450432,-0.10144347697496414,-0.13795818388462067,-0.20235730707645416,-0.24564188718795776,-0.2879355549812317,-0.28734779357910156,-0.28558433055877686,-0.2808767855167389,-0.23505310714244843,-0.2243536412715912,0.005948043894022703,-0.03815343603491783,-0.07468699663877487,-0.11084949225187302,-0.1479618400335312,-0.1908598691225052,-0.21722228825092316,-0.21845322847366333,-0.21657340228557587,-0.24073174595832825,-0.24436916410923004
2015-01-02 12:00:00,2015-01-03 12:00:00,-0.09067412465810776,-0.11583632975816727,-0.15212322771549225,-0.17444121837615967,-0.17842979729175568,-0.18266722559928894,-0.17006775736808777,-0.09389471262693405,-0.017235368490219116,0.008841411210596561,0.047211743891239166,-0.10363011062145233,-0.09079284220933914,-0.11093384772539139,-0.1397341936826706,-0.10880770534276962,-0.11239474266767502,-0.11618302017450333,-0.09820389747619629,-0.03389042243361473,-0.0025653692428022623,0.015496599487960339,-0.15352562069892883,-0.12943613529205322,-0.09294425696134567,-0.08632391691207886,-0.051893267780542374,-0.017286382615566254,-0.013400617986917496,-0.01800200343132019,-0.02046441100537777,0.005637151189148426,0.005095948930829763,-0.19887521862983704,-0.1491072177886963,-0.11277994513511658,-0.07558281719684601,-0.036641012877225876,-0.0021648271940648556,0.020498281344771385,0.0217039342969656,0.017188191413879395,0.008163850754499435,0.004423139151185751
