emission_time,validate_time,"wind(-4.51,43.46)","wind(-4.385,43.46)","wind(-4.26,43.46)","wind(-4.135,43.46)","wind(-4.01,43.46)","wind(-3.885,43.46)","wind(-3.76,43.46)","wind(-3.635,43.46)","wind(-3.51,43.46)","wind(-3.385,43.46)","wind(-3.26,43.46)","wind(-4.51,43.585)","wind(-4.385,43.585)","wind(-4.26,43.585)","wind(-4.135,43.585)","wind(-4.01,43.585)","wind(-3.885,43.585)","wind(-3.76,43.585)","wind(-3.635,43.585)","wind(-3.51,43.585)","wind(-3.385,43.585)","wind(-3.26,43.585)","wind(-4.51,43.71)","wind(-4.385,43.71)","wind(-4.26,43.71)","wind(-4.135,43.71)","wind(-4.01,43.71)","wind(-3.885,43.71)","wind(-3.76,43.71)","wind(-3.635,43.71)","wind(-3.51,43.71)","wind(-3.385,43.71)","wind(-3.26,43.71)","wind(-4.51,43.835)","wind(-4.385,43.835)","wind(-4.26,43.835)","wind(-4.135,43.835)","wind(-4.01,43.835)","wind(-3.885,43.835)","wind(-3.76,43.835)","wind(-3.635,43.835)","wind(-3.51,43.835)","wind(-3.385,43.835)","wind(-3.26,43.835)"
2015-01-02 12:00:00,2015-01-03 06:00:00,3.73095703125,3.73095703125,4.35595703125,4.35595703125,4.35595703125,4.05810546875,4.05810546875,4.05810546875,3.609375,3.609375,3.169921875,3.73095703125,3.73095703125,4.35595703125,4.35595703125,4.35595703125,4.05810546875,4.05810546875,4.05810546875,3.609375,3.609375,3.169921875,4.037109375,4.037109375,2.8720703125,2.8720703125,2.8720703125,3.142578125,3.142578125,3.142578125,2.91259765625,2.91259765625,2.73388671875,4.037109375,4.037109375,2.8720703125,2.8720703125,2.8720703125,3.142578125,3.142578125,3.142578125,2.91259765625,2.91259765625,2.73388671875
2015-01-02 12:00:00,2015-01-03 09:00:00,4.05029296875,4.05029296875,4.79150390625,4.79150390625,4.79150390625,5.30322265625,5.30322265625,5.30322265625,5.27880859375,5.27880859375,4.21728515625,4.05029296875,4.05029296875,4.79150390625,4.79150390625,4.79150390625,5.30322265625,5.30322265625,5.30322265625,5.27880859375,5.27880859375,4.21728515625,6.1962890625,6.1962890625,5.796875,5.796875,5.796875,5.544921875,5.544921875,5.544921875,5.74365234375,5.74365234375,5.4833984375,6.1962890625,6.1962890625,5.796875,5.796875,5.796875,5.544921875,5.544921875,5.544921875,5.74365234375,5.74365234375,5.4833984375
2015-01-02 12:00:00,2015-01-03 12:00:00,3.67724609375,3.67724609375,4.67431640625,4.67431640625,4.67431640625,5.38720703125,5.38720703125,5.38720703125,6.27099609375,6.27099609375,5.90576171875,3.67724609375,3.67724609375,4.67431640625,4.67431640625,4.67431640625,5.38720703125,5.38720703125,5.38720703125,6.27099609375,6.27099609375,5.90576171875,5.1708984375,5.1708984375,5.38916015625,5.38916015625,5.38916015625,5.935546875,5.935546875,5.935546875,6.5029296875,6.5029296875,6.73876953125,5.1708984375,5.1708984375,5.38916015625,5.38916015625,5.38916015625,5.935546875,5.935546875,5.935546875,6.5029296875,6.5029296875,6.73876953125
2015-01-02 18:00:00,2015-01-02 18:00:00,2.31884765625,2.31884765625,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.31884765625,2.31884765625,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0283203125,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0283203125
2015-01-02 18:00:00,2015-01-02 21:00:00,2.6083984375,2.6083984375,2.48876953125,2.48876953125,2.48876953125,2.03857421875,2.03857421875,2.03857421875,2.759765625,2.759765625,3.21875,2.6083984375,2.6083984375,2.48876953125,2.48876953125,2.48876953125,2.03857421875,2.03857421875,2.03857421875,2.759765625,2.759765625,3.21875,2.65478515625,2.65478515625,2.35498046875,2.35498046875,2.35498046875,2.6630859375,2.6630859375,2.6630859375,2.96533203125,2.96533203125,3.25146484375,2.65478515625,2.65478515625,2.35498046875,2.35498046875,2.35498046875,2.6630859375,2.6630859375,2.6630859375,2.96533203125,2.96533203125,3.25146484375
2015-01-02 18:00:00,2015-01-03 00:00:00,2.603515625,2.603515625,2.54443359375,2.54443359375,2.54443359375,2.0,2.0,2.0,2.15966796875,2.15966796875,3.25732421875,2.603515625,2.603515625,2.54443359375,2.54443359375,2.54443359375,2.0,2.0,2.0,2.15966796875,2.15966796875,3.25732421875,2.62158203125,2.62158203125,2.7177734375,2.7177734375,2.7177734375,2.814453125,2.814453125,2.814453125,2.94482421875,2.94482421875,2.60888671875,2.62158203125,2.62158203125,2.7177734375,2.7177734375,2.7177734375,2.814453125,2.814453125,2.814453125,2.94482421875,2.94482421875,2.60888671875
2015-01-02 18:00:00,2015-01-03 03:00:00,2.0,2.0,2.2978515625,2.2978515625,2.2978515625,2.0,2.0,2.0,2.0,2.0,3.185546875,2.0,2.0,2.2978515625,2.2978515625,2.2978515625,2.0,2.0,2.0,2.0,2.0,3.185546875,2.0,2.0,2.0,2.0,2.0,2.05419921875,2.05419921875,2.05419921875,3.0234375,3.0234375,3.2939453125,2.0,2.0,2.0,2.0,2.0,2.05419921875,2.05419921875,2.05419921875,3.0234375,3.0234375,3.2939453125
2015-01-02 18:00:00,2015-01-03 06:00:00,3.73095703125,3.73095703125,4.35595703125,4.35595703125,4.35595703125,4.05810546875,4.05810546875,4.05810546875,3.609375,3.609375,3.169921875,3.73095703125,3.73095703125,4.35595703125,4.35595703125,4.35595703125,4.05810546875,4.05810546875,4.05810546875,3.609375,3.609375,3.169921875,4.037109375,4.037109375,2.8720703125,2.8720703125,2.8720703125,3.142578125,3.142578125,3.142578125,2.91259765625,2.91259765625,2.73388671875,4.037109375,4.037109375,2.8720703125,2.8720703125,2.8720703125,3.142578125,3.142578125,3.142578125,2.91259765625,2.91259765625,2.73388671875
2015-01-02 18:00:00,2015-01-03 09:00:00,4.05029296875,4.05029296875,4.79150390625,4.79150390625,4.79150390625,5.30322265625,5.30322265625,5.30322265625,5.27880859375,5.27880859375,4.21728515625,4.05029296875,4.05029296875,4.79150390625,4.79150390625,4.79150390625,5.30322265625,5.30322265625,5.30322265625,5.27880859375,5.27880859375,4.21728515625,6.1962890625,6.1962890625,5.796875,5.796875,5.796875,5.544921875,5.544921875,5.544921875,5.74365234375,5.74365234375,5.4833984375,6.1962890625,6.1962890625,5.796875,5.796875,5.796875,5.544921875,5.544921875,5.544921875,5.74365234375,5.74365234375,5.4833984375
2015-01-02 18:00:00,2015-01-03 12:00:00,3.67724609375,3.67724609375,4.67431640625,4.67431640625,4.67431640625,5.38720703125,5.38720703125,5.38720703125,6.27099609375,6.27099609375,5.90576171875,3.67724609375,3.67724609375,4.67431640625,4.67431640625,4.67431640625,5.38720703125,5.38720703125,5.38720703125,6.27099609375,6.27099609375,5.90576171875,5.1708984375,5.1708984375,5.38916015625,5.38916015625,5.38916015625,5.935546875,5.935546875,5.935546875,6.5029296875,6.5029296875,6.73876953125,5.1708984375,5.1708984375,5.38916015625,5.38916015625,5.38916015625,5.935546875,5.935546875,5.935546875,6.5029296875,6.5029296875,6.73876953125
2015-01-02 18:00:00,2015-01-03 15:00:00,2.490234375,2.490234375,3.37060546875,3.37060546875,3.37060546875,3.8525390625,3.8525390625,3.8525390625,4.537109375,4.537109375,4.818359375,2.490234375,2.490234375,3.37060546875,3.37060546875,3.37060546875,3.8525390625,3.8525390625,3.8525390625,4.537109375,4.537109375,4.818359375,5.0595703125,5.0595703125,5.11376953125,5.11376953125,5.11376953125,5.45654296875,5.45654296875,5.45654296875,5.8095703125,5.8095703125,5.970703125,5.0595703125,5.0595703125,5.11376953125,5.11376953125,5.11376953125,5.45654296875,5.45654296875,5.45654296875,5.8095703125,5.8095703125,5.970703125
2015-01-02 18:00:00,2015-01-03 18:00:00,3.52685546875,3.52685546875,4.4453125,4.4453125,4.4453125,4.7265625,4.7265625,4.7265625,5.34716796875,5.34716796875,5.02001953125,3.52685546875,3.52685546875,4.4453125,4.4453125,4.4453125,4.7265625,4.7265625,4.7265625,5.34716796875,5.34716796875,5.02001953125,5.50537109375,5.50537109375,5.94482421875,5.94482421875,5.94482421875,6.3359375,6.3359375,6.3359375,6.388671875,6.388671875,6.2578125,5.50537109375,5.50537109375,5.94482421875,5.94482421875,5.94482421875,6.3359375,6.3359375,6.3359375,6.388671875,6.388671875,6.2578125
2015-01-03 12:00:00,2015-01-03 12:00:00,3.10205078125,3.10205078125,3.99609375,3.99609375,3.99609375,4.4658203125,4.4658203125,4.4658203125,5.125,5.125,4.62255859375,3.10205078125,3.10205078125,3.99609375,3.99609375,3.99609375,4.4658203125,4.4658203125,4.4658203125,5.125,5.125,4.62255859375,5.11767578125,5.11767578125,4.9619140625,4.9619140625,4.9619140625,5.13525390625,5.13525390625,5.13525390625,5.78125,5.78125,6.3828125,5.11767578125,5.11767578125,4.9619140625,4.9619140625,4.9619140625,5.13525390625,5.13525390625,5.13525390625,5.78125,5.78125,6.3828125
2015-01-03 12:00:00,2015-01-03 15:00:00,4.64306640625,4.64306640625,4.66845703125,4.66845703125,4.66845703125,5.140625,5.140625,5.140625,5.76953125,5.76953125,5.017578125,4.64306640625,4.64306640625,4.66845703125,4.66845703125,4.66845703125,5.140625,5.140625,5.140625,5.76953125,5.76953125,5.017578125,6.15673828125,6.15673828125,6.05078125,6.05078125,6.05078125,6.271484375,6.271484375,6.271484375,6.73486328125,6.73486328125,6.767578125,6.15673828125,6.15673828125,6.05078125,6.05078125,6.05078125,6.271484375,6.271484375,6.271484375,6.73486328125,6.73486328125,6.767578125
2015-01-03 12:00:00,2015-01-03 18:00:00,3.85302734375,3.85302734375,4.51708984375,4.51708984375,4.51708984375,4.77783203125,4.77783203125,4.77783203125,5.470703125,5.470703125,5.34619140625,3.85302734375,3.85302734375,4.51708984375,4.51708984375,4.51708984375,4.77783203125,4.77783203125,4.77783203125,5.470703125,5.470703125,5.34619140625,6.806640625,6.806640625,6.5556640625,6.5556640625,6.5556640625,6.591796875,6.591796875,6.591796875,6.82470703125,6.82470703125,6.86328125,6.806640625,6.806640625,6.5556640625,6.5556640625,6.5556640625,6.591796875,6.591796875,6.591796875,6.82470703125,6.82470703125,6.86328125
2015-01-03 12:00:00,2015-01-03 21:00:00,3.2861328125,3.2861328125,4.13623046875,4.13623046875,4.13623046875,4.8349609375,4.8349609375,4.8349609375,5.470703125,5.470703125,5.50146484375,3.2861328125,3.2861328125,4.13623046875,4.13623046875,4.13623046875,4.8349609375,4.8349609375,4.8349609375,5.470703125,5.470703125,5.50146484375,5.62451171875,5.62451171875,6.3427734375,6.3427734375,6.3427734375,6.39794921875,6.39794921875,6.39794921875,6.78515625,6.78515625,7.21630859375,5.62451171875,5.62451171875,6.3427734375,6.3427734375,6.3427734375,6.39794921875,6.39794921875,6.39794921875,6.78515625,6.78515625,7.21630859375
2015-01-03 12:00:00,2015-01-04 00:00:00,4.140625,4.140625,4.634765625,4.634765625,4.634765625,5.5595703125,5.5595703125,5.5595703125,6.00048828125,6.00048828125,5.7294921875,4.140625,4.140625,4.634765625,4.634765625,4.634765625,5.5595703125,5.5595703125,5.5595703125,6.00048828125,6.00048828125,5.7294921875,5.865234375,5.865234375,6.0732421875,6.0732421875,6.0732421875,6.4580078125,6.4580078125,6.4580078125,7.33740234375,7.33740234375,7.51513671875,5.865234375,5.865234375,6.0732421875,6.0732421875,6.0732421875,6.4580078125,6.4580078125,6.4580078125,7.33740234375,7.33740234375,7.51513671875
2015-01-03 12:00:00,2015-01-04 03:00:00,4.31689453125,4.31689453125,5.07470703125,5.07470703125,5.07470703125,5.88330078125,5.88330078125,5.88330078125,6.32080078125,6.32080078125,5.91748046875,4.31689453125,4.31689453125,5.07470703125,5.07470703125,5.07470703125,5.88330078125,5.88330078125,5.88330078125,6.32080078125,6.32080078125,5.91748046875,6.80126953125,6.80126953125,6.869140625,6.869140625,6.869140625,7.26123046875,7.26123046875,7.26123046875,7.7763671875,7.7763671875,8.07568359375,6.80126953125,6.80126953125,6.869140625,6.869140625,6.869140625,7.26123046875,7.26123046875,7.26123046875,7.7763671875,7.7763671875,8.07568359375
