emission_time,validate_time,latitude,longitude,dwi_sin,dwi_cos,wind,shww,mdts_sin,mdts_cos,shts
2015-01-01 18:00:00,2015-01-02 00:00:00,43.585,-3.385,-0.9846171,-0.17472574,2.036621,0.036559593,-0.6645453,0.747248,0.45564526
2015-01-01 18:00:00,2015-01-02 00:00:00,43.585,-3.26,-0.8954645,-0.445133,2.6918945,0.036170494,-0.6843758,0.72912943,0.45525616
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-4.51,-0.9990379,0.043854482,2.6572266,0.054547798,-0.83707964,0.54708105,0.5747859
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-4.385,-0.9896421,0.14355671,2.6572266,0.071256176,-0.8412694,0.54061615,0.5751216
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-4.26,-0.97013134,0.24258028,3.3520508,0.089780346,-0.8447897,0.5350985,0.5747325
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-4.135,-0.9536769,0.30083284,3.3520508,0.10112716,-0.86061543,0.5092554,0.57540387
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-4.01,-0.9550512,0.2964409,3.3520508,0.10861923,-0.86986005,0.49329853,0.57456464
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-3.885,-0.9563356,0.2922707,3.7114258,0.11612083,-0.878866,0.4770687,0.5738475
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-3.76,-0.96794325,0.25116888,3.7114258,0.1126609,-0.8845588,0.46642867,0.5725352
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-3.635,-0.9854003,0.17025338,3.7114258,0.104621425,-0.8879221,0.45999384,0.57062787
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-3.51,-0.99576145,0.091973804,3.5942383,0.096219555,-0.88937587,0.4571768,0.56878155
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-3.385,-0.99909943,-0.042430524,3.5942383,0.07702781,-0.8713528,0.490657,0.566981
2015-01-01 18:00:00,2015-01-02 00:00:00,43.71,-3.26,-0.96032506,-0.27888316,2.7319336,0.0591941,-0.8869793,0.46180922,0.56637067
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-4.51,-0.99386215,0.110625364,2.6572266,0.054284584,-0.91058236,0.4133277,0.66240185
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-4.385,-0.9863199,0.16484258,2.6572266,0.056472313,-0.9115729,0.41113856,0.65638226
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-4.26,-0.9651281,0.26177797,3.3520508,0.07496025,-0.9142375,0.40517876,0.65599316
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-4.135,-0.9378025,0.34716916,3.3520508,0.09017135,-0.9173589,0.39806116,0.6547877
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-4.01,-0.9242065,0.3818931,3.3520508,0.09332611,-0.92283905,0.38518575,0.6509959
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-3.885,-0.9258641,0.37785667,3.7114258,0.10080291,-0.9298354,0.3679757,0.6502635
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-3.76,-0.94406754,0.3297521,3.7114258,0.10178901,-0.937825,0.34710836,0.64861554
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-3.635,-0.97229105,0.23377374,3.7114258,0.09383346,-0.94387525,0.33030215,0.6461894
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-3.51,-0.9880908,0.15387197,3.5942383,0.085809246,-0.94629824,0.3232949,0.6443736
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-3.385,-0.9983271,-0.05781904,3.5942383,0.087968364,-0.9556195,0.2946037,0.64210767
2015-01-01 18:00:00,2015-01-02 00:00:00,43.835,-3.26,-0.9476281,-0.31937593,2.7319336,0.07764007,-0.9654744,0.2604979,0.6409709
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-4.51,-0.99994934,-0.010067757,2.5722656,0.046955377,-0.8083627,0.58868474,0.41282368
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-4.385,-0.9770075,-0.21320501,2.5722656,0.06383923,-0.8444134,0.5356921,0.4218111
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-4.26,-0.86346865,-0.5044025,3.2226562,0.08825329,-0.8906058,0.45477608,0.4348116
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-4.135,-0.7577573,-0.6525365,3.2226562,0.10335186,-0.915193,0.4030158,0.44285297
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-4.01,-0.7679834,-0.6404698,3.2226562,0.13553646,-0.9050595,0.42528495,0.4340105
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-3.885,-0.7786487,-0.6274601,3.84375,0.16977718,-0.8936818,0.44870123,0.4246111
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-3.76,-0.7995811,-0.6005581,3.84375,0.17927197,-0.88146883,0.47224218,0.41840076
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-3.635,-0.8807802,-0.47352532,3.84375,0.16236141,-0.83525443,0.5498637,0.40392017
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-3.51,-0.9418497,-0.33603445,3.7460938,0.14545467,-0.7822818,0.6229247,0.3894472
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-3.385,-0.91911584,-0.3939874,3.7460938,0.1378558,-0.7802552,0.6254613,0.38724232
2015-01-01 18:00:00,2015-01-02 03:00:00,43.46,-3.26,-0.82866836,-0.5597399,3.427246,0.12517193,-0.79117197,0.6115937,0.38623524
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-4.51,-0.99327266,0.11579894,2.5722656,0.1149371,-0.843458,0.53719515,0.48637104
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-4.385,-0.99869883,0.050996598,2.5722656,0.10514858,-0.850175,0.5265001,0.48816395
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-4.26,-0.9863595,-0.16460551,3.2226562,0.12104061,-0.8836129,0.4682182,0.4973879
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-4.135,-0.9093261,-0.41608426,3.2226562,0.14093807,-0.91655123,0.39991724,0.5080309
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-4.01,-0.8794207,-0.4760454,3.2226562,0.13983563,-0.9164935,0.40004966,0.5049715
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-3.885,-0.8862091,-0.4632855,3.84375,0.16852596,-0.90755546,0.4199322,0.49709797
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-3.76,-0.88907415,-0.4577632,3.84375,0.19215038,-0.9010331,0.4337503,0.4900713
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-3.635,-0.9029246,-0.429799,3.84375,0.19396618,-0.89088476,0.4542294,0.48279285
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-3.51,-0.9503552,-0.31116727,3.7460938,0.17981365,-0.8539578,0.5203423,0.47070026
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-3.385,-0.9588937,-0.28376552,3.7460938,0.16807964,-0.83650345,0.54796165,0.4630022
2015-01-01 18:00:00,2015-01-02 03:00:00,43.585,-3.26,-0.9199132,-0.3921222,3.427246,0.15797833,-0.8433114,0.53742516,0.46101093
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-4.51,-0.9682401,0.2500222,4.716797,0.20973614,-0.89538443,0.44529396,0.5978441
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-4.385,-0.9811483,0.19325632,4.716797,0.20028713,-0.8998022,0.43629807,0.5988283
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-4.26,-0.9896457,0.14353171,4.429199,0.19129208,-0.9030123,0.4296147,0.59904957
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-4.135,-0.9999526,0.00973735,4.429199,0.19598034,-0.9185741,0.3952488,0.6037264
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-4.01,-0.99730337,-0.07338928,4.429199,0.19205502,-0.91933024,0.39348683,0.6011324
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-3.885,-0.9880596,-0.15407217,4.4189453,0.18819073,-0.9200864,0.39171553,0.5986452
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-3.76,-0.9853135,-0.17075516,4.4189453,0.20348385,-0.9168137,0.39931533,0.59297657
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-3.635,-0.98212886,-0.18820989,4.4189453,0.21309307,-0.91788214,0.39685306,0.588109
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-3.51,-0.97954684,-0.20121635,4.953125,0.22201565,-0.91806805,0.39642277,0.5831423
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-3.385,-0.98192614,-0.18926443,4.953125,0.21067837,-0.90779144,0.41942188,0.57612324
2015-01-01 18:00:00,2015-01-02 03:00:00,43.71,-3.26,-0.96784943,-0.25153026,4.955078,0.20131329,-0.9118023,0.41062948,0.57269764
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-4.51,-0.9564327,0.29195282,4.716797,0.25415447,-0.93533283,0.35376891,0.68601704
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-4.385,-0.961864,0.27352807,4.716797,0.24350384,-0.93561596,0.3530195,0.6788683
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-4.26,-0.9743727,0.2249396,4.429199,0.23452786,-0.93820167,0.346089,0.67908955
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-4.135,-0.983378,0.18157011,4.429199,0.22362545,-0.9405365,0.3396926,0.67815113
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-4.01,-0.9890855,0.14734264,4.429199,0.20848873,-0.94173205,0.3363641,0.6730318
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-3.885,-0.9976544,0.068452686,4.4189453,0.204613,-0.9423838,0.33453357,0.670537
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-3.76,-0.9999001,0.014134426,4.4189453,0.19313076,-0.9440482,0.32980746,0.66694355
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-3.635,-0.9999909,-0.0042729126,4.4189453,0.1863406,-0.9460238,0.3240971,0.6619539
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-3.51,-0.9997695,-0.021468885,4.953125,0.19591168,-0.9469178,0.32147586,0.6571932
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-3.385,-0.9930951,-0.11731203,4.953125,0.19273022,-0.9499751,0.31232578,0.6516924
2015-01-01 18:00:00,2015-01-02 03:00:00,43.835,-3.26,-0.97949535,-0.2014667,4.955078,0.1831744,-0.9532816,0.30208313,0.6475649
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-4.51,-0.63536507,-0.7722119,3.4575195,0.1145823,-0.8457052,0.53365034,0.46533012
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-4.385,-0.6173362,-0.7866994,3.4575195,0.14921975,-0.85264456,0.52249146,0.46605492
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-4.26,-0.5906469,-0.8069301,4.7509766,0.19932199,-0.8624239,0.5061867,0.4671154
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-4.135,-0.57382476,-0.8189781,4.7509766,0.23030496,-0.868313,0.49601668,0.46777153
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-4.01,-0.6665655,-0.7454465,4.7509766,0.2392466,-0.8696582,0.49365437,0.4593258
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-3.885,-0.755456,-0.6551994,4.965332,0.24875283,-0.8710829,0.491136,0.45033836
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-3.76,-0.8087244,-0.58818775,4.965332,0.2560389,-0.86804444,0.49648654,0.44325066
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-3.635,-0.91640496,-0.40025243,4.965332,0.27601266,-0.8483236,0.52947813,0.42321587
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-3.51,-0.9809406,-0.19430791,5.467285,0.29597878,-0.8273612,0.5616702,0.40319633
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-3.385,-0.98343396,-0.1812667,5.467285,0.28586984,-0.83027226,0.557358,0.4022045
2015-01-01 18:00:00,2015-01-02 06:00:00,43.46,-3.26,-0.978012,-0.20854853,4.817383,0.25712228,-0.8426948,0.53839153,0.40553093
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-4.51,-0.83149594,-0.5555308,3.4575195,0.1670115,-0.8650073,0.5017593,0.5520153
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-4.385,-0.78552574,-0.618829,3.4575195,0.16700387,-0.8696624,0.49364692,0.54964256
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-4.26,-0.76676464,-0.6419283,4.7509766,0.20130563,-0.87688875,0.4806934,0.54976463
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-4.135,-0.74823016,-0.6634392,4.7509766,0.2424357,-0.88435787,0.4668095,0.55051994
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-4.01,-0.7420351,-0.670361,4.7509766,0.2496531,-0.8877143,0.46039474,0.54205894
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-3.885,-0.8103553,-0.5859388,4.965332,0.2576182,-0.88882977,0.45823753,0.534544
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-3.76,-0.8587154,-0.5124528,4.965332,0.2721827,-0.89021796,0.4555348,0.52628136
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-3.635,-0.90027416,-0.43532342,4.965332,0.29963326,-0.8867885,0.46217546,0.51366234
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-3.51,-0.96440876,-0.26441583,5.467285,0.3163798,-0.87144685,0.49049,0.49693108
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-3.385,-0.98993266,-0.14153902,5.467285,0.33839822,-0.86770993,0.49707088,0.48389244
2015-01-01 18:00:00,2015-01-02 06:00:00,43.585,-3.26,-0.99249375,-0.12229553,4.817383,0.3363459,-0.8764848,0.48142958,0.48137474
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-4.51,-0.97184145,-0.23563565,4.8012695,0.25582528,-0.89345986,0.44914308,0.6810589
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-4.385,-0.95625883,-0.29252195,4.8012695,0.25215554,-0.89748245,0.4410502,0.67788506
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-4.26,-0.94405967,-0.32977462,4.7026367,0.24457192,-0.90132123,0.43315127,0.67396355
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-4.135,-0.9336647,-0.3581483,4.7026367,0.26069283,-0.9063745,0.42247513,0.6717129
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-4.01,-0.92546177,-0.37884098,4.7026367,0.26782632,-0.90960044,0.41548407,0.66319084
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-3.885,-0.91699064,-0.39890873,5.0043945,0.27497506,-0.91279525,0.40841743,0.6547985
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-3.76,-0.9370644,-0.34915656,5.0043945,0.2914927,-0.91454095,0.40449333,0.64608574
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-3.635,-0.95085514,-0.3096361,5.0043945,0.32412362,-0.91639274,0.4002804,0.6355648
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-3.51,-0.96416956,-0.2652867,5.498535,0.3563044,-0.9178246,0.39698613,0.62499046
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-3.385,-0.98858297,-0.15067762,5.498535,0.3790934,-0.9164473,0.40015543,0.61253166
2015-01-01 18:00:00,2015-01-02 06:00:00,43.71,-3.26,-0.99716336,-0.075267576,5.706543,0.4061625,-0.92295235,0.38491425,0.60310173
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-4.51,-0.99885476,-0.0478452,4.8012695,0.33528543,-0.92418736,0.38193938,0.77178764
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-4.385,-0.99812835,-0.061153844,4.8012695,0.3185084,-0.9251884,0.3795081,0.7612667
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-4.26,-0.9950549,-0.09932657,4.7026367,0.31094003,-0.9284807,0.37138063,0.7573528
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-4.135,-0.9908171,-0.135209,4.7026367,0.30003,-0.9313298,0.3641769,0.75256157
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-4.01,-0.9870916,-0.16015686,4.7026367,0.28317666,-0.93292373,0.36007395,0.7439785
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-3.885,-0.9834402,-0.18123293,5.0043945,0.29031777,-0.9356851,0.35283616,0.73558617
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-3.76,-0.97849286,-0.20628056,5.0043945,0.28754067,-0.9383328,0.3457333,0.7265606
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-3.635,-0.979294,-0.20244323,5.0043945,0.2946589,-0.94039744,0.34007737,0.7163677
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-3.51,-0.98688054,-0.16145204,5.498535,0.3272059,-0.94197255,0.33568996,0.70596886
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-3.385,-0.9908033,-0.1353101,5.498535,0.34341073,-0.94479626,0.32765847,0.69508934
2015-01-01 18:00:00,2015-01-02 06:00:00,43.835,-3.26,-0.9970559,-0.07667826,5.706543,0.36468148,-0.9495442,0.31363323,0.685194
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-4.51,-0.6777071,-0.73533195,3.1000977,0.07185769,-0.85419047,0.5199603,0.56399274
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-4.385,-0.70438606,-0.70981705,3.1000977,0.07302499,-0.8696182,0.49372488,0.57071424
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-4.26,-0.7413137,-0.6711587,3.0439453,0.074718714,-0.89052427,0.45493573,0.5804417
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-4.135,-0.76306385,-0.6463231,3.0439453,0.07576394,-0.90257424,0.4305342,0.5864537
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-4.01,-0.8220033,-0.56948274,3.0439453,0.085300684,-0.91147304,0.4113598,0.57910657
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-3.885,-0.8764288,-0.48153153,3.2612305,0.09544778,-0.92049325,0.39075845,0.57128644
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-3.76,-0.909116,-0.41654295,3.2612305,0.10831094,-0.92208076,0.38699755,0.5637181
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-3.635,-0.9715228,-0.23694596,3.2612305,0.15671945,-0.91311866,0.4076939,0.5388768
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-3.51,-0.9987818,-0.04934546,4.2597656,0.20510507,-0.90369946,0.42816737,0.5140507
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-3.385,-0.99797183,-0.063656636,4.2597656,0.2051127,-0.9035461,0.42849097,0.51382947
2015-01-01 18:00:00,2015-01-02 09:00:00,43.46,-3.26,-0.98897725,-0.14806747,4.0317383,0.19158578,-0.9058842,0.4235255,0.5202763
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-4.51,-0.90253896,-0.43060824,3.1000977,0.10448861,-0.87515825,0.48383674,0.6756489
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-4.385,-0.8869059,-0.46195006,3.1000977,0.12053323,-0.88016576,0.47466645,0.66820264
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-4.26,-0.9056706,-0.42398202,3.0439453,0.12404275,-0.8952574,0.44554928,0.6734288
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-4.135,-0.92403394,-0.38231042,3.0439453,0.12628579,-0.9108217,0.41280007,0.6810963
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-4.01,-0.9169967,-0.39889473,3.0439453,0.15650582,-0.9155739,0.4021498,0.665807
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-3.885,-0.9493499,-0.3142209,3.2612305,0.1650126,-0.92299163,0.38482004,0.659261
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-3.76,-0.96597743,-0.25862646,3.2612305,0.18574166,-0.9284079,0.37156257,0.6489079
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-3.635,-0.97518665,-0.22138423,3.2612305,0.23544717,-0.9265456,0.37618238,0.62787366
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-3.51,-0.9980715,-0.06207477,4.2597656,0.27604318,-0.91927826,0.39360827,0.60710645
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-3.385,-0.99957895,0.029016724,4.2597656,0.31235147,-0.9177502,0.39715812,0.589864
2015-01-01 18:00:00,2015-01-02 09:00:00,43.585,-3.26,-0.9999992,0.0012388345,4.0317383,0.31969857,-0.9205998,0.39050737,0.5869496
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-4.51,-0.9966515,0.081766784,3.847168,0.16086984,-0.9054724,0.42440522,0.84177136
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-4.385,-0.9971602,0.075309925,3.847168,0.17636514,-0.9097527,0.4151505,0.8327534
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-4.26,-0.99619514,0.087150514,4.2495117,0.19137216,-0.91386575,0.40601647,0.82217145
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-4.135,-0.99474466,0.102386996,4.2495117,0.20247293,-0.9225664,0.38583824,0.8193257
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-4.01,-0.9975846,0.06946212,4.2495117,0.23469949,-0.926741,0.37570077,0.80325055
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-3.885,-0.9993068,0.03722762,4.7368164,0.26700997,-0.9308183,0.36548218,0.7873204
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-3.76,-0.9985253,0.05428792,4.7368164,0.29651284,-0.93485564,0.3550281,0.7737782
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-3.635,-0.9995379,0.030397035,4.7368164,0.3506205,-0.9354986,0.35333046,0.75271344
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-3.51,-0.9999254,0.012214846,5.4936523,0.40443826,-0.93593,0.352186,0.73179364
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-3.385,-0.99576473,0.09193772,5.4936523,0.43997598,-0.9354052,0.35357758,0.71510816
2015-01-01 18:00:00,2015-01-02 09:00:00,43.71,-3.26,-0.9926791,0.12078147,6.0561523,0.47205758,-0.9391464,0.34351712,0.7013066
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-4.51,-0.96732444,0.2535419,3.847168,0.24064279,-0.92708015,0.3748632,0.9628651
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-4.385,-0.9649276,0.26251608,3.847168,0.2519343,-0.9285425,0.3712261,0.93920636
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-4.26,-0.9619461,0.2732391,4.2495117,0.26690316,-0.9322039,0.36193362,0.9286473
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-4.135,-0.9589567,0.28355244,4.2495117,0.28081918,-0.9355904,0.35308734,0.9156468
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-4.01,-0.9592992,0.2823917,4.2495117,0.29588723,-0.9384345,0.34545726,0.89412427
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-3.885,-0.96760046,0.25248638,4.7368164,0.32812142,-0.94217116,0.33513203,0.87820935
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-3.76,-0.9720279,0.23486541,4.7368164,0.35379434,-0.94589114,0.3244841,0.85835004
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-3.635,-0.97464657,0.22375001,4.7368164,0.38837075,-0.94811934,0.31791466,0.83511853
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-3.51,-0.9795812,0.20104916,5.4936523,0.44243264,-0.9487056,0.3161609,0.81419873
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-3.385,-0.9826733,0.18534632,5.4936523,0.46970773,-0.95102227,0.30912232,0.7944844
2015-01-01 18:00:00,2015-01-02 09:00:00,43.835,-3.26,-0.979375,0.20205098,6.0561523,0.49611306,-0.95425737,0.29898646,0.77918744
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-4.51,-0.3550957,-0.93482995,2.0,0.02058819,-0.8537714,0.52064806,0.72042584
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-4.385,-0.45566773,-0.89014995,2.0,0.033962518,-0.85960454,0.5109599,0.7258427
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-4.26,-0.5930745,-0.8051476,2.7548828,0.053303033,-0.8678455,0.4968342,0.7336552
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-4.135,-0.6692636,-0.743025,2.7548828,0.065265924,-0.8728228,0.4880372,0.73849225
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-4.01,-0.7470609,-0.66475564,2.7548828,0.08443859,-0.87514186,0.4838664,0.72289777
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-3.885,-0.82017237,-0.57211655,3.3798828,0.104831964,-0.87758625,0.47941884,0.70631146
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-3.76,-0.8570839,-0.51517683,3.3798828,0.11580303,-0.8779821,0.4786935,0.6944859
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-3.635,-0.9177553,-0.39714628,3.3798828,0.13398388,-0.8752842,0.4836089,0.664243
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-3.51,-0.9622073,-0.27231792,3.8354492,0.1521571,-0.8725586,0.4885095,0.6340306
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-3.385,-0.96851575,-0.24895231,3.8354492,0.15793255,-0.8729536,0.48780328,0.63163495
2015-01-01 18:00:00,2015-01-02 12:00:00,43.46,-3.26,-0.9730443,-0.23061845,3.9628906,0.16606548,-0.8746197,0.4848096,0.63459516
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-4.51,-0.6431597,-0.76573205,2.0,0.0528529,-0.8694562,0.49401015,0.846143
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-4.385,-0.5606685,-0.8280403,2.0,0.065502435,-0.8713549,0.49065328,0.83938336
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-4.26,-0.6543143,-0.7562227,2.7548828,0.081630975,-0.8771568,0.4802041,0.84327435
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-4.135,-0.74850947,-0.66312414,2.7548828,0.09782055,-0.88356507,0.4683084,0.8494694
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-4.01,-0.8025825,-0.5965411,2.7548828,0.11210278,-0.8858255,0.46401852,0.83561444
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-3.885,-0.85846823,-0.51286674,3.3798828,0.12919262,-0.88779265,0.4602436,0.82172894
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-3.76,-0.904938,-0.42554343,3.3798828,0.14803723,-0.89000607,0.45594862,0.80813336
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-3.635,-0.9454547,-0.32575348,3.3798828,0.16886547,-0.89123863,0.45353472,0.79099774
2015-01-01 18:00:00,2015-01-02 12:00:00,43.585,-3.51,-0.976113,-0.21726324,3.8354492,0.184109,-0.8891049,0.45770344,0.7657292
